pid_tw,id_global,date,tw_id,partition_id,shirt_color,pant_color,pose_state
P20260409_0015_TW2538,P20260409_0015,2026-04-09,TW2538,1,Blue,Gray,Running
P20260409_0034_TW2538,P20260409_0034,2026-04-09,TW2538,1,Brown,Brown,Sitting
P20260409_0010_TW2538,P20260409_0010,2026-04-09,TW2538,1,Yellow,Brown,Walking
P20260409_0039_TW2538,P20260409_0039,2026-04-09,TW2538,1,Brown,White,Standing
P20260409_0025_TW2538,P20260409_0025,2026-04-09,TW2538,1,Gray,Gray,Walking
P20260409_0031_TW2538,P20260409_0031,2026-04-09,TW2538,1,Yellow,Blue,Running
P20260409_0019_TW2538,P20260409_0019,2026-04-09,TW2538,1,Yellow,Blue,Sitting
P20260409_0011_TW2538,P20260409_0011,2026-04-09,TW2538,1,Red,White,Sitting
P20260409_0006_TW2538,P20260409_0006,2026-04-09,TW2538,1,White,White,Standing
P20260409_0004_TW2538,P20260409_0004,2026-04-09,TW2538,1,Blue,Gray,Walking
P20260409_0032_TW2538,P20260409_0032,2026-04-09,TW2538,1,Green,Blue,Sitting
P20260409_0048_TW2538,P20260409_0048,2026-04-09,TW2538,1,Green,Black,Walking
P20260409_0024_TW2538,P20260409_0024,2026-04-09,TW2538,1,Blue,Gray,Sitting
P20260409_0012_TW2538,P20260409_0012,2026-04-09,TW2538,1,Brown,Black,Standing
P20260409_0007_TW2538,P20260409_0007,2026-04-09,TW2538,1,Brown,Brown,Standing
P20260409_0049_TW2538,P20260409_0049,2026-04-09,TW2538,1,White,Black,Walking
P20260409_0030_TW2538,P20260409_0030,2026-04-09,TW2538,1,Black,White,Standing
P20260409_0038_TW2538,P20260409_0038,2026-04-09,TW2538,1,Black,Black,Standing
P20260409_0050_TW2538,P20260409_0050,2026-04-09,TW2538,1,Black,Gray,Walking
P20260409_0017_TW2538,P20260409_0017,2026-04-09,TW2538,1,Green,Brown,Running
P20260409_0042_TW2538,P20260409_0042,2026-04-09,TW2538,1,Yellow,White,Sitting
P20260409_0037_TW2538,P20260409_0037,2026-04-09,TW2538,1,Red,Brown,Sitting
P20260409_0026_TW2538,P20260409_0026,2026-04-09,TW2538,1,Blue,Black,Sitting
P20260409_0008_TW2538,P20260409_0008,2026-04-09,TW2538,1,White,White,Walking
P20260409_0013_TW2538,P20260409_0013,2026-04-09,TW2538,1,Red,Gray,Sitting
P20260409_0020_TW2538,P20260409_0020,2026-04-09,TW2538,1,Red,Brown,Running
P20260409_0047_TW2538,P20260409_0047,2026-04-09,TW2538,1,Blue,Black,Sitting
P20260409_0033_TW2538,P20260409_0033,2026-04-09,TW2538,1,White,Black,Sitting
P20260409_0046_TW2538,P20260409_0046,2026-04-09,TW2538,1,Green,Brown,Standing
P20260409_0003_TW2538,P20260409_0003,2026-04-09,TW2538,1,Green,Gray,Walking
P20260409_0016_TW2538,P20260409_0016,2026-04-09,TW2538,1,Red,White,Running
P20260409_0044_TW2538,P20260409_0044,2026-04-09,TW2538,1,Blue,Gray,Running
P20260409_0036_TW2538,P20260409_0036,2026-04-09,TW2538,1,Black,Blue,Walking
P20260409_0040_TW2538,P20260409_0040,2026-04-09,TW2538,1,Green,White,Sitting
P20260409_0009_TW2538,P20260409_0009,2026-04-09,TW2538,1,Brown,White,Walking
P20260409_0027_TW2538,P20260409_0027,2026-04-09,TW2538,1,Green,Brown,Running
P20260409_0022_TW2538,P20260409_0022,2026-04-09,TW2538,2,Black,White,Standing
P20260409_0043_TW2538,P20260409_0043,2026-04-09,TW2538,2,White,White,Running
P20260409_0005_TW2538,P20260409_0005,2026-04-09,TW2538,2,Brown,Brown,Sitting
P20260409_0018_TW2538,P20260409_0018,2026-04-09,TW2538,2,Brown,Black,Walking
P20260409_0014_TW2538,P20260409_0014,2026-04-09,TW2538,2,Gray,Brown,Walking
P20260409_0023_TW2538,P20260409_0023,2026-04-09,TW2538,2,Brown,Brown,Running
P20260409_0021_TW2538,P20260409_0021,2026-04-09,TW2538,2,Black,White,Running
P20260409_0001_TW2538,P20260409_0001,2026-04-09,TW2538,2,Red,Black,Running
P20260409_0028_TW2538,P20260409_0028,2026-04-09,TW2538,2,Red,White,Walking
P20260409_0029_TW2538,P20260409_0029,2026-04-09,TW2538,2,Brown,Gray,Sitting
P20260409_0035_TW2538,P20260409_0035,2026-04-09,TW2538,2,Red,Brown,Running
P20260409_0002_TW2538,P20260409_0002,2026-04-09,TW2538,2,Red,Brown,Running
P20260409_0041_TW2538,P20260409_0041,2026-04-09,TW2538,2,Black,Gray,Sitting
P20260409_0045_TW2538,P20260409_0045,2026-04-09,TW2538,2,Gray,Blue,Sitting
P20260409_0019_TW2539,P20260409_0019,2026-04-09,TW2539,1,Yellow,Blue,Walking
P20260409_0031_TW2539,P20260409_0031,2026-04-09,TW2539,1,Yellow,Blue,Sitting
P20260409_0011_TW2539,P20260409_0011,2026-04-09,TW2539,1,Red,White,Sitting
P20260409_0034_TW2539,P20260409_0034,2026-04-09,TW2539,1,Brown,Brown,Running
P20260409_0020_TW2539,P20260409_0020,2026-04-09,TW2539,1,Red,Brown,Standing
P20260409_0017_TW2539,P20260409_0017,2026-04-09,TW2539,1,Green,Brown,Walking
P20260409_0023_TW2539,P20260409_0023,2026-04-09,TW2539,1,Brown,Brown,Walking
P20260409_0010_TW2539,P20260409_0010,2026-04-09,TW2539,1,Yellow,Brown,Sitting
P20260409_0050_TW2539,P20260409_0050,2026-04-09,TW2539,1,Black,Gray,Running
P20260409_0006_TW2539,P20260409_0006,2026-04-09,TW2539,1,White,White,Standing
P20260409_0026_TW2539,P20260409_0026,2026-04-09,TW2539,1,Blue,Black,Running
P20260409_0048_TW2539,P20260409_0048,2026-04-09,TW2539,1,Green,Black,Walking
P20260409_0004_TW2539,P20260409_0004,2026-04-09,TW2539,1,Blue,Gray,Sitting
P20260409_0021_TW2539,P20260409_0021,2026-04-09,TW2539,1,Black,White,Running
P20260409_0037_TW2539,P20260409_0037,2026-04-09,TW2539,1,Red,Brown,Running
P20260409_0049_TW2539,P20260409_0049,2026-04-09,TW2539,1,White,Black,Standing
P20260409_0030_TW2539,P20260409_0030,2026-04-09,TW2539,1,Black,White,Walking
P20260409_0047_TW2539,P20260409_0047,2026-04-09,TW2539,1,Blue,Black,Running
P20260409_0013_TW2539,P20260409_0013,2026-04-09,TW2539,1,Red,Gray,Sitting
P20260409_0016_TW2539,P20260409_0016,2026-04-09,TW2539,1,Red,White,Walking
P20260409_0005_TW2539,P20260409_0005,2026-04-09,TW2539,1,Brown,Brown,Walking
P20260409_0025_TW2539,P20260409_0025,2026-04-09,TW2539,1,Gray,Gray,Standing
P20260409_0001_TW2539,P20260409_0001,2026-04-09,TW2539,1,Red,Black,Running
P20260409_0035_TW2539,P20260409_0035,2026-04-09,TW2539,1,Red,Brown,Running
P20260409_0003_TW2539,P20260409_0003,2026-04-09,TW2539,1,Green,Gray,Standing
P20260409_0040_TW2539,P20260409_0040,2026-04-09,TW2539,1,Green,White,Walking
P20260409_0009_TW2539,P20260409_0009,2026-04-09,TW2539,1,Brown,White,Sitting
P20260409_0008_TW2539,P20260409_0008,2026-04-09,TW2539,1,White,White,Running
P20260409_0029_TW2539,P20260409_0029,2026-04-09,TW2539,2,Brown,Gray,Sitting
P20260409_0028_TW2539,P20260409_0028,2026-04-09,TW2539,2,Red,White,Running
P20260409_0022_TW2539,P20260409_0022,2026-04-09,TW2539,2,Black,White,Running
P20260409_0046_TW2539,P20260409_0046,2026-04-09,TW2539,2,Green,Brown,Running
P20260409_0014_TW2539,P20260409_0014,2026-04-09,TW2539,2,Gray,Brown,Standing
P20260409_0018_TW2539,P20260409_0018,2026-04-09,TW2539,2,Brown,Black,Walking
P20260409_0033_TW2539,P20260409_0033,2026-04-09,TW2539,2,White,Black,Standing
P20260409_0045_TW2539,P20260409_0045,2026-04-09,TW2539,2,White,Brown,Sitting
P20260409_0036_TW2539,P20260409_0036,2026-04-09,TW2539,2,Black,Blue,Sitting
P20260409_0024_TW2539,P20260409_0024,2026-04-09,TW2539,2,Blue,Gray,Walking
P20260409_0002_TW2539,P20260409_0002,2026-04-09,TW2539,2,Red,Brown,Walking
P20260409_0044_TW2539,P20260409_0044,2026-04-09,TW2539,2,Blue,Gray,Sitting
P20260409_0039_TW2539,P20260409_0039,2026-04-09,TW2539,2,Brown,White,Walking
P20260409_0032_TW2539,P20260409_0032,2026-04-09,TW2539,2,Green,Blue,Running
P20260409_0015_TW2539,P20260409_0015,2026-04-09,TW2539,2,Blue,Gray,Sitting
P20260409_0041_TW2539,P20260409_0041,2026-04-09,TW2539,2,Black,Gray,Running
P20260409_0043_TW2539,P20260409_0043,2026-04-09,TW2539,2,White,White,Sitting
P20260409_0038_TW2539,P20260409_0038,2026-04-09,TW2539,2,Black,Black,Standing
P20260409_0012_TW2539,P20260409_0012,2026-04-09,TW2539,2,Brown,Black,Running
P20260409_0007_TW2539,P20260409_0007,2026-04-09,TW2539,2,Brown,Brown,Walking
P20260409_0027_TW2539,P20260409_0027,2026-04-09,TW2539,2,Green,Brown,Running
P20260409_0042_TW2539,P20260409_0042,2026-04-09,TW2539,2,Yellow,White,Running
P20260409_0004_TW2540,P20260409_0004,2026-04-09,TW2540,1,Blue,Gray,Walking
P20260409_0019_TW2540,P20260409_0019,2026-04-09,TW2540,1,Yellow,Blue,Running
P20260409_0011_TW2540,P20260409_0011,2026-04-09,TW2540,1,Red,White,Walking
P20260409_0050_TW2540,P20260409_0050,2026-04-09,TW2540,1,Black,Gray,Walking
P20260409_0030_TW2540,P20260409_0030,2026-04-09,TW2540,1,Black,White,Standing
P20260409_0046_TW2540,P20260409_0046,2026-04-09,TW2540,1,Green,Brown,Running
P20260409_0014_TW2540,P20260409_0014,2026-04-09,TW2540,1,Gray,Brown,Sitting
P20260409_0035_TW2540,P20260409_0035,2026-04-09,TW2540,1,Red,Brown,Sitting
P20260409_0027_TW2540,P20260409_0027,2026-04-09,TW2540,1,Green,Brown,Walking
P20260409_0033_TW2540,P20260409_0033,2026-04-09,TW2540,1,White,Black,Walking
P20260409_0038_TW2540,P20260409_0038,2026-04-09,TW2540,1,Black,Black,Walking
P20260409_0037_TW2540,P20260409_0037,2026-04-09,TW2540,1,Red,Brown,Walking
P20260409_0003_TW2540,P20260409_0003,2026-04-09,TW2540,1,Green,Gray,Standing
P20260409_0032_TW2540,P20260409_0032,2026-04-09,TW2540,1,Green,Blue,Standing
P20260409_0041_TW2540,P20260409_0041,2026-04-09,TW2540,1,Black,Gray,Standing
P20260409_0009_TW2540,P20260409_0009,2026-04-09,TW2540,1,Brown,White,Standing
P20260409_0036_TW2540,P20260409_0036,2026-04-09,TW2540,1,Black,Blue,Standing
P20260409_0026_TW2540,P20260409_0026,2026-04-09,TW2540,1,Blue,Black,Standing
P20260409_0042_TW2540,P20260409_0042,2026-04-09,TW2540,1,Yellow,White,Sitting
P20260409_0021_TW2540,P20260409_0021,2026-04-09,TW2540,1,Black,White,Running
P20260409_0001_TW2540,P20260409_0001,2026-04-09,TW2540,1,Red,Black,Walking
P20260409_0013_TW2540,P20260409_0013,2026-04-09,TW2540,1,Red,Gray,Sitting
P20260409_0005_TW2540,P20260409_0005,2026-04-09,TW2540,1,Brown,Brown,Standing
P20260409_0023_TW2540,P20260409_0023,2026-04-09,TW2540,1,Brown,Brown,Walking
P20260409_0047_TW2540,P20260409_0047,2026-04-09,TW2540,1,Blue,Black,Sitting
P20260409_0017_TW2540,P20260409_0017,2026-04-09,TW2540,1,Green,Brown,Running
P20260409_0010_TW2540,P20260409_0010,2026-04-09,TW2540,1,Yellow,Brown,Running
P20260409_0029_TW2540,P20260409_0029,2026-04-09,TW2540,1,Brown,Gray,Running
P20260409_0020_TW2540,P20260409_0020,2026-04-09,TW2540,1,Red,Brown,Running
P20260409_0034_TW2540,P20260409_0034,2026-04-09,TW2540,1,Brown,Brown,Standing
P20260409_0012_TW2540,P20260409_0012,2026-04-09,TW2540,1,Brown,Black,Standing
P20260409_0031_TW2540,P20260409_0031,2026-04-09,TW2540,1,Yellow,Blue,Running
P20260409_0006_TW2540,P20260409_0006,2026-04-09,TW2540,1,White,White,Walking
P20260409_0045_TW2540,P20260409_0045,2026-04-09,TW2540,1,White,Brown,Walking
P20260409_0016_TW2540,P20260409_0016,2026-04-09,TW2540,1,Red,White,Walking
P20260409_0048_TW2540,P20260409_0048,2026-04-09,TW2540,1,Green,Black,Walking
P20260409_0049_TW2540,P20260409_0049,2026-04-09,TW2540,1,White,Black,Running
P20260409_0025_TW2540,P20260409_0025,2026-04-09,TW2540,1,Gray,Gray,Standing
P20260409_0015_TW2540,P20260409_0015,2026-04-09,TW2540,1,Blue,Gray,Walking
P20260409_0044_TW2540,P20260409_0044,2026-04-09,TW2540,1,Blue,Gray,Standing
P20260409_0043_TW2540,P20260409_0043,2026-04-09,TW2540,1,Gray,Blue,Standing
P20260409_0002_TW2540,P20260409_0002,2026-04-09,TW2540,2,Red,Brown,Walking
P20260409_0028_TW2540,P20260409_0028,2026-04-09,TW2540,2,Red,White,Walking
P20260409_0024_TW2540,P20260409_0024,2026-04-09,TW2540,2,Blue,Gray,Walking
P20260409_0039_TW2540,P20260409_0039,2026-04-09,TW2540,2,Brown,White,Sitting
P20260409_0008_TW2540,P20260409_0008,2026-04-09,TW2540,2,White,White,Running
P20260409_0040_TW2540,P20260409_0040,2026-04-09,TW2540,2,Green,White,Sitting
P20260409_0018_TW2540,P20260409_0018,2026-04-09,TW2540,2,Brown,Black,Sitting
P20260409_0022_TW2540,P20260409_0022,2026-04-09,TW2540,2,Black,White,Walking
P20260409_0007_TW2540,P20260409_0007,2026-04-09,TW2540,2,Brown,Brown,Running
P20260409_0038_TW2541,P20260409_0038,2026-04-09,TW2541,1,Black,Black,Standing
P20260409_0021_TW2541,P20260409_0021,2026-04-09,TW2541,1,Black,White,Sitting
P20260409_0001_TW2541,P20260409_0001,2026-04-09,TW2541,1,Red,Black,Sitting
P20260409_0033_TW2541,P20260409_0033,2026-04-09,TW2541,1,White,Black,Walking
P20260409_0036_TW2541,P20260409_0036,2026-04-09,TW2541,1,Black,Blue,Running
P20260409_0044_TW2541,P20260409_0044,2026-04-09,TW2541,1,Blue,Gray,Standing
P20260409_0017_TW2541,P20260409_0017,2026-04-09,TW2541,1,Green,Brown,Running
P20260409_0046_TW2541,P20260409_0046,2026-04-09,TW2541,1,Green,Brown,Standing
P20260409_0002_TW2541,P20260409_0002,2026-04-09,TW2541,1,Red,Brown,Sitting
P20260409_0025_TW2541,P20260409_0025,2026-04-09,TW2541,1,Gray,Gray,Running
P20260409_0045_TW2541,P20260409_0045,2026-04-09,TW2541,1,White,Brown,Walking
P20260409_0027_TW2541,P20260409_0027,2026-04-09,TW2541,1,Green,Brown,Running
P20260409_0039_TW2541,P20260409_0039,2026-04-09,TW2541,1,Brown,White,Walking
P20260409_0019_TW2541,P20260409_0019,2026-04-09,TW2541,1,Yellow,Blue,Running
P20260409_0024_TW2541,P20260409_0024,2026-04-09,TW2541,1,Blue,Gray,Running
P20260409_0010_TW2541,P20260409_0010,2026-04-09,TW2541,1,Yellow,Brown,Sitting
P20260409_0012_TW2541,P20260409_0012,2026-04-09,TW2541,1,Brown,Black,Walking
P20260409_0049_TW2541,P20260409_0049,2026-04-09,TW2541,1,White,Black,Sitting
P20260409_0015_TW2541,P20260409_0015,2026-04-09,TW2541,1,Blue,Gray,Running
P20260409_0026_TW2541,P20260409_0026,2026-04-09,TW2541,1,Blue,Black,Walking
P20260409_0009_TW2541,P20260409_0009,2026-04-09,TW2541,1,Brown,White,Sitting
P20260409_0020_TW2541,P20260409_0020,2026-04-09,TW2541,1,Red,Brown,Walking
P20260409_0004_TW2541,P20260409_0004,2026-04-09,TW2541,1,Blue,Gray,Sitting
P20260409_0014_TW2541,P20260409_0014,2026-04-09,TW2541,1,Gray,Brown,Running
P20260409_0007_TW2541,P20260409_0007,2026-04-09,TW2541,1,Brown,Brown,Running
P20260409_0030_TW2541,P20260409_0030,2026-04-09,TW2541,1,Black,White,Walking
P20260409_0041_TW2541,P20260409_0041,2026-04-09,TW2541,1,Black,Gray,Sitting
P20260409_0028_TW2541,P20260409_0028,2026-04-09,TW2541,1,Red,White,Walking
P20260409_0047_TW2541,P20260409_0047,2026-04-09,TW2541,1,Blue,Black,Running
P20260409_0050_TW2541,P20260409_0050,2026-04-09,TW2541,1,Black,Gray,Standing
P20260409_0006_TW2541,P20260409_0006,2026-04-09,TW2541,1,White,White,Sitting
P20260409_0048_TW2541,P20260409_0048,2026-04-09,TW2541,1,Green,Black,Walking
P20260409_0008_TW2541,P20260409_0008,2026-04-09,TW2541,2,White,White,Sitting
P20260409_0018_TW2541,P20260409_0018,2026-04-09,TW2541,2,Brown,Black,Standing
P20260409_0023_TW2541,P20260409_0023,2026-04-09,TW2541,2,Brown,Brown,Sitting
P20260409_0031_TW2541,P20260409_0031,2026-04-09,TW2541,2,Yellow,Blue,Walking
P20260409_0040_TW2541,P20260409_0040,2026-04-09,TW2541,2,Green,White,Sitting
P20260409_0042_TW2541,P20260409_0042,2026-04-09,TW2541,2,Yellow,White,Running
P20260409_0022_TW2541,P20260409_0022,2026-04-09,TW2541,2,Black,White,Walking
P20260409_0029_TW2541,P20260409_0029,2026-04-09,TW2541,2,Brown,Gray,Walking
P20260409_0011_TW2541,P20260409_0011,2026-04-09,TW2541,2,Red,White,Standing
P20260409_0003_TW2541,P20260409_0003,2026-04-09,TW2541,2,Green,Gray,Running
P20260409_0005_TW2541,P20260409_0005,2026-04-09,TW2541,2,Brown,Brown,Running
P20260409_0016_TW2541,P20260409_0016,2026-04-09,TW2541,2,Red,White,Sitting
P20260409_0032_TW2541,P20260409_0032,2026-04-09,TW2541,2,Green,Blue,Walking
P20260409_0035_TW2541,P20260409_0035,2026-04-09,TW2541,2,Red,Brown,Running
P20260409_0034_TW2541,P20260409_0034,2026-04-09,TW2541,2,Brown,Brown,Standing
P20260409_0013_TW2541,P20260409_0013,2026-04-09,TW2541,2,Red,Gray,Walking
P20260409_0043_TW2541,P20260409_0043,2026-04-09,TW2541,2,Gray,Blue,Sitting
P20260409_0037_TW2541,P20260409_0037,2026-04-09,TW2541,2,Red,Brown,Standing
P20260409_0017_TW2542,P20260409_0017,2026-04-09,TW2542,1,Green,Brown,Sitting
P20260409_0025_TW2542,P20260409_0025,2026-04-09,TW2542,1,Gray,Gray,Walking
P20260409_0039_TW2542,P20260409_0039,2026-04-09,TW2542,1,Brown,White,Running
P20260409_0001_TW2542,P20260409_0001,2026-04-09,TW2542,1,Red,Black,Sitting
P20260409_0026_TW2542,P20260409_0026,2026-04-09,TW2542,1,Blue,Black,Walking
P20260409_0040_TW2542,P20260409_0040,2026-04-09,TW2542,1,Green,White,Sitting
P20260409_0045_TW2542,P20260409_0045,2026-04-09,TW2542,1,White,Brown,Standing
P20260409_0024_TW2542,P20260409_0024,2026-04-09,TW2542,1,Blue,Gray,Running
P20260409_0037_TW2542,P20260409_0037,2026-04-09,TW2542,1,Red,Brown,Running
P20260409_0035_TW2542,P20260409_0035,2026-04-09,TW2542,1,Red,Brown,Walking
P20260409_0019_TW2542,P20260409_0019,2026-04-09,TW2542,1,Yellow,Blue,Walking
P20260409_0049_TW2542,P20260409_0049,2026-04-09,TW2542,1,White,Black,Walking
P20260409_0014_TW2542,P20260409_0014,2026-04-09,TW2542,1,Gray,Brown,Sitting
P20260409_0005_TW2542,P20260409_0005,2026-04-09,TW2542,1,Brown,Brown,Standing
P20260409_0006_TW2542,P20260409_0006,2026-04-09,TW2542,1,White,White,Walking
P20260409_0004_TW2542,P20260409_0004,2026-04-09,TW2542,1,Blue,Gray,Standing
P20260409_0047_TW2542,P20260409_0047,2026-04-09,TW2542,1,Blue,Black,Running
P20260409_0010_TW2542,P20260409_0010,2026-04-09,TW2542,1,Yellow,Brown,Walking
P20260409_0048_TW2542,P20260409_0048,2026-04-09,TW2542,1,Green,Black,Running
P20260409_0028_TW2542,P20260409_0028,2026-04-09,TW2542,1,Red,White,Running
P20260409_0008_TW2542,P20260409_0008,2026-04-09,TW2542,1,White,White,Standing
P20260409_0007_TW2542,P20260409_0007,2026-04-09,TW2542,1,Brown,Brown,Walking
P20260409_0012_TW2542,P20260409_0012,2026-04-09,TW2542,1,White,Blue,Walking
P20260409_0009_TW2542,P20260409_0009,2026-04-09,TW2542,1,Brown,White,Standing
P20260409_0003_TW2542,P20260409_0003,2026-04-09,TW2542,1,Green,Gray,Walking
P20260409_0022_TW2542,P20260409_0022,2026-04-09,TW2542,1,Green,Brown,Walking
P20260409_0020_TW2542,P20260409_0020,2026-04-09,TW2542,1,Red,Brown,Walking
P20260409_0050_TW2542,P20260409_0050,2026-04-09,TW2542,1,Black,Gray,Walking
P20260409_0030_TW2542,P20260409_0030,2026-04-09,TW2542,1,Black,White,Standing
P20260409_0013_TW2542,P20260409_0013,2026-04-09,TW2542,1,Red,Gray,Sitting
P20260409_0043_TW2542,P20260409_0043,2026-04-09,TW2542,1,Gray,Blue,Running
P20260409_0016_TW2542,P20260409_0016,2026-04-09,TW2542,1,Red,White,Walking
P20260409_0002_TW2542,P20260409_0002,2026-04-09,TW2542,1,Red,Brown,Standing
P20260409_0023_TW2542,P20260409_0023,2026-04-09,TW2542,1,Brown,Brown,Running
P20260409_0018_TW2542,P20260409_0018,2026-04-09,TW2542,1,Brown,Black,Sitting
P20260409_0029_TW2542,P20260409_0029,2026-04-09,TW2542,1,Brown,Gray,Running
P20260409_0015_TW2542,P20260409_0015,2026-04-09,TW2542,1,Blue,Gray,Running
P20260409_0042_TW2542,P20260409_0042,2026-04-09,TW2542,1,Yellow,White,Sitting
P20260409_0036_TW2542,P20260409_0036,2026-04-09,TW2542,1,Black,Blue,Running
P20260409_0034_TW2542,P20260409_0034,2026-04-09,TW2542,1,Brown,Brown,Standing
P20260409_0044_TW2542,P20260409_0044,2026-04-09,TW2542,1,Blue,Gray,Walking
P20260409_0032_TW2542,P20260409_0032,2026-04-09,TW2542,1,Green,Blue,Sitting
P20260409_0027_TW2542,P20260409_0027,2026-04-09,TW2542,1,Green,Brown,Sitting
P20260409_0046_TW2542,P20260409_0046,2026-04-09,TW2542,1,Green,Brown,Sitting
P20260409_0041_TW2542,P20260409_0041,2026-04-09,TW2542,1,Black,Gray,Walking
P20260409_0038_TW2542,P20260409_0038,2026-04-09,TW2542,1,Black,Black,Standing
P20260409_0011_TW2542,P20260409_0011,2026-04-09,TW2542,1,Red,White,Walking
P20260409_0033_TW2542,P20260409_0033,2026-04-09,TW2542,1,White,Black,Standing
P20260409_0021_TW2542,P20260409_0021,2026-04-09,TW2542,1,Black,White,Sitting
P20260409_0031_TW2542,P20260409_0031,2026-04-09,TW2542,2,Yellow,Blue,Sitting
P20260409_0047_TW2543,P20260409_0047,2026-04-09,TW2543,1,Blue,Black,Running
P20260409_0004_TW2543,P20260409_0004,2026-04-09,TW2543,1,Blue,Gray,Running
P20260409_0048_TW2543,P20260409_0048,2026-04-09,TW2543,1,Green,Black,Running
P20260409_0037_TW2543,P20260409_0037,2026-04-09,TW2543,1,Red,Brown,Walking
P20260409_0005_TW2543,P20260409_0005,2026-04-09,TW2543,1,Brown,Brown,Walking
P20260409_0028_TW2543,P20260409_0028,2026-04-09,TW2543,1,Red,White,Sitting
P20260409_0030_TW2543,P20260409_0030,2026-04-09,TW2543,1,Black,White,Running
P20260409_0032_TW2543,P20260409_0032,2026-04-09,TW2543,1,Green,Blue,Walking
P20260409_0043_TW2543,P20260409_0043,2026-04-09,TW2543,1,Gray,Blue,Sitting
P20260409_0041_TW2543,P20260409_0041,2026-04-09,TW2543,1,Black,Gray,Walking
P20260409_0050_TW2543,P20260409_0050,2026-04-09,TW2543,1,Black,Gray,Walking
P20260409_0023_TW2543,P20260409_0023,2026-04-09,TW2543,1,Brown,Brown,Standing
P20260409_0033_TW2543,P20260409_0033,2026-04-09,TW2543,1,White,Black,Running
P20260409_0013_TW2543,P20260409_0013,2026-04-09,TW2543,1,Brown,Gray,Running
P20260409_0020_TW2543,P20260409_0020,2026-04-09,TW2543,1,Red,Brown,Sitting
P20260409_0016_TW2543,P20260409_0016,2026-04-09,TW2543,1,Red,White,Standing
P20260409_0042_TW2543,P20260409_0042,2026-04-09,TW2543,1,Yellow,White,Running
P20260409_0049_TW2543,P20260409_0049,2026-04-09,TW2543,1,White,Black,Sitting
P20260409_0012_TW2543,P20260409_0012,2026-04-09,TW2543,1,White,Blue,Sitting
P20260409_0017_TW2543,P20260409_0017,2026-04-09,TW2543,1,Green,Brown,Standing
P20260409_0038_TW2543,P20260409_0038,2026-04-09,TW2543,1,Black,Black,Running
P20260409_0006_TW2543,P20260409_0006,2026-04-09,TW2543,1,White,White,Sitting
P20260409_0026_TW2543,P20260409_0026,2026-04-09,TW2543,1,Blue,Black,Running
P20260409_0024_TW2543,P20260409_0024,2026-04-09,TW2543,1,Blue,Gray,Standing
P20260409_0014_TW2543,P20260409_0014,2026-04-09,TW2543,1,Gray,Brown,Sitting
P20260409_0019_TW2543,P20260409_0019,2026-04-09,TW2543,1,Yellow,Blue,Standing
P20260409_0021_TW2543,P20260409_0021,2026-04-09,TW2543,1,Black,White,Sitting
P20260409_0045_TW2543,P20260409_0045,2026-04-09,TW2543,1,Blue,Black,Sitting
P20260409_0010_TW2543,P20260409_0010,2026-04-09,TW2543,1,Yellow,Brown,Sitting
P20260409_0018_TW2543,P20260409_0018,2026-04-09,TW2543,1,Brown,Black,Walking
P20260409_0002_TW2543,P20260409_0002,2026-04-09,TW2543,1,Red,Brown,Running
P20260409_0044_TW2543,P20260409_0044,2026-04-09,TW2543,1,Blue,Gray,Walking
P20260409_0046_TW2543,P20260409_0046,2026-04-09,TW2543,1,Green,Brown,Standing
P20260409_0031_TW2543,P20260409_0031,2026-04-09,TW2543,1,Yellow,Blue,Walking
P20260409_0009_TW2543,P20260409_0009,2026-04-09,TW2543,1,Brown,White,Standing
P20260409_0022_TW2543,P20260409_0022,2026-04-09,TW2543,1,Green,Brown,Sitting
P20260409_0001_TW2543,P20260409_0001,2026-04-09,TW2543,2,Red,Black,Standing
P20260409_0008_TW2543,P20260409_0008,2026-04-09,TW2543,2,White,White,Standing
P20260409_0025_TW2543,P20260409_0025,2026-04-09,TW2543,2,Gray,Gray,Running
P20260409_0003_TW2543,P20260409_0003,2026-04-09,TW2543,2,Green,Gray,Standing
P20260409_0027_TW2543,P20260409_0027,2026-04-09,TW2543,2,Green,Brown,Walking
P20260409_0040_TW2543,P20260409_0040,2026-04-09,TW2543,2,Green,White,Sitting
P20260409_0011_TW2543,P20260409_0011,2026-04-09,TW2543,2,Red,White,Standing
P20260409_0035_TW2543,P20260409_0035,2026-04-09,TW2543,2,Red,Brown,Running
P20260409_0015_TW2543,P20260409_0015,2026-04-09,TW2543,2,Blue,Gray,Standing
P20260409_0036_TW2543,P20260409_0036,2026-04-09,TW2543,2,Black,Blue,Standing
P20260409_0029_TW2543,P20260409_0029,2026-04-09,TW2543,2,Brown,Gray,Sitting
P20260409_0039_TW2543,P20260409_0039,2026-04-09,TW2543,2,Brown,White,Walking
P20260409_0007_TW2543,P20260409_0007,2026-04-09,TW2543,2,Brown,Brown,Sitting
P20260409_0034_TW2543,P20260409_0034,2026-04-09,TW2543,2,Brown,Brown,Running
P20260409_0005_TW2544,P20260409_0005,2026-04-09,TW2544,1,Brown,Brown,Sitting
P20260409_0048_TW2544,P20260409_0048,2026-04-09,TW2544,1,Green,Black,Standing
P20260409_0032_TW2544,P20260409_0032,2026-04-09,TW2544,1,Green,Blue,Walking
P20260409_0044_TW2544,P20260409_0044,2026-04-09,TW2544,1,Blue,Gray,Running
P20260409_0026_TW2544,P20260409_0026,2026-04-09,TW2544,1,Blue,Black,Sitting
