vid_tw,id_global,date,tw_id,partition_id,vehicle_type,base_color,speed_kmh,direction
VH20260409_0011_TW2580,VH20260409_0011,2026-04-09,TW2580,2,Truck,Gray,60,W
VH20260409_0006_TW2580,VH20260409_0006,2026-04-09,TW2580,2,Car,Black,49,N
VH20260409_0001_TW2580,VH20260409_0001,2026-04-09,TW2580,2,Motorbike,Gray,49,NW
VH20260409_0008_TW2580,VH20260409_0008,2026-04-09,TW2580,4,Motorbike,Black,9,E
VH20260409_0003_TW2580,VH20260409_0003,2026-04-09,TW2580,4,Car,Black,8,S
VH20260409_0009_TW2580,VH20260409_0009,2026-04-09,TW2580,4,Car,Red,60,E
VH20260409_0005_TW2580,VH20260409_0005,2026-04-09,TW2580,4,Car,Black,60,NE
VH20260409_0012_TW2580,VH20260409_0012,2026-04-09,TW2580,4,Car,Black,17,E
VH20260409_0007_TW2580,VH20260409_0007,2026-04-09,TW2580,4,Motorbike,Red,55,NW
VH20260409_0010_TW2581,VH20260409_0010,2026-04-09,TW2581,1,Car,White,16,NW
VH20260409_0002_TW2581,VH20260409_0002,2026-04-09,TW2581,1,Car,Black,0,W
VH20260409_0008_TW2581,VH20260409_0008,2026-04-09,TW2581,1,Motorbike,Black,13,E
VH20260409_0001_TW2581,VH20260409_0001,2026-04-09,TW2581,1,Motorbike,Gray,54,W
VH20260409_0003_TW2581,VH20260409_0003,2026-04-09,TW2581,1,Car,Black,11,S
VH20260409_0012_TW2581,VH20260409_0012,2026-04-09,TW2581,1,Car,Black,17,NE
VH20260409_0006_TW2581,VH20260409_0006,2026-04-09,TW2581,1,Car,Black,53,N
VH20260409_0007_TW2581,VH20260409_0007,2026-04-09,TW2581,1,Motorbike,Red,57,NW
VH20260409_0004_TW2581,VH20260409_0004,2026-04-09,TW2581,1,Car,Blue,52,NW
VH20260409_0009_TW2581,VH20260409_0009,2026-04-09,TW2581,2,Car,Red,60,NE
VH20260409_0005_TW2581,VH20260409_0005,2026-04-09,TW2581,2,Car,Black,60,E
VH20260409_0011_TW2581,VH20260409_0011,2026-04-09,TW2581,2,Truck,Gray,60,W
VH20260409_0001_TW2582,VH20260409_0001,2026-04-09,TW2582,1,Motorbike,Gray,57,SW
VH20260409_0003_TW2582,VH20260409_0003,2026-04-09,TW2582,1,Car,Black,8,SE
VH20260409_0012_TW2582,VH20260409_0012,2026-04-09,TW2582,1,Car,Black,12,N
VH20260409_0006_TW2582,VH20260409_0006,2026-04-09,TW2582,1,Car,Black,48,NE
VH20260409_0011_TW2582,VH20260409_0011,2026-04-09,TW2582,1,Truck,Gray,60,SW
VH20260409_0010_TW2582,VH20260409_0010,2026-04-09,TW2582,1,Car,White,21,W
VH20260409_0009_TW2582,VH20260409_0009,2026-04-09,TW2582,2,Car,Red,60,N
VH20260409_0004_TW2582,VH20260409_0004,2026-04-09,TW2582,2,Car,Blue,48,NW
VH20260409_0007_TW2582,VH20260409_0007,2026-04-09,TW2582,4,Motorbike,Red,52,N
VH20260409_0005_TW2582,VH20260409_0005,2026-04-09,TW2582,4,Car,Black,60,SE
VH20260409_0008_TW2582,VH20260409_0008,2026-04-09,TW2582,4,Motorbike,Black,12,NE
VH20260409_0002_TW2582,VH20260409_0002,2026-04-09,TW2582,4,Car,Black,4,SW
VH20260409_0001_TW2583,VH20260409_0001,2026-04-09,TW2583,1,Motorbike,Gray,55,SW
VH20260409_0003_TW2583,VH20260409_0003,2026-04-09,TW2583,1,Car,Black,3,S
VH20260409_0006_TW2583,VH20260409_0006,2026-04-09,TW2583,1,Car,Black,46,N
VH20260409_0012_TW2583,VH20260409_0012,2026-04-09,TW2583,1,Car,Black,8,NE
VH20260409_0007_TW2583,VH20260409_0007,2026-04-09,TW2583,1,Motorbike,Red,49,NW
VH20260409_0009_TW2583,VH20260409_0009,2026-04-09,TW2583,1,Car,Red,60,N
VH20260409_0002_TW2583,VH20260409_0002,2026-04-09,TW2583,1,Car,Black,5,S
VH20260409_0004_TW2583,VH20260409_0004,2026-04-09,TW2583,1,Car,Blue,50,W
VH20260409_0008_TW2583,VH20260409_0008,2026-04-09,TW2583,1,Motorbike,Black,7,NW
VH20260409_0011_TW2583,VH20260409_0011,2026-04-09,TW2583,2,Truck,Gray,60,W
VH20260409_0010_TW2583,VH20260409_0010,2026-04-09,TW2583,2,Car,White,20,SW
VH20260409_0005_TW2583,VH20260409_0005,2026-04-09,TW2583,2,Car,Black,58,S
VH20260409_0003_TW2584,VH20260409_0003,2026-04-09,TW2584,1,Car,Black,7,SW
VH20260409_0012_TW2584,VH20260409_0012,2026-04-09,TW2584,1,Car,Black,13,NE
VH20260409_0010_TW2584,VH20260409_0010,2026-04-09,TW2584,1,Car,White,20,W
VH20260409_0008_TW2584,VH20260409_0008,2026-04-09,TW2584,1,Motorbike,Black,12,NW
VH20260409_0005_TW2584,VH20260409_0005,2026-04-09,TW2584,1,Car,Black,39,S
VH20260409_0002_TW2584,VH20260409_0002,2026-04-09,TW2584,1,Car,Black,9,S
VH20260409_0011_TW2584,VH20260409_0011,2026-04-09,TW2584,1,Truck,Gray,60,NW
VH20260409_0004_TW2584,VH20260409_0004,2026-04-09,TW2584,1,Car,Blue,47,SW
VH20260409_0007_TW2584,VH20260409_0007,2026-04-09,TW2584,2,Motorbike,Red,52,N
VH20260409_0009_TW2584,VH20260409_0009,2026-04-09,TW2584,2,Car,Red,56,N
VH20260409_0001_TW2584,VH20260409_0001,2026-04-09,TW2584,2,Motorbike,Gray,52,SW
VH20260409_0006_TW2584,VH20260409_0006,2026-04-09,TW2584,2,Car,Black,50,N
VH20260409_0005_TW2585,VH20260409_0005,2026-04-09,TW2585,1,Car,Black,35,SE
VH20260409_0012_TW2585,VH20260409_0012,2026-04-09,TW2585,1,Car,Black,17,E
VH20260409_0011_TW2585,VH20260409_0011,2026-04-09,TW2585,1,Truck,Gray,55,W
VH20260409_0001_TW2585,VH20260409_0001,2026-04-09,TW2585,2,Motorbike,Gray,53,SW
VH20260409_0002_TW2585,VH20260409_0002,2026-04-09,TW2585,2,Car,Black,11,SW
VH20260409_0006_TW2585,VH20260409_0006,2026-04-09,TW2585,2,Car,Black,52,NW
VH20260409_0008_TW2585,VH20260409_0008,2026-04-09,TW2585,2,Motorbike,Black,11,W
VH20260409_0004_TW2585,VH20260409_0004,2026-04-09,TW2585,2,Car,Blue,47,S
VH20260409_0007_TW2585,VH20260409_0007,2026-04-09,TW2585,4,Motorbike,Red,47,NW
VH20260409_0003_TW2585,VH20260409_0003,2026-04-09,TW2585,4,Car,Black,10,W
VH20260409_0010_TW2585,VH20260409_0010,2026-04-09,TW2585,4,Car,White,21,W
VH20260409_0009_TW2585,VH20260409_0009,2026-04-09,TW2585,4,Car,Red,55,N
VH20260409_0004_TW2586,VH20260409_0004,2026-04-09,TW2586,1,Car,Blue,49,S
VH20260409_0008_TW2586,VH20260409_0008,2026-04-09,TW2586,1,Motorbike,Black,6,NW
VH20260409_0006_TW2586,VH20260409_0006,2026-04-09,TW2586,1,Car,Black,52,W
VH20260409_0002_TW2586,VH20260409_0002,2026-04-09,TW2586,1,Car,Black,15,W
VH20260409_0007_TW2586,VH20260409_0007,2026-04-09,TW2586,2,Motorbike,Red,43,NW
VH20260409_0011_TW2586,VH20260409_0011,2026-04-09,TW2586,2,Truck,Gray,60,W
VH20260409_0005_TW2586,VH20260409_0005,2026-04-09,TW2586,2,Car,Black,35,E
VH20260409_0010_TW2586,VH20260409_0010,2026-04-09,TW2586,2,Car,White,21,NW
VH20260409_0012_TW2586,VH20260409_0012,2026-04-09,TW2586,2,Car,Black,14,E
VH20260409_0009_TW2586,VH20260409_0009,2026-04-09,TW2586,2,Car,Red,54,NW
VH20260409_0003_TW2586,VH20260409_0003,2026-04-09,TW2586,2,Car,Black,12,W
VH20260409_0001_TW2586,VH20260409_0001,2026-04-09,TW2586,2,Motorbike,Gray,53,W
VH20260409_0006_TW2587,VH20260409_0006,2026-04-09,TW2587,1,Car,Black,53,W
VH20260409_0010_TW2587,VH20260409_0010,2026-04-09,TW2587,1,Car,White,23,N
VH20260409_0012_TW2587,VH20260409_0012,2026-04-09,TW2587,1,Car,Black,9,NE
VH20260409_0009_TW2587,VH20260409_0009,2026-04-09,TW2587,1,Car,Red,59,W
VH20260409_0011_TW2587,VH20260409_0011,2026-04-09,TW2587,2,Truck,Gray,58,NW
VH20260409_0008_TW2587,VH20260409_0008,2026-04-09,TW2587,2,Motorbike,Black,4,W
VH20260409_0007_TW2587,VH20260409_0007,2026-04-09,TW2587,2,Motorbike,Red,48,NW
VH20260409_0001_TW2587,VH20260409_0001,2026-04-09,TW2587,4,Motorbike,Gray,56,W
VH20260409_0005_TW2587,VH20260409_0005,2026-04-09,TW2587,4,Car,Black,35,E
VH20260409_0003_TW2587,VH20260409_0003,2026-04-09,TW2587,4,Car,Black,17,W
VH20260409_0002_TW2587,VH20260409_0002,2026-04-09,TW2587,4,Car,Black,14,W
VH20260409_0004_TW2587,VH20260409_0004,2026-04-09,TW2587,4,Car,Blue,50,SW
VH20260409_0006_TW2588,VH20260409_0006,2026-04-09,TW2588,1,Car,Black,52,NW
VH20260409_0009_TW2588,VH20260409_0009,2026-04-09,TW2588,1,Car,Red,60,SW
VH20260409_0007_TW2588,VH20260409_0007,2026-04-09,TW2588,1,Motorbike,Red,45,W
VH20260409_0010_TW2588,VH20260409_0010,2026-04-09,TW2588,1,Car,White,26,N
VH20260409_0012_TW2588,VH20260409_0012,2026-04-09,TW2588,1,Car,Black,10,NE
VH20260409_0002_TW2588,VH20260409_0002,2026-04-09,TW2588,1,Car,Black,18,W
VH20260409_0005_TW2588,VH20260409_0005,2026-04-09,TW2588,1,Car,Black,40,NE
VH20260409_0008_TW2588,VH20260409_0008,2026-04-09,TW2588,2,Motorbike,Black,0,W
VH20260409_0011_TW2588,VH20260409_0011,2026-04-09,TW2588,2,Truck,Gray,56,W
VH20260409_0003_TW2588,VH20260409_0003,2026-04-09,TW2588,2,Car,Black,12,NW
VH20260409_0001_TW2588,VH20260409_0001,2026-04-09,TW2588,2,Motorbike,Gray,55,NW
VH20260409_0004_TW2588,VH20260409_0004,2026-04-09,TW2588,2,Car,Blue,48,S
VH20260409_0007_TW2589,VH20260409_0007,2026-04-09,TW2589,1,Motorbike,Red,43,W
VH20260409_0012_TW2589,VH20260409_0012,2026-04-09,TW2589,1,Car,Black,12,NE
VH20260409_0001_TW2589,VH20260409_0001,2026-04-09,TW2589,1,Motorbike,Gray,16,E
VH20260409_0011_TW2589,VH20260409_0011,2026-04-09,TW2589,1,Truck,Gray,54,W
VH20260409_0005_TW2589,VH20260409_0005,2026-04-09,TW2589,1,Car,Black,37,NE
VH20260409_0010_TW2589,VH20260409_0010,2026-04-09,TW2589,1,Car,White,29,N
VH20260409_0006_TW2589,VH20260409_0006,2026-04-09,TW2589,1,Car,Black,55,NW
VH20260409_0004_TW2589,VH20260409_0004,2026-04-09,TW2589,1,Car,Blue,46,SW
VH20260409_0009_TW2589,VH20260409_0009,2026-04-09,TW2589,2,Car,Red,58,W
VH20260409_0008_TW2589,VH20260409_0008,2026-04-09,TW2589,2,Motorbike,Black,0,NW
VH20260409_0002_TW2589,VH20260409_0002,2026-04-09,TW2589,2,Car,Black,18,SW
VH20260409_0003_TW2589,VH20260409_0003,2026-04-09,TW2589,2,Car,Black,16,N
VH20260409_0001_TW2590,VH20260409_0001,2026-04-09,TW2590,1,Motorbike,Gray,18,NE
VH20260409_0004_TW2590,VH20260409_0004,2026-04-09,TW2590,1,Car,Blue,50,W
VH20260409_0005_TW2590,VH20260409_0005,2026-04-09,TW2590,1,Car,Black,34,N
VH20260409_0011_TW2590,VH20260409_0011,2026-04-09,TW2590,2,Truck,Gray,56,W
VH20260409_0012_TW2590,VH20260409_0012,2026-04-09,TW2590,2,Car,Black,16,NE
VH20260409_0007_TW2590,VH20260409_0007,2026-04-09,TW2590,2,Motorbike,Red,40,W
VH20260409_0009_TW2590,VH20260409_0009,2026-04-09,TW2590,2,Car,Red,58,W
VH20260409_0002_TW2590,VH20260409_0002,2026-04-09,TW2590,4,Car,Black,18,SW
VH20260409_0006_TW2590,VH20260409_0006,2026-04-09,TW2590,4,Car,Black,32,W
VH20260409_0008_TW2590,VH20260409_0008,2026-04-09,TW2590,4,Motorbike,Black,2,N
VH20260409_0010_TW2590,VH20260409_0010,2026-04-09,TW2590,4,Car,White,29,SE
VH20260409_0003_TW2590,VH20260409_0003,2026-04-09,TW2590,4,Car,Black,21,NW
VH20260409_0007_TW2591,VH20260409_0007,2026-04-09,TW2591,1,Motorbike,Red,45,NW
VH20260409_0008_TW2591,VH20260409_0008,2026-04-09,TW2591,1,Motorbike,Black,1,NE
VH20260409_0005_TW2591,VH20260409_0005,2026-04-09,TW2591,1,Car,Black,34,NE
VH20260409_0002_TW2591,VH20260409_0002,2026-04-09,TW2591,1,Car,Black,19,S
VH20260409_0011_TW2591,VH20260409_0011,2026-04-09,TW2591,1,Truck,Gray,54,W
VH20260409_0009_TW2591,VH20260409_0009,2026-04-09,TW2591,1,Car,Red,56,W
VH20260409_0001_TW2591,VH20260409_0001,2026-04-09,TW2591,1,Motorbike,Gray,30,SE
VH20260409_0004_TW2591,VH20260409_0004,2026-04-09,TW2591,2,Car,Blue,55,NW
VH20260409_0012_TW2591,VH20260409_0012,2026-04-09,TW2591,2,Car,Black,16,N
VH20260409_0006_TW2591,VH20260409_0006,2026-04-09,TW2591,2,Car,Black,37,SW
VH20260409_0003_TW2591,VH20260409_0003,2026-04-09,TW2591,2,Car,Black,24,W
VH20260409_0010_TW2591,VH20260409_0010,2026-04-09,TW2591,2,Car,White,29,E
VH20260409_0008_TW2592,VH20260409_0008,2026-04-09,TW2592,1,Motorbike,Black,0,NE
VH20260409_0009_TW2592,VH20260409_0009,2026-04-09,TW2592,1,Car,Red,57,SW
VH20260409_0002_TW2592,VH20260409_0002,2026-04-09,TW2592,1,Car,Black,15,SE
VH20260409_0004_TW2592,VH20260409_0004,2026-04-09,TW2592,1,Car,Blue,50,N
VH20260409_0011_TW2592,VH20260409_0011,2026-04-09,TW2592,1,Truck,Gray,52,SW
VH20260409_0012_TW2592,VH20260409_0012,2026-04-09,TW2592,2,Car,Black,13,N
VH20260409_0005_TW2592,VH20260409_0005,2026-04-09,TW2592,2,Car,Black,36,NE
VH20260409_0003_TW2592,VH20260409_0003,2026-04-09,TW2592,2,Car,Black,24,NW
VH20260409_0006_TW2592,VH20260409_0006,2026-04-09,TW2592,2,Car,Black,36,W
VH20260409_0001_TW2592,VH20260409_0001,2026-04-09,TW2592,2,Motorbike,Gray,32,SE
VH20260409_0007_TW2592,VH20260409_0007,2026-04-09,TW2592,4,Motorbike,Red,49,NW
VH20260409_0010_TW2592,VH20260409_0010,2026-04-09,TW2592,4,Car,White,25,SE
VH20260409_0004_TW2593,VH20260409_0004,2026-04-09,TW2593,1,Car,Blue,54,NW
VH20260409_0011_TW2593,VH20260409_0011,2026-04-09,TW2593,1,Truck,Gray,56,W
VH20260409_0010_TW2593,VH20260409_0010,2026-04-09,TW2593,1,Car,White,20,E
VH20260409_0006_TW2593,VH20260409_0006,2026-04-09,TW2593,1,Car,Black,37,SW
VH20260409_0005_TW2593,VH20260409_0005,2026-04-09,TW2593,2,Car,Black,31,N
VH20260409_0002_TW2593,VH20260409_0002,2026-04-09,TW2593,2,Car,Black,13,E
VH20260409_0001_TW2593,VH20260409_0001,2026-04-09,TW2593,2,Motorbike,Gray,31,SE
VH20260409_0009_TW2593,VH20260409_0009,2026-04-09,TW2593,2,Car,Red,57,W
VH20260409_0003_TW2593,VH20260409_0003,2026-04-09,TW2593,2,Car,Black,22,N
VH20260409_0007_TW2593,VH20260409_0007,2026-04-09,TW2593,4,Motorbike,Red,53,NW
VH20260409_0008_TW2593,VH20260409_0008,2026-04-09,TW2593,4,Motorbike,Black,0,N
VH20260409_0012_TW2593,VH20260409_0012,2026-04-09,TW2593,4,Car,Black,8,NW
VH20260409_0008_TW2594,VH20260409_0008,2026-04-09,TW2594,1,Motorbike,Black,0,NE
VH20260409_0002_TW2594,VH20260409_0002,2026-04-09,TW2594,1,Car,Black,14,NE
VH20260409_0010_TW2594,VH20260409_0010,2026-04-09,TW2594,1,Car,White,19,E
VH20260409_0009_TW2594,VH20260409_0009,2026-04-09,TW2594,2,Car,Red,54,NW
VH20260409_0005_TW2594,VH20260409_0005,2026-04-09,TW2594,2,Car,Black,27,NW
VH20260409_0007_TW2594,VH20260409_0007,2026-04-09,TW2594,4,Motorbike,Red,49,NW
VH20260409_0012_TW2594,VH20260409_0012,2026-04-09,TW2594,4,Car,Black,7,W
VH20260409_0004_TW2594,VH20260409_0004,2026-04-09,TW2594,4,Car,Blue,58,W
VH20260409_0006_TW2594,VH20260409_0006,2026-04-09,TW2594,4,Car,Black,32,S
VH20260409_0001_TW2594,VH20260409_0001,2026-04-09,TW2594,4,Motorbike,Gray,30,SE
VH20260409_0011_TW2594,VH20260409_0011,2026-04-09,TW2594,4,Truck,Gray,53,SW
VH20260409_0003_TW2594,VH20260409_0003,2026-04-09,TW2594,4,Car,Black,21,NE
VH20260409_0005_TW2595,VH20260409_0005,2026-04-09,TW2595,1,Car,Black,22,N
VH20260409_0011_TW2595,VH20260409_0011,2026-04-09,TW2595,1,Truck,Gray,52,SW
VH20260409_0001_TW2595,VH20260409_0001,2026-04-09,TW2595,1,Motorbike,Gray,27,SE
VH20260409_0002_TW2595,VH20260409_0002,2026-04-09,TW2595,1,Car,Black,12,E
VH20260409_0012_TW2595,VH20260409_0012,2026-04-09,TW2595,2,Car,Black,2,NW
VH20260409_0007_TW2595,VH20260409_0007,2026-04-09,TW2595,2,Motorbike,Red,44,N
VH20260409_0003_TW2595,VH20260409_0003,2026-04-09,TW2595,2,Car,Black,25,E
VH20260409_0009_TW2595,VH20260409_0009,2026-04-09,TW2595,2,Car,Red,49,W
VH20260409_0008_TW2595,VH20260409_0008,2026-04-09,TW2595,2,Motorbike,Black,0,NE
VH20260409_0004_TW2595,VH20260409_0004,2026-04-09,TW2595,4,Car,Blue,57,W
VH20260409_0010_TW2595,VH20260409_0010,2026-04-09,TW2595,4,Car,White,15,NE
VH20260409_0006_TW2595,VH20260409_0006,2026-04-09,TW2595,4,Car,Black,27,S
VH20260409_0011_TW2596,VH20260409_0011,2026-04-09,TW2596,1,Truck,Gray,48,W
VH20260409_0001_TW2596,VH20260409_0001,2026-04-09,TW2596,1,Motorbike,Gray,29,SE
VH20260409_0005_TW2596,VH20260409_0005,2026-04-09,TW2596,1,Car,Black,24,SE
VH20260409_0002_TW2596,VH20260409_0002,2026-04-09,TW2596,1,Car,Black,9,E
VH20260409_0009_TW2596,VH20260409_0009,2026-04-09,TW2596,1,Car,Red,52,SW
VH20260409_0007_TW2596,VH20260409_0007,2026-04-09,TW2596,1,Motorbike,Red,45,NW
VH20260409_0004_TW2596,VH20260409_0004,2026-04-09,TW2596,2,Car,Blue,60,SW
VH20260409_0003_TW2596,VH20260409_0003,2026-04-09,TW2596,2,Car,Black,29,NE
VH20260409_0006_TW2596,VH20260409_0006,2026-04-09,TW2596,2,Car,Black,24,SE
VH20260409_0010_TW2596,VH20260409_0010,2026-04-09,TW2596,2,Car,White,12,E
VH20260409_0008_TW2596,VH20260409_0008,2026-04-09,TW2596,2,Motorbike,Black,3,NE
VH20260409_0012_TW2596,VH20260409_0012,2026-04-09,TW2596,4,Car,Black,1,W
VH20260409_0001_TW2597,VH20260409_0001,2026-04-09,TW2597,1,Motorbike,Gray,32,E
VH20260409_0008_TW2597,VH20260409_0008,2026-04-09,TW2597,1,Motorbike,Black,4,NE
VH20260409_0005_TW2597,VH20260409_0005,2026-04-09,TW2597,1,Car,Black,20,SE
VH20260409_0006_TW2597,VH20260409_0006,2026-04-09,TW2597,1,Car,Black,21,S
VH20260409_0010_TW2597,VH20260409_0010,2026-04-09,TW2597,2,Car,White,14,SE
VH20260409_0012_TW2597,VH20260409_0012,2026-04-09,TW2597,2,Car,Black,0,SW
VH20260409_0004_TW2597,VH20260409_0004,2026-04-09,TW2597,2,Car,Blue,59,S
VH20260409_0002_TW2597,VH20260409_0002,2026-04-09,TW2597,2,Car,Black,11,NE
VH20260409_0007_TW2597,VH20260409_0007,2026-04-09,TW2597,2,Motorbike,Red,50,NW
VH20260409_0011_TW2597,VH20260409_0011,2026-04-09,TW2597,4,Truck,Gray,51,W
VH20260409_0009_TW2597,VH20260409_0009,2026-04-09,TW2597,4,Car,Red,53,SW
VH20260409_0003_TW2597,VH20260409_0003,2026-04-09,TW2597,4,Car,Black,34,NE
VH20260409_0008_TW2598,VH20260409_0008,2026-04-09,TW2598,1,Motorbike,Black,0,E
VH20260409_0006_TW2598,VH20260409_0006,2026-04-09,TW2598,1,Car,Black,16,SW
VH20260409_0010_TW2598,VH20260409_0010,2026-04-09,TW2598,1,Car,White,11,E
VH20260409_0002_TW2598,VH20260409_0002,2026-04-09,TW2598,1,Car,Black,7,N
VH20260409_0009_TW2598,VH20260409_0009,2026-04-09,TW2598,1,Car,Red,53,S
VH20260409_0005_TW2598,VH20260409_0005,2026-04-09,TW2598,2,Car,Black,19,SE
VH20260409_0003_TW2598,VH20260409_0003,2026-04-09,TW2598,2,Car,Black,36,E
VH20260409_0004_TW2598,VH20260409_0004,2026-04-09,TW2598,2,Car,Blue,54,SE
VH20260409_0012_TW2598,VH20260409_0012,2026-04-09,TW2598,2,Car,Black,3,W
VH20260409_0007_TW2598,VH20260409_0007,2026-04-09,TW2598,2,Motorbike,Red,46,N
VH20260409_0011_TW2598,VH20260409_0011,2026-04-09,TW2598,2,Truck,Gray,51,SW
VH20260409_0001_TW2598,VH20260409_0001,2026-04-09,TW2598,4,Motorbike,Gray,33,SE
VH20260409_0002_TW2599,VH20260409_0002,2026-04-09,TW2599,1,Car,Black,5,N
VH20260409_0001_TW2599,VH20260409_0001,2026-04-09,TW2599,1,Motorbike,Gray,33,SE
VH20260409_0009_TW2599,VH20260409_0009,2026-04-09,TW2599,1,Car,Red,55,SW
VH20260409_0007_TW2599,VH20260409_0007,2026-04-09,TW2599,1,Motorbike,Red,45,NW
VH20260409_0008_TW2599,VH20260409_0008,2026-04-09,TW2599,1,Motorbike,Black,4,NE
VH20260409_0010_TW2599,VH20260409_0010,2026-04-09,TW2599,1,Car,White,12,SE
VH20260409_0005_TW2599,VH20260409_0005,2026-04-09,TW2599,1,Car,Black,38,NE
VH20260409_0011_TW2599,VH20260409_0011,2026-04-09,TW2599,1,Truck,Gray,46,SW
VH20260409_0004_TW2599,VH20260409_0004,2026-04-09,TW2599,1,Car,Blue,55,E
VH20260409_0012_TW2599,VH20260409_0012,2026-04-09,TW2599,2,Car,Black,3,W
VH20260409_0003_TW2599,VH20260409_0003,2026-04-09,TW2599,2,Car,Black,35,NE
VH20260409_0006_TW2599,VH20260409_0006,2026-04-09,TW2599,2,Car,Black,21,S
VH20260409_0008_TW2600,VH20260409_0008,2026-04-09,TW2600,1,Motorbike,Black,7,E
VH20260409_0010_TW2600,VH20260409_0010,2026-04-09,TW2600,1,Car,White,11,E
VH20260409_0003_TW2600,VH20260409_0003,2026-04-09,TW2600,2,Car,Black,30,N
VH20260409_0004_TW2600,VH20260409_0004,2026-04-09,TW2600,2,Car,Blue,50,NE
VH20260409_0005_TW2600,VH20260409_0005,2026-04-09,TW2600,2,Car,Black,41,E
VH20260409_0007_TW2600,VH20260409_0007,2026-04-09,TW2600,2,Motorbike,Red,48,NW
VH20260409_0009_TW2600,VH20260409_0009,2026-04-09,TW2600,2,Car,Red,60,W
VH20260409_0001_TW2600,VH20260409_0001,2026-04-09,TW2600,4,Motorbike,Gray,35,SE
VH20260409_0002_TW2600,VH20260409_0002,2026-04-09,TW2600,4,Car,Black,5,NE
VH20260409_0012_TW2600,VH20260409_0012,2026-04-09,TW2600,4,Car,Black,1,SW
VH20260409_0006_TW2600,VH20260409_0006,2026-04-09,TW2600,4,Car,Black,17,SE
VH20260409_0011_TW2600,VH20260409_0011,2026-04-09,TW2600,4,Truck,Gray,47,SW
VH20260409_0010_TW2601,VH20260409_0010,2026-04-09,TW2601,1,Car,White,9,SE
VH20260409_0009_TW2601,VH20260409_0009,2026-04-09,TW2601,1,Car,Red,55,NW
VH20260409_0011_TW2601,VH20260409_0011,2026-04-09,TW2601,1,Truck,Gray,48,W
VH20260409_0006_TW2601,VH20260409_0006,2026-04-09,TW2601,1,Car,Black,13,SE
VH20260409_0002_TW2601,VH20260409_0002,2026-04-09,TW2601,1,Car,Black,2,NE
VH20260409_0004_TW2601,VH20260409_0004,2026-04-09,TW2601,1,Car,Blue,53,NE
VH20260409_0008_TW2601,VH20260409_0008,2026-04-09,TW2601,1,Motorbike,Black,10,SE
VH20260409_0007_TW2601,VH20260409_0007,2026-04-09,TW2601,2,Motorbike,Red,52,W
VH20260409_0001_TW2601,VH20260409_0001,2026-04-09,TW2601,2,Motorbike,Gray,30,SE
VH20260409_0005_TW2601,VH20260409_0005,2026-04-09,TW2601,2,Car,Black,44,NE
VH20260409_0003_TW2601,VH20260409_0003,2026-04-09,TW2601,2,Car,Black,28,N
VH20260409_0012_TW2601,VH20260409_0012,2026-04-09,TW2601,2,Car,Black,0,W
VH20260409_0009_TW2602,VH20260409_0009,2026-04-09,TW2602,1,Car,Red,59,W
VH20260409_0008_TW2602,VH20260409_0008,2026-04-09,TW2602,1,Motorbike,Black,27,NW
VH20260409_0001_TW2602,VH20260409_0001,2026-04-09,TW2602,2,Motorbike,Gray,26,S
VH20260409_0005_TW2602,VH20260409_0005,2026-04-09,TW2602,2,Car,Black,45,E
VH20260409_0012_TW2602,VH20260409_0012,2026-04-09,TW2602,2,Car,Black,4,NW
VH20260409_0004_TW2602,VH20260409_0004,2026-04-09,TW2602,2,Car,Blue,57,E
VH20260409_0003_TW2602,VH20260409_0003,2026-04-09,TW2602,2,Car,Black,30,NE
VH20260409_0006_TW2602,VH20260409_0006,2026-04-09,TW2602,4,Car,Black,3,SW
VH20260409_0007_TW2602,VH20260409_0007,2026-04-09,TW2602,4,Motorbike,Red,52,NW
VH20260409_0011_TW2602,VH20260409_0011,2026-04-09,TW2602,4,Truck,Gray,50,NW
VH20260409_0010_TW2603,VH20260409_0010,2026-04-09,TW2603,1,Car,White,13,SE
VH20260409_0002_TW2603,VH20260409_0002,2026-04-09,TW2603,1,Car,Black,3,N
VH20260409_0008_TW2603,VH20260409_0008,2026-04-09,TW2603,1,Motorbike,Black,22,W
VH20260409_0009_TW2603,VH20260409_0009,2026-04-09,TW2603,1,Car,Red,56,NW
VH20260409_0004_TW2603,VH20260409_0004,2026-04-09,TW2603,1,Car,Blue,58,NE
VH20260409_0012_TW2603,VH20260409_0012,2026-04-09,TW2603,1,Car,Black,4,NW
VH20260409_0006_TW2603,VH20260409_0006,2026-04-09,TW2603,1,Car,Black,2,W
VH20260409_0001_TW2603,VH20260409_0001,2026-04-09,TW2603,1,Motorbike,Gray,24,SW
VH20260409_0005_TW2603,VH20260409_0005,2026-04-09,TW2603,2,Car,Black,48,E
VH20260409_0011_TW2603,VH20260409_0011,2026-04-09,TW2603,2,Truck,Gray,45,N
VH20260409_0007_TW2603,VH20260409_0007,2026-04-09,TW2603,2,Motorbike,Red,54,W
VH20260409_0003_TW2603,VH20260409_0003,2026-04-09,TW2603,2,Car,Black,27,E
VH20260409_0009_TW2604,VH20260409_0009,2026-04-09,TW2604,1,Car,Red,60,W
VH20260409_0001_TW2604,VH20260409_0001,2026-04-09,TW2604,1,Motorbike,Gray,28,S
VH20260409_0002_TW2604,VH20260409_0002,2026-04-09,TW2604,1,Car,Black,3,NW
VH20260409_0012_TW2604,VH20260409_0012,2026-04-09,TW2604,1,Car,Black,6,NW
