vid_tw,id_global,date,tw_id,partition_id,vehicle_type,base_color,speed_kmh,direction
VH20260409_0008_TW2578,VH20260409_0008,2026-04-09,TW2578,1,Motorbike,Black,42,NE
VH20260409_0012_TW2578,VH20260409_0012,2026-04-09,TW2578,1,Car,Black,16,NE
VH20260409_0009_TW2578,VH20260409_0009,2026-04-09,TW2578,1,Car,Red,60,E
VH20260409_0006_TW2578,VH20260409_0006,2026-04-09,TW2578,1,Car,Black,42,NE
VH20260409_0010_TW2578,VH20260409_0010,2026-04-09,TW2578,1,Car,White,15,N
VH20260409_0004_TW2578,VH20260409_0004,2026-04-09,TW2578,1,Car,Blue,12,SE
VH20260409_0003_TW2579,VH20260409_0003,2026-04-09,TW2579,1,Car,Black,11,SE
VH20260409_0004_TW2579,VH20260409_0004,2026-04-09,TW2579,1,Car,Blue,14,E
VH20260409_0008_TW2579,VH20260409_0008,2026-04-09,TW2579,1,Motorbike,Black,7,SE
VH20260409_0002_TW2579,VH20260409_0002,2026-04-09,TW2579,1,Car,Black,4,W
VH20260409_0002_TW2580,VH20260409_0002,2026-04-09,TW2580,1,Car,Black,2,SW
VH20260409_0004_TW2580,VH20260409_0004,2026-04-09,TW2580,1,Car,Blue,51,W
VH20260409_0010_TW2580,VH20260409_0010,2026-04-09,TW2580,1,Car,White,12,N
VH20260409_0010_TW2581,VH20260409_0010,2026-04-09,TW2581,1,Car,White,16,NW
VH20260409_0002_TW2581,VH20260409_0002,2026-04-09,TW2581,1,Car,Black,0,W
VH20260409_0008_TW2581,VH20260409_0008,2026-04-09,TW2581,1,Motorbike,Black,13,E
VH20260409_0001_TW2581,VH20260409_0001,2026-04-09,TW2581,1,Motorbike,Gray,54,W
VH20260409_0003_TW2581,VH20260409_0003,2026-04-09,TW2581,1,Car,Black,11,S
VH20260409_0012_TW2581,VH20260409_0012,2026-04-09,TW2581,1,Car,Black,17,NE
VH20260409_0006_TW2581,VH20260409_0006,2026-04-09,TW2581,1,Car,Black,53,N
VH20260409_0007_TW2581,VH20260409_0007,2026-04-09,TW2581,1,Motorbike,Red,57,NW
VH20260409_0004_TW2581,VH20260409_0004,2026-04-09,TW2581,1,Car,Blue,52,NW
VH20260409_0001_TW2582,VH20260409_0001,2026-04-09,TW2582,1,Motorbike,Gray,57,SW
VH20260409_0003_TW2582,VH20260409_0003,2026-04-09,TW2582,1,Car,Black,8,SE
VH20260409_0012_TW2582,VH20260409_0012,2026-04-09,TW2582,1,Car,Black,12,N
VH20260409_0006_TW2582,VH20260409_0006,2026-04-09,TW2582,1,Car,Black,48,NE
VH20260409_0011_TW2582,VH20260409_0011,2026-04-09,TW2582,1,Truck,Gray,60,SW
VH20260409_0010_TW2582,VH20260409_0010,2026-04-09,TW2582,1,Car,White,21,W
VH20260409_0001_TW2583,VH20260409_0001,2026-04-09,TW2583,1,Motorbike,Gray,55,SW
VH20260409_0003_TW2583,VH20260409_0003,2026-04-09,TW2583,1,Car,Black,3,S
VH20260409_0006_TW2583,VH20260409_0006,2026-04-09,TW2583,1,Car,Black,46,N
VH20260409_0012_TW2583,VH20260409_0012,2026-04-09,TW2583,1,Car,Black,8,NE
VH20260409_0007_TW2583,VH20260409_0007,2026-04-09,TW2583,1,Motorbike,Red,49,NW
VH20260409_0009_TW2583,VH20260409_0009,2026-04-09,TW2583,1,Car,Red,60,N
VH20260409_0002_TW2583,VH20260409_0002,2026-04-09,TW2583,1,Car,Black,5,S
VH20260409_0004_TW2583,VH20260409_0004,2026-04-09,TW2583,1,Car,Blue,50,W
VH20260409_0008_TW2583,VH20260409_0008,2026-04-09,TW2583,1,Motorbike,Black,7,NW
VH20260409_0003_TW2584,VH20260409_0003,2026-04-09,TW2584,1,Car,Black,7,SW
VH20260409_0012_TW2584,VH20260409_0012,2026-04-09,TW2584,1,Car,Black,13,NE
VH20260409_0010_TW2584,VH20260409_0010,2026-04-09,TW2584,1,Car,White,20,W
VH20260409_0008_TW2584,VH20260409_0008,2026-04-09,TW2584,1,Motorbike,Black,12,NW
VH20260409_0005_TW2584,VH20260409_0005,2026-04-09,TW2584,1,Car,Black,39,S
VH20260409_0002_TW2584,VH20260409_0002,2026-04-09,TW2584,1,Car,Black,9,S
VH20260409_0011_TW2584,VH20260409_0011,2026-04-09,TW2584,1,Truck,Gray,60,NW
VH20260409_0004_TW2584,VH20260409_0004,2026-04-09,TW2584,1,Car,Blue,47,SW
VH20260409_0005_TW2585,VH20260409_0005,2026-04-09,TW2585,1,Car,Black,35,SE
VH20260409_0012_TW2585,VH20260409_0012,2026-04-09,TW2585,1,Car,Black,17,E
VH20260409_0011_TW2585,VH20260409_0011,2026-04-09,TW2585,1,Truck,Gray,55,W
VH20260409_0004_TW2586,VH20260409_0004,2026-04-09,TW2586,1,Car,Blue,49,S
VH20260409_0008_TW2586,VH20260409_0008,2026-04-09,TW2586,1,Motorbike,Black,6,NW
VH20260409_0006_TW2586,VH20260409_0006,2026-04-09,TW2586,1,Car,Black,52,W
VH20260409_0002_TW2586,VH20260409_0002,2026-04-09,TW2586,1,Car,Black,15,W
VH20260409_0006_TW2587,VH20260409_0006,2026-04-09,TW2587,1,Car,Black,53,W
VH20260409_0010_TW2587,VH20260409_0010,2026-04-09,TW2587,1,Car,White,23,N
VH20260409_0012_TW2587,VH20260409_0012,2026-04-09,TW2587,1,Car,Black,9,NE
VH20260409_0009_TW2587,VH20260409_0009,2026-04-09,TW2587,1,Car,Red,59,W
VH20260409_0006_TW2588,VH20260409_0006,2026-04-09,TW2588,1,Car,Black,52,NW
VH20260409_0009_TW2588,VH20260409_0009,2026-04-09,TW2588,1,Car,Red,60,SW
VH20260409_0007_TW2588,VH20260409_0007,2026-04-09,TW2588,1,Motorbike,Red,45,W
VH20260409_0010_TW2588,VH20260409_0010,2026-04-09,TW2588,1,Car,White,26,N
VH20260409_0012_TW2588,VH20260409_0012,2026-04-09,TW2588,1,Car,Black,10,NE
VH20260409_0002_TW2588,VH20260409_0002,2026-04-09,TW2588,1,Car,Black,18,W
VH20260409_0005_TW2588,VH20260409_0005,2026-04-09,TW2588,1,Car,Black,40,NE
VH20260409_0007_TW2589,VH20260409_0007,2026-04-09,TW2589,1,Motorbike,Red,43,W
VH20260409_0012_TW2589,VH20260409_0012,2026-04-09,TW2589,1,Car,Black,12,NE
VH20260409_0001_TW2589,VH20260409_0001,2026-04-09,TW2589,1,Motorbike,Gray,16,E
VH20260409_0011_TW2589,VH20260409_0011,2026-04-09,TW2589,1,Truck,Gray,54,W
VH20260409_0005_TW2589,VH20260409_0005,2026-04-09,TW2589,1,Car,Black,37,NE
VH20260409_0010_TW2589,VH20260409_0010,2026-04-09,TW2589,1,Car,White,29,N
VH20260409_0006_TW2589,VH20260409_0006,2026-04-09,TW2589,1,Car,Black,55,NW
VH20260409_0004_TW2589,VH20260409_0004,2026-04-09,TW2589,1,Car,Blue,46,SW
VH20260409_0001_TW2590,VH20260409_0001,2026-04-09,TW2590,1,Motorbike,Gray,18,NE
VH20260409_0004_TW2590,VH20260409_0004,2026-04-09,TW2590,1,Car,Blue,50,W
VH20260409_0005_TW2590,VH20260409_0005,2026-04-09,TW2590,1,Car,Black,34,N
VH20260409_0007_TW2591,VH20260409_0007,2026-04-09,TW2591,1,Motorbike,Red,45,NW
VH20260409_0008_TW2591,VH20260409_0008,2026-04-09,TW2591,1,Motorbike,Black,1,NE
VH20260409_0005_TW2591,VH20260409_0005,2026-04-09,TW2591,1,Car,Black,34,NE
VH20260409_0002_TW2591,VH20260409_0002,2026-04-09,TW2591,1,Car,Black,19,S
VH20260409_0011_TW2591,VH20260409_0011,2026-04-09,TW2591,1,Truck,Gray,54,W
VH20260409_0009_TW2591,VH20260409_0009,2026-04-09,TW2591,1,Car,Red,56,W
VH20260409_0001_TW2591,VH20260409_0001,2026-04-09,TW2591,1,Motorbike,Gray,30,SE
VH20260409_0008_TW2592,VH20260409_0008,2026-04-09,TW2592,1,Motorbike,Black,0,NE
VH20260409_0009_TW2592,VH20260409_0009,2026-04-09,TW2592,1,Car,Red,57,SW
VH20260409_0002_TW2592,VH20260409_0002,2026-04-09,TW2592,1,Car,Black,15,SE
VH20260409_0004_TW2592,VH20260409_0004,2026-04-09,TW2592,1,Car,Blue,50,N
VH20260409_0011_TW2592,VH20260409_0011,2026-04-09,TW2592,1,Truck,Gray,52,SW
VH20260409_0004_TW2593,VH20260409_0004,2026-04-09,TW2593,1,Car,Blue,54,NW
VH20260409_0011_TW2593,VH20260409_0011,2026-04-09,TW2593,1,Truck,Gray,56,W
VH20260409_0010_TW2593,VH20260409_0010,2026-04-09,TW2593,1,Car,White,20,E
VH20260409_0006_TW2593,VH20260409_0006,2026-04-09,TW2593,1,Car,Black,37,SW
VH20260409_0008_TW2594,VH20260409_0008,2026-04-09,TW2594,1,Motorbike,Black,0,NE
VH20260409_0002_TW2594,VH20260409_0002,2026-04-09,TW2594,1,Car,Black,14,NE
VH20260409_0010_TW2594,VH20260409_0010,2026-04-09,TW2594,1,Car,White,19,E
VH20260409_0005_TW2595,VH20260409_0005,2026-04-09,TW2595,1,Car,Black,22,N
VH20260409_0011_TW2595,VH20260409_0011,2026-04-09,TW2595,1,Truck,Gray,52,SW
VH20260409_0001_TW2595,VH20260409_0001,2026-04-09,TW2595,1,Motorbike,Gray,27,SE
VH20260409_0002_TW2595,VH20260409_0002,2026-04-09,TW2595,1,Car,Black,12,E
VH20260409_0011_TW2596,VH20260409_0011,2026-04-09,TW2596,1,Truck,Gray,48,W
VH20260409_0001_TW2596,VH20260409_0001,2026-04-09,TW2596,1,Motorbike,Gray,29,SE
VH20260409_0005_TW2596,VH20260409_0005,2026-04-09,TW2596,1,Car,Black,24,SE
VH20260409_0002_TW2596,VH20260409_0002,2026-04-09,TW2596,1,Car,Black,9,E
VH20260409_0009_TW2596,VH20260409_0009,2026-04-09,TW2596,1,Car,Red,52,SW
VH20260409_0007_TW2596,VH20260409_0007,2026-04-09,TW2596,1,Motorbike,Red,45,NW
VH20260409_0001_TW2597,VH20260409_0001,2026-04-09,TW2597,1,Motorbike,Gray,32,E
VH20260409_0008_TW2597,VH20260409_0008,2026-04-09,TW2597,1,Motorbike,Black,4,NE
VH20260409_0005_TW2597,VH20260409_0005,2026-04-09,TW2597,1,Car,Black,20,SE
VH20260409_0006_TW2597,VH20260409_0006,2026-04-09,TW2597,1,Car,Black,21,S
VH20260409_0008_TW2598,VH20260409_0008,2026-04-09,TW2598,1,Motorbike,Black,0,E
VH20260409_0006_TW2598,VH20260409_0006,2026-04-09,TW2598,1,Car,Black,16,SW
VH20260409_0010_TW2598,VH20260409_0010,2026-04-09,TW2598,1,Car,White,11,E
VH20260409_0002_TW2598,VH20260409_0002,2026-04-09,TW2598,1,Car,Black,7,N
VH20260409_0009_TW2598,VH20260409_0009,2026-04-09,TW2598,1,Car,Red,53,S
VH20260409_0002_TW2599,VH20260409_0002,2026-04-09,TW2599,1,Car,Black,5,N
VH20260409_0001_TW2599,VH20260409_0001,2026-04-09,TW2599,1,Motorbike,Gray,33,SE
VH20260409_0009_TW2599,VH20260409_0009,2026-04-09,TW2599,1,Car,Red,55,SW
VH20260409_0007_TW2599,VH20260409_0007,2026-04-09,TW2599,1,Motorbike,Red,45,NW
VH20260409_0008_TW2599,VH20260409_0008,2026-04-09,TW2599,1,Motorbike,Black,4,NE
VH20260409_0010_TW2599,VH20260409_0010,2026-04-09,TW2599,1,Car,White,12,SE
VH20260409_0005_TW2599,VH20260409_0005,2026-04-09,TW2599,1,Car,Black,38,NE
VH20260409_0011_TW2599,VH20260409_0011,2026-04-09,TW2599,1,Truck,Gray,46,SW
VH20260409_0004_TW2599,VH20260409_0004,2026-04-09,TW2599,1,Car,Blue,55,E
VH20260409_0008_TW2600,VH20260409_0008,2026-04-09,TW2600,1,Motorbike,Black,7,E
VH20260409_0010_TW2600,VH20260409_0010,2026-04-09,TW2600,1,Car,White,11,E
VH20260409_0010_TW2601,VH20260409_0010,2026-04-09,TW2601,1,Car,White,9,SE
VH20260409_0009_TW2601,VH20260409_0009,2026-04-09,TW2601,1,Car,Red,55,NW
VH20260409_0011_TW2601,VH20260409_0011,2026-04-09,TW2601,1,Truck,Gray,48,W
VH20260409_0006_TW2601,VH20260409_0006,2026-04-09,TW2601,1,Car,Black,13,SE
VH20260409_0002_TW2601,VH20260409_0002,2026-04-09,TW2601,1,Car,Black,2,NE
VH20260409_0004_TW2601,VH20260409_0004,2026-04-09,TW2601,1,Car,Blue,53,NE
VH20260409_0008_TW2601,VH20260409_0008,2026-04-09,TW2601,1,Motorbike,Black,10,SE
VH20260409_0009_TW2602,VH20260409_0009,2026-04-09,TW2602,1,Car,Red,59,W
VH20260409_0008_TW2602,VH20260409_0008,2026-04-09,TW2602,1,Motorbike,Black,27,NW
VH20260409_0010_TW2603,VH20260409_0010,2026-04-09,TW2603,1,Car,White,13,SE
VH20260409_0002_TW2603,VH20260409_0002,2026-04-09,TW2603,1,Car,Black,3,N
VH20260409_0008_TW2603,VH20260409_0008,2026-04-09,TW2603,1,Motorbike,Black,22,W
VH20260409_0009_TW2603,VH20260409_0009,2026-04-09,TW2603,1,Car,Red,56,NW
VH20260409_0004_TW2603,VH20260409_0004,2026-04-09,TW2603,1,Car,Blue,58,NE
VH20260409_0012_TW2603,VH20260409_0012,2026-04-09,TW2603,1,Car,Black,4,NW
VH20260409_0006_TW2603,VH20260409_0006,2026-04-09,TW2603,1,Car,Black,2,W
VH20260409_0001_TW2603,VH20260409_0001,2026-04-09,TW2603,1,Motorbike,Gray,24,SW
VH20260409_0009_TW2604,VH20260409_0009,2026-04-09,TW2604,1,Car,Red,60,W
VH20260409_0001_TW2604,VH20260409_0001,2026-04-09,TW2604,1,Motorbike,Gray,28,S
VH20260409_0002_TW2604,VH20260409_0002,2026-04-09,TW2604,1,Car,Black,3,NW
VH20260409_0012_TW2604,VH20260409_0012,2026-04-09,TW2604,1,Car,Black,6,NW
VH20260409_0001_TW2605,VH20260409_0001,2026-04-09,TW2605,1,Motorbike,Gray,29,S
VH20260409_0008_TW2605,VH20260409_0008,2026-04-09,TW2605,1,Motorbike,Black,16,W
VH20260409_0010_TW2605,VH20260409_0010,2026-04-09,TW2605,1,Car,White,13,SE
VH20260409_0012_TW2605,VH20260409_0012,2026-04-09,TW2605,1,Car,Black,11,W
VH20260409_0005_TW2605,VH20260409_0005,2026-04-09,TW2605,1,Car,Black,47,E
VH20260409_0011_TW2605,VH20260409_0011,2026-04-09,TW2605,1,Truck,Gray,45,W
VH20260409_0010_TW2606,VH20260409_0010,2026-04-09,TW2606,1,Car,White,9,S
VH20260409_0009_TW2606,VH20260409_0009,2026-04-09,TW2606,1,Car,Red,55,W
VH20260409_0011_TW2606,VH20260409_0011,2026-04-09,TW2606,1,Truck,Gray,45,NW
VH20260409_0005_TW2606,VH20260409_0005,2026-04-09,TW2606,1,Car,Black,49,E
VH20260409_0001_TW2606,VH20260409_0001,2026-04-09,TW2606,1,Motorbike,Gray,3,S
VH20260409_0002_TW2606,VH20260409_0002,2026-04-09,TW2606,1,Car,Black,8,W
VH20260409_0004_TW2606,VH20260409_0004,2026-04-09,TW2606,1,Car,Blue,59,N
VH20260409_0005_TW2607,VH20260409_0005,2026-04-09,TW2607,1,Car,Black,51,E
VH20260409_0011_TW2607,VH20260409_0011,2026-04-09,TW2607,1,Truck,Gray,40,NW
VH20260409_0006_TW2607,VH20260409_0006,2026-04-09,TW2607,1,Car,Black,4,S
VH20260409_0004_TW2607,VH20260409_0004,2026-04-09,TW2607,1,Car,Blue,60,NE
VH20260409_0008_TW2607,VH20260409_0008,2026-04-09,TW2607,1,Motorbike,Black,13,W
VH20260409_0005_TW2608,VH20260409_0005,2026-04-09,TW2608,1,Car,Black,52,E
VH20260409_0007_TW2608,VH20260409_0007,2026-04-09,TW2608,1,Motorbike,Red,21,N
VH20260409_0009_TW2608,VH20260409_0009,2026-04-09,TW2608,1,Car,Red,57,SW
VH20260409_0006_TW2608,VH20260409_0006,2026-04-09,TW2608,1,Car,Black,4,S
VH20260409_0003_TW2608,VH20260409_0003,2026-04-09,TW2608,1,Car,Black,26,SW
VH20260409_0001_TW2608,VH20260409_0001,2026-04-09,TW2608,1,Motorbike,Gray,7,S
VH20260409_0005_TW2609,VH20260409_0005,2026-04-09,TW2609,1,Car,Black,55,E
VH20260409_0004_TW2609,VH20260409_0004,2026-04-09,TW2609,1,Car,Blue,60,NE
VH20260409_0012_TW2609,VH20260409_0012,2026-04-09,TW2609,1,Car,Black,16,SW
VH20260409_0002_TW2609,VH20260409_0002,2026-04-09,TW2609,1,Car,Black,15,W
VH20260409_0008_TW2611,VH20260409_0008,2026-04-09,TW2611,1,Motorbike,Black,14,NW
VH20260409_0005_TW2611,VH20260409_0005,2026-04-09,TW2611,1,Car,Black,53,E
VH20260409_0006_TW2611,VH20260409_0006,2026-04-09,TW2611,1,Car,Black,7,SE
VH20260409_0008_TW2612,VH20260409_0008,2026-04-09,TW2612,1,Motorbike,Black,10,W
VH20260409_0006_TW2612,VH20260409_0006,2026-04-09,TW2612,1,Car,Black,12,SE
VH20260409_0002_TW2612,VH20260409_0002,2026-04-09,TW2612,1,Car,Black,21,SW
VH20260409_0009_TW2612,VH20260409_0009,2026-04-09,TW2612,1,Car,Red,37,W
VH20260409_0001_TW2612,VH20260409_0001,2026-04-09,TW2612,1,Motorbike,Gray,0,NW
VH20260409_0011_TW2613,VH20260409_0011,2026-04-09,TW2613,1,Truck,Gray,38,N
VH20260409_0008_TW2613,VH20260409_0008,2026-04-09,TW2613,1,Motorbike,Black,6,SW
VH20260409_0001_TW2613,VH20260409_0001,2026-04-09,TW2613,1,Motorbike,Gray,5,W
VH20260409_0007_TW2613,VH20260409_0007,2026-04-09,TW2613,1,Motorbike,Red,32,SW
VH20260409_0003_TW2613,VH20260409_0003,2026-04-09,TW2613,1,Car,Black,24,E
VH20260409_0012_TW2613,VH20260409_0012,2026-04-09,TW2613,1,Car,Black,17,SW
VH20260409_0011_TW2614,VH20260409_0011,2026-04-09,TW2614,1,Truck,Gray,39,N
VH20260409_0010_TW2614,VH20260409_0010,2026-04-09,TW2614,1,Car,White,57,W
VH20260409_0008_TW2614,VH20260409_0008,2026-04-09,TW2614,1,Motorbike,Black,11,W
VH20260409_0003_TW2614,VH20260409_0003,2026-04-09,TW2614,1,Car,Black,20,SE
VH20260409_0003_TW2615,VH20260409_0003,2026-04-09,TW2615,1,Car,Black,18,S
VH20260409_0001_TW2615,VH20260409_0001,2026-04-09,TW2615,1,Motorbike,Gray,34,NW
VH20260409_0006_TW2615,VH20260409_0006,2026-04-09,TW2615,1,Car,Black,12,S
VH20260409_0012_TW2615,VH20260409_0012,2026-04-09,TW2615,1,Car,Black,19,W
VH20260409_0002_TW2615,VH20260409_0002,2026-04-09,TW2615,1,Car,Black,25,W
VH20260409_0005_TW2616,VH20260409_0005,2026-04-09,TW2616,1,Car,Black,0,SW
VH20260409_0004_TW2616,VH20260409_0004,2026-04-09,TW2616,1,Car,Blue,43,SW
VH20260409_0011_TW2616,VH20260409_0011,2026-04-09,TW2616,1,Truck,Gray,42,NE
VH20260409_0010_TW2616,VH20260409_0010,2026-04-09,TW2616,1,Car,White,60,W
VH20260409_0012_TW2616,VH20260409_0012,2026-04-09,TW2616,1,Car,Black,21,NW
VH20260409_0007_TW2616,VH20260409_0007,2026-04-09,TW2616,1,Motorbike,Red,27,N
VH20260409_0003_TW2616,VH20260409_0003,2026-04-09,TW2616,1,Car,Black,17,SE
VH20260409_0006_TW2616,VH20260409_0006,2026-04-09,TW2616,1,Car,Black,15,SE
VH20260409_0001_TW2616,VH20260409_0001,2026-04-09,TW2616,1,Motorbike,Gray,32,N
VH20260409_0005_TW2617,VH20260409_0005,2026-04-09,TW2617,1,Car,Black,0,SW
VH20260409_0007_TW2617,VH20260409_0007,2026-04-09,TW2617,1,Motorbike,Red,22,N
VH20260409_0006_TW2617,VH20260409_0006,2026-04-09,TW2617,1,Car,Black,15,E
VH20260409_0012_TW2617,VH20260409_0012,2026-04-09,TW2617,1,Car,Black,16,N
VH20260409_0001_TW2617,VH20260409_0001,2026-04-09,TW2617,1,Motorbike,Gray,27,NE
VH20260409_0011_TW2617,VH20260409_0011,2026-04-09,TW2617,1,Truck,Gray,46,N
VH20260409_0001_TW2618,VH20260409_0001,2026-04-09,TW2618,1,Motorbike,Gray,32,E
VH20260409_0004_TW2618,VH20260409_0004,2026-04-09,TW2618,1,Car,Blue,36,S
VH20260409_0005_TW2618,VH20260409_0005,2026-04-09,TW2618,1,Car,Black,0,S
VH20260409_0006_TW2618,VH20260409_0006,2026-04-09,TW2618,1,Car,Black,12,SE
VH20260409_0003_TW2618,VH20260409_0003,2026-04-09,TW2618,1,Car,Black,13,E
VH20260409_0006_TW2619,VH20260409_0006,2026-04-09,TW2619,1,Car,Black,10,SE
VH20260409_0009_TW2619,VH20260409_0009,2026-04-09,TW2619,1,Car,Red,34,W
VH20260409_0011_TW2619,VH20260409_0011,2026-04-09,TW2619,1,Truck,Gray,40,W
VH20260409_0001_TW2620,VH20260409_0001,2026-04-09,TW2620,1,Motorbike,Gray,28,NE
VH20260409_0009_TW2620,VH20260409_0009,2026-04-09,TW2620,1,Car,Red,34,W
VH20260409_0003_TW2621,VH20260409_0003,2026-04-09,TW2621,1,Car,Black,13,NE
VH20260409_0011_TW2621,VH20260409_0011,2026-04-09,TW2621,1,Truck,Gray,36,W
VH20260409_0007_TW2621,VH20260409_0007,2026-04-09,TW2621,1,Motorbike,Red,18,E
VH20260409_0009_TW2621,VH20260409_0009,2026-04-09,TW2621,1,Car,Red,33,SW
VH20260409_0001_TW2621,VH20260409_0001,2026-04-09,TW2621,1,Motorbike,Gray,33,N
VH20260409_0002_TW2622,VH20260409_0002,2026-04-09,TW2622,1,Car,Black,13,N
VH20260409_0006_TW2622,VH20260409_0006,2026-04-09,TW2622,1,Car,Black,10,E
VH20260409_0003_TW2622,VH20260409_0003,2026-04-09,TW2622,1,Car,Black,11,NE
VH20260409_0001_TW2622,VH20260409_0001,2026-04-09,TW2622,1,Motorbike,Gray,28,NE
VH20260409_0007_TW2622,VH20260409_0007,2026-04-09,TW2622,1,Motorbike,Red,48,NE
VH20260409_0011_TW2623,VH20260409_0011,2026-04-09,TW2623,1,Truck,Gray,35,SW
VH20260409_0012_TW2623,VH20260409_0012,2026-04-09,TW2623,1,Car,Black,1,NE
VH20260409_0005_TW2623,VH20260409_0005,2026-04-09,TW2623,1,Car,Black,1,SW
VH20260409_0001_TW2623,VH20260409_0001,2026-04-09,TW2623,1,Motorbike,Gray,33,N
VH20260409_0007_TW2623,VH20260409_0007,2026-04-09,TW2623,1,Motorbike,Red,46,NE
VH20260409_0003_TW2623,VH20260409_0003,2026-04-09,TW2623,1,Car,Black,9,N
VH20260409_0011_TW2624,VH20260409_0011,2026-04-09,TW2624,1,Truck,Gray,35,SW
VH20260409_0007_TW2624,VH20260409_0007,2026-04-09,TW2624,1,Motorbike,Red,46,N
VH20260409_0006_TW2624,VH20260409_0006,2026-04-09,TW2624,1,Car,Black,10,N
VH20260409_0010_TW2624,VH20260409_0010,2026-04-09,TW2624,1,Car,White,47,W
VH20260409_0011_TW2625,VH20260409_0011,2026-04-09,TW2625,1,Truck,Gray,34,S
VH20260409_0001_TW2626,VH20260409_0001,2026-04-09,TW2626,1,Motorbike,Gray,33,E
VH20260409_0007_TW2627,VH20260409_0007,2026-04-09,TW2627,1,Motorbike,Red,52,NE
VH20260409_0011_TW2627,VH20260409_0011,2026-04-09,TW2627,1,Truck,Gray,34,SE
VH20260409_0010_TW2627,VH20260409_0010,2026-04-09,TW2627,1,Car,White,52,NW
VH20260409_0005_TW2627,VH20260409_0005,2026-04-09,TW2627,1,Car,Black,1,SW
VH20260409_0008_TW2627,VH20260409_0008,2026-04-09,TW2627,1,Motorbike,Black,59,SW
VH20260409_0001_TW2627,VH20260409_0001,2026-04-09,TW2627,1,Motorbike,Gray,30,NE
VH20260409_0003_TW2627,VH20260409_0003,2026-04-09,TW2627,1,Car,Black,15,NW
VH20260409_0006_TW2627,VH20260409_0006,2026-04-09,TW2627,1,Car,Black,13,E
VH20260409_0002_TW2627,VH20260409_0002,2026-04-09,TW2627,1,Car,Black,11,NW
VH20260409_0010_TW2628,VH20260409_0010,2026-04-09,TW2628,1,Car,White,48,NW
VH20260409_0001_TW2628,VH20260409_0001,2026-04-09,TW2628,1,Motorbike,Gray,27,N
VH20260409_0008_TW2628,VH20260409_0008,2026-04-09,TW2628,1,Motorbike,Black,59,S
VH20260409_0009_TW2628,VH20260409_0009,2026-04-09,TW2628,1,Car,Red,28,W
VH20260409_0012_TW2628,VH20260409_0012,2026-04-09,TW2628,1,Car,Black,3,NW
VH20260409_0012_TW2629,VH20260409_0012,2026-04-09,TW2629,1,Car,Black,0,N
VH20260409_0001_TW2629,VH20260409_0001,2026-04-09,TW2629,1,Motorbike,Gray,30,NW
VH20260409_0005_TW2630,VH20260409_0005,2026-04-09,TW2630,1,Car,Black,1,NW
VH20260409_0009_TW2630,VH20260409_0009,2026-04-09,TW2630,1,Car,Red,27,NW
VH20260409_0010_TW2630,VH20260409_0010,2026-04-09,TW2630,1,Car,White,47,NW
VH20260409_0006_TW2630,VH20260409_0006,2026-04-09,TW2630,1,Car,Black,11,NE
VH20260409_0011_TW2630,VH20260409_0011,2026-04-09,TW2630,1,Truck,Gray,42,E
VH20260409_0002_TW2631,VH20260409_0002,2026-04-09,TW2631,1,Car,Black,49,W
VH20260409_0012_TW2631,VH20260409_0012,2026-04-09,TW2631,1,Car,Black,47,S
VH20260409_0011_TW2631,VH20260409_0011,2026-04-09,TW2631,1,Truck,Gray,42,E
VH20260409_0009_TW2631,VH20260409_0009,2026-04-09,TW2631,1,Car,Red,28,W
VH20260409_0003_TW2632,VH20260409_0003,2026-04-09,TW2632,1,Car,Black,13,NE
VH20260409_0001_TW2632,VH20260409_0001,2026-04-09,TW2632,1,Motorbike,Gray,20,NW
VH20260409_0005_TW2632,VH20260409_0005,2026-04-09,TW2632,1,Car,Black,4,NW
VH20260409_0009_TW2632,VH20260409_0009,2026-04-09,TW2632,1,Car,Red,26,SW
VH20260409_0002_TW2632,VH20260409_0002,2026-04-09,TW2632,1,Car,Black,48,NW
VH20260409_0012_TW2633,VH20260409_0012,2026-04-09,TW2633,1,Car,Black,48,S
VH20260409_0005_TW2633,VH20260409_0005,2026-04-09,TW2633,1,Car,Black,8,W
VH20260409_0009_TW2633,VH20260409_0009,2026-04-09,TW2633,1,Car,Red,24,W
VH20260409_0001_TW2633,VH20260409_0001,2026-04-09,TW2633,1,Motorbike,Gray,25,W
VH20260409_0007_TW2633,VH20260409_0007,2026-04-09,TW2633,1,Motorbike,Red,54,NE
VH20260409_0011_TW2633,VH20260409_0011,2026-04-09,TW2633,1,Truck,Gray,41,SE
VH20260409_0002_TW2633,VH20260409_0002,2026-04-09,TW2633,1,Car,Black,51,NW
VH20260409_0012_TW2634,VH20260409_0012,2026-04-09,TW2634,1,Car,Black,44,SE
VH20260409_0011_TW2634,VH20260409_0011,2026-04-09,TW2634,1,Truck,Gray,46,SE
VH20260409_0004_TW2634,VH20260409_0004,2026-04-09,TW2634,1,Car,Blue,11,NE
VH20260409_0009_TW2634,VH20260409_0009,2026-04-09,TW2634,1,Car,Red,19,NW
VH20260409_0008_TW2634,VH20260409_0008,2026-04-09,TW2634,1,Motorbike,Black,56,E
VH20260409_0007_TW2634,VH20260409_0007,2026-04-09,TW2634,1,Motorbike,Red,55,N
VH20260409_0005_TW2634,VH20260409_0005,2026-04-09,TW2634,1,Car,Black,6,NW
VH20260409_0005_TW2636,VH20260409_0005,2026-04-09,TW2636,1,Car,Black,7,N
