pid_tw,id_global,date,tw_id,partition_id,shirt_color,pant_color,pose_state
P20260409_0010_TW2568,P20260409_0010,2026-04-09,TW2568,1,Gray,Brown,Standing
P20260409_0004_TW2568,P20260409_0004,2026-04-09,TW2568,1,Green,Brown,Sitting
P20260409_0037_TW2568,P20260409_0037,2026-04-09,TW2568,1,Red,Brown,Sitting
P20260409_0033_TW2568,P20260409_0033,2026-04-09,TW2568,1,White,Black,Standing
P20260409_0028_TW2568,P20260409_0028,2026-04-09,TW2568,1,Green,Blue,Sitting
P20260409_0045_TW2568,P20260409_0045,2026-04-09,TW2568,1,Red,Blue,Walking
P20260409_0035_TW2568,P20260409_0035,2026-04-09,TW2568,1,Red,Brown,Walking
P20260409_0021_TW2568,P20260409_0021,2026-04-09,TW2568,1,Black,White,Sitting
P20260409_0034_TW2568,P20260409_0034,2026-04-09,TW2568,1,Blue,Blue,Standing
P20260409_0020_TW2568,P20260409_0020,2026-04-09,TW2568,1,Yellow,White,Sitting
P20260409_0041_TW2568,P20260409_0041,2026-04-09,TW2568,1,Yellow,Gray,Walking
P20260409_0025_TW2568,P20260409_0025,2026-04-09,TW2568,1,Green,Blue,Walking
P20260409_0024_TW2568,P20260409_0024,2026-04-09,TW2568,1,Blue,Gray,Walking
P20260409_0038_TW2568,P20260409_0038,2026-04-09,TW2568,1,Black,Blue,Running
P20260409_0014_TW2568,P20260409_0014,2026-04-09,TW2568,1,Gray,Brown,Sitting
P20260409_0036_TW2568,P20260409_0036,2026-04-09,TW2568,1,Red,Black,Running
P20260409_0039_TW2568,P20260409_0039,2026-04-09,TW2568,1,Brown,White,Running
P20260409_0050_TW2568,P20260409_0050,2026-04-09,TW2568,1,Black,Gray,Walking
P20260409_0040_TW2568,P20260409_0040,2026-04-09,TW2568,1,Yellow,Blue,Sitting
P20260409_0026_TW2568,P20260409_0026,2026-04-09,TW2568,1,Blue,Black,Sitting
P20260409_0030_TW2568,P20260409_0030,2026-04-09,TW2568,1,Brown,Brown,Sitting
P20260409_0027_TW2568,P20260409_0027,2026-04-09,TW2568,1,Brown,Gray,Sitting
P20260409_0012_TW2568,P20260409_0012,2026-04-09,TW2568,1,Red,Gray,Walking
P20260409_0003_TW2568,P20260409_0003,2026-04-09,TW2568,1,Black,Gray,Standing
P20260409_0029_TW2568,P20260409_0029,2026-04-09,TW2568,1,Brown,Gray,Walking
P20260409_0008_TW2568,P20260409_0008,2026-04-09,TW2568,1,White,White,Running
P20260409_0022_TW2568,P20260409_0022,2026-04-09,TW2568,1,Black,Blue,Walking
P20260409_0042_TW2568,P20260409_0042,2026-04-09,TW2568,1,Blue,Blue,Walking
P20260409_0007_TW2569,P20260409_0007,2026-04-09,TW2569,1,Brown,Brown,Walking
P20260409_0020_TW2569,P20260409_0020,2026-04-09,TW2569,1,Yellow,White,Running
P20260409_0004_TW2569,P20260409_0004,2026-04-09,TW2569,1,Green,Brown,Standing
P20260409_0016_TW2569,P20260409_0016,2026-04-09,TW2569,1,White,Black,Sitting
P20260409_0026_TW2569,P20260409_0026,2026-04-09,TW2569,1,Blue,Black,Standing
P20260409_0048_TW2569,P20260409_0048,2026-04-09,TW2569,1,Gray,White,Standing
P20260409_0041_TW2569,P20260409_0041,2026-04-09,TW2569,1,Yellow,Gray,Sitting
P20260409_0030_TW2569,P20260409_0030,2026-04-09,TW2569,1,Brown,Brown,Standing
P20260409_0037_TW2569,P20260409_0037,2026-04-09,TW2569,1,Black,Gray,Sitting
P20260409_0003_TW2569,P20260409_0003,2026-04-09,TW2569,1,Black,Gray,Walking
P20260409_0014_TW2569,P20260409_0014,2026-04-09,TW2569,1,Gray,Brown,Walking
P20260409_0039_TW2569,P20260409_0039,2026-04-09,TW2569,1,Brown,White,Walking
P20260409_0040_TW2569,P20260409_0040,2026-04-09,TW2569,1,Yellow,Blue,Sitting
P20260409_0047_TW2569,P20260409_0047,2026-04-09,TW2569,1,Blue,Black,Running
P20260409_0036_TW2569,P20260409_0036,2026-04-09,TW2569,1,Red,Black,Sitting
P20260409_0038_TW2569,P20260409_0038,2026-04-09,TW2569,1,Black,Blue,Running
P20260409_0019_TW2569,P20260409_0019,2026-04-09,TW2569,1,Green,Gray,Walking
P20260409_0028_TW2569,P20260409_0028,2026-04-09,TW2569,1,Green,Blue,Walking
P20260409_0043_TW2569,P20260409_0043,2026-04-09,TW2569,1,Green,Blue,Running
P20260409_0044_TW2569,P20260409_0044,2026-04-09,TW2569,1,Black,Blue,Sitting
P20260409_0020_TW2570,P20260409_0020,2026-04-09,TW2570,1,Yellow,White,Walking
P20260409_0016_TW2570,P20260409_0016,2026-04-09,TW2570,1,White,Black,Walking
P20260409_0019_TW2570,P20260409_0019,2026-04-09,TW2570,1,Green,Gray,Running
P20260409_0034_TW2570,P20260409_0034,2026-04-09,TW2570,1,Blue,Blue,Standing
P20260409_0018_TW2570,P20260409_0018,2026-04-09,TW2570,1,Brown,Black,Standing
P20260409_0042_TW2570,P20260409_0042,2026-04-09,TW2570,1,Blue,Blue,Running
P20260409_0041_TW2570,P20260409_0041,2026-04-09,TW2570,1,Yellow,Gray,Standing
P20260409_0011_TW2570,P20260409_0011,2026-04-09,TW2570,1,Red,White,Standing
P20260409_0007_TW2570,P20260409_0007,2026-04-09,TW2570,1,Brown,Brown,Running
P20260409_0027_TW2570,P20260409_0027,2026-04-09,TW2570,1,Brown,Gray,Walking
P20260409_0037_TW2570,P20260409_0037,2026-04-09,TW2570,1,Black,Gray,Sitting
P20260409_0044_TW2570,P20260409_0044,2026-04-09,TW2570,1,Black,Blue,Running
P20260409_0003_TW2570,P20260409_0003,2026-04-09,TW2570,1,Black,Gray,Walking
P20260409_0030_TW2570,P20260409_0030,2026-04-09,TW2570,1,Brown,Brown,Running
P20260409_0043_TW2570,P20260409_0043,2026-04-09,TW2570,1,Green,Blue,Standing
P20260409_0045_TW2570,P20260409_0045,2026-04-09,TW2570,1,Red,Blue,Walking
P20260409_0021_TW2570,P20260409_0021,2026-04-09,TW2570,1,Black,White,Sitting
P20260409_0050_TW2570,P20260409_0050,2026-04-09,TW2570,1,Black,Gray,Running
P20260409_0029_TW2570,P20260409_0029,2026-04-09,TW2570,1,Green,Gray,Walking
P20260409_0038_TW2570,P20260409_0038,2026-04-09,TW2570,1,Black,Blue,Running
P20260409_0031_TW2570,P20260409_0031,2026-04-09,TW2570,1,Yellow,Blue,Walking
P20260409_0025_TW2570,P20260409_0025,2026-04-09,TW2570,1,Green,Blue,Sitting
P20260409_0036_TW2570,P20260409_0036,2026-04-09,TW2570,1,Red,Black,Running
P20260409_0001_TW2570,P20260409_0001,2026-04-09,TW2570,1,Yellow,Black,Running
P20260409_0009_TW2570,P20260409_0009,2026-04-09,TW2570,1,Brown,White,Walking
P20260409_0022_TW2570,P20260409_0022,2026-04-09,TW2570,1,Black,Blue,Running
P20260409_0008_TW2570,P20260409_0008,2026-04-09,TW2570,1,White,White,Walking
P20260409_0006_TW2570,P20260409_0006,2026-04-09,TW2570,1,White,White,Running
P20260409_0010_TW2570,P20260409_0010,2026-04-09,TW2570,1,Gray,Brown,Sitting
P20260409_0047_TW2570,P20260409_0047,2026-04-09,TW2570,1,Brown,Brown,Walking
P20260409_0028_TW2570,P20260409_0028,2026-04-09,TW2570,1,Green,Blue,Running
P20260409_0033_TW2570,P20260409_0033,2026-04-09,TW2570,1,White,Black,Sitting
P20260409_0026_TW2570,P20260409_0026,2026-04-09,TW2570,1,Green,Blue,Standing
P20260409_0005_TW2570,P20260409_0005,2026-04-09,TW2570,1,Green,Gray,Walking
P20260409_0046_TW2570,P20260409_0046,2026-04-09,TW2570,1,Green,Brown,Walking
P20260409_0024_TW2570,P20260409_0024,2026-04-09,TW2570,1,Blue,Gray,Running
P20260409_0042_TW2571,P20260409_0042,2026-04-09,TW2571,1,Blue,Blue,Running
P20260409_0050_TW2571,P20260409_0050,2026-04-09,TW2571,1,Black,Gray,Standing
P20260409_0045_TW2571,P20260409_0045,2026-04-09,TW2571,1,Red,Blue,Walking
P20260409_0044_TW2571,P20260409_0044,2026-04-09,TW2571,1,Black,Blue,Sitting
P20260409_0037_TW2571,P20260409_0037,2026-04-09,TW2571,1,Black,Gray,Standing
P20260409_0047_TW2571,P20260409_0047,2026-04-09,TW2571,1,Brown,Brown,Running
P20260409_0023_TW2571,P20260409_0023,2026-04-09,TW2571,1,Brown,Brown,Running
P20260409_0040_TW2571,P20260409_0040,2026-04-09,TW2571,1,Yellow,Blue,Running
P20260409_0030_TW2571,P20260409_0030,2026-04-09,TW2571,1,Brown,Brown,Standing
P20260409_0049_TW2571,P20260409_0049,2026-04-09,TW2571,1,Green,Brown,Running
P20260409_0026_TW2571,P20260409_0026,2026-04-09,TW2571,1,Green,Blue,Running
P20260409_0010_TW2571,P20260409_0010,2026-04-09,TW2571,1,Gray,Brown,Walking
P20260409_0009_TW2571,P20260409_0009,2026-04-09,TW2571,1,Brown,White,Sitting
P20260409_0046_TW2571,P20260409_0046,2026-04-09,TW2571,1,Green,Brown,Sitting
P20260409_0033_TW2571,P20260409_0033,2026-04-09,TW2571,1,White,Black,Standing
P20260409_0048_TW2571,P20260409_0048,2026-04-09,TW2571,1,Gray,White,Running
P20260409_0018_TW2571,P20260409_0018,2026-04-09,TW2571,1,Brown,Black,Running
P20260409_0006_TW2571,P20260409_0006,2026-04-09,TW2571,1,White,White,Walking
P20260409_0031_TW2571,P20260409_0031,2026-04-09,TW2571,1,Yellow,Blue,Standing
P20260409_0022_TW2571,P20260409_0022,2026-04-09,TW2571,1,Black,Blue,Walking
P20260409_0021_TW2571,P20260409_0021,2026-04-09,TW2571,1,Black,White,Sitting
P20260409_0035_TW2571,P20260409_0035,2026-04-09,TW2571,1,Gray,Blue,Standing
P20260409_0003_TW2571,P20260409_0003,2026-04-09,TW2571,1,Black,Gray,Sitting
P20260409_0014_TW2571,P20260409_0014,2026-04-09,TW2571,1,Gray,Brown,Sitting
P20260409_0016_TW2571,P20260409_0016,2026-04-09,TW2571,1,White,Black,Walking
P20260409_0024_TW2571,P20260409_0024,2026-04-09,TW2571,1,Blue,Gray,Running
P20260409_0002_TW2571,P20260409_0002,2026-04-09,TW2571,1,Red,Brown,Standing
P20260409_0036_TW2571,P20260409_0036,2026-04-09,TW2571,1,Red,Black,Running
P20260409_0008_TW2571,P20260409_0008,2026-04-09,TW2571,1,White,White,Running
P20260409_0004_TW2571,P20260409_0004,2026-04-09,TW2571,1,Green,Brown,Sitting
P20260409_0027_TW2571,P20260409_0027,2026-04-09,TW2571,1,Brown,Gray,Walking
P20260409_0001_TW2571,P20260409_0001,2026-04-09,TW2571,1,Yellow,Black,Walking
P20260409_0044_TW2572,P20260409_0044,2026-04-09,TW2572,1,Black,Blue,Running
P20260409_0030_TW2572,P20260409_0030,2026-04-09,TW2572,1,Brown,Brown,Standing
P20260409_0026_TW2572,P20260409_0026,2026-04-09,TW2572,1,Green,Blue,Sitting
P20260409_0009_TW2572,P20260409_0009,2026-04-09,TW2572,1,Yellow,Blue,Walking
P20260409_0027_TW2572,P20260409_0027,2026-04-09,TW2572,1,Brown,Gray,Standing
P20260409_0007_TW2572,P20260409_0007,2026-04-09,TW2572,1,Brown,Brown,Sitting
P20260409_0013_TW2572,P20260409_0013,2026-04-09,TW2572,1,Blue,Blue,Running
P20260409_0047_TW2572,P20260409_0047,2026-04-09,TW2572,1,Brown,Brown,Running
P20260409_0010_TW2572,P20260409_0010,2026-04-09,TW2572,1,Gray,Brown,Standing
P20260409_0046_TW2572,P20260409_0046,2026-04-09,TW2572,1,Green,Brown,Walking
P20260409_0048_TW2572,P20260409_0048,2026-04-09,TW2572,1,Gray,White,Walking
P20260409_0018_TW2572,P20260409_0018,2026-04-09,TW2572,1,Brown,Black,Standing
P20260409_0042_TW2572,P20260409_0042,2026-04-09,TW2572,1,Blue,Blue,Standing
P20260409_0049_TW2572,P20260409_0049,2026-04-09,TW2572,1,Green,Brown,Sitting
P20260409_0014_TW2572,P20260409_0014,2026-04-09,TW2572,1,Gray,Brown,Sitting
P20260409_0002_TW2572,P20260409_0002,2026-04-09,TW2572,1,Red,Brown,Standing
P20260409_0016_TW2572,P20260409_0016,2026-04-09,TW2572,1,White,Black,Sitting
P20260409_0022_TW2572,P20260409_0022,2026-04-09,TW2572,1,Black,Blue,Running
P20260409_0033_TW2572,P20260409_0033,2026-04-09,TW2572,1,White,Black,Walking
P20260409_0015_TW2572,P20260409_0015,2026-04-09,TW2572,1,Gray,Gray,Walking
P20260409_0019_TW2572,P20260409_0019,2026-04-09,TW2572,1,Green,Gray,Walking
P20260409_0034_TW2572,P20260409_0034,2026-04-09,TW2572,1,Blue,Blue,Running
P20260409_0036_TW2572,P20260409_0036,2026-04-09,TW2572,1,Red,Black,Walking
P20260409_0017_TW2572,P20260409_0017,2026-04-09,TW2572,1,Green,Blue,Sitting
P20260409_0037_TW2572,P20260409_0037,2026-04-09,TW2572,1,Black,Gray,Running
P20260409_0040_TW2572,P20260409_0040,2026-04-09,TW2572,1,Yellow,Blue,Standing
P20260409_0050_TW2572,P20260409_0050,2026-04-09,TW2572,1,Black,Gray,Sitting
P20260409_0003_TW2572,P20260409_0003,2026-04-09,TW2572,1,Black,Gray,Sitting
P20260409_0005_TW2572,P20260409_0005,2026-04-09,TW2572,1,Green,Gray,Sitting
P20260409_0006_TW2572,P20260409_0006,2026-04-09,TW2572,1,White,White,Walking
P20260409_0020_TW2572,P20260409_0020,2026-04-09,TW2572,1,Yellow,White,Running
P20260409_0008_TW2572,P20260409_0008,2026-04-09,TW2572,1,White,White,Running
P20260409_0031_TW2572,P20260409_0031,2026-04-09,TW2572,1,Yellow,Blue,Running
P20260409_0025_TW2572,P20260409_0025,2026-04-09,TW2572,1,Green,Blue,Sitting
P20260409_0045_TW2572,P20260409_0045,2026-04-09,TW2572,1,Red,Blue,Standing
P20260409_0048_TW2573,P20260409_0048,2026-04-09,TW2573,1,Gray,White,Standing
P20260409_0010_TW2573,P20260409_0010,2026-04-09,TW2573,1,Gray,Brown,Sitting
P20260409_0026_TW2573,P20260409_0026,2026-04-09,TW2573,1,Green,Blue,Sitting
P20260409_0027_TW2573,P20260409_0027,2026-04-09,TW2573,1,Brown,Gray,Running
P20260409_0050_TW2573,P20260409_0050,2026-04-09,TW2573,1,Black,Gray,Walking
P20260409_0016_TW2573,P20260409_0016,2026-04-09,TW2573,1,White,Black,Running
P20260409_0004_TW2573,P20260409_0004,2026-04-09,TW2573,1,Green,Brown,Standing
P20260409_0022_TW2573,P20260409_0022,2026-04-09,TW2573,1,Black,Blue,Walking
P20260409_0029_TW2573,P20260409_0029,2026-04-09,TW2573,1,Green,Gray,Walking
P20260409_0045_TW2573,P20260409_0045,2026-04-09,TW2573,1,Red,Blue,Sitting
P20260409_0025_TW2573,P20260409_0025,2026-04-09,TW2573,1,Green,Blue,Running
P20260409_0044_TW2573,P20260409_0044,2026-04-09,TW2573,1,Black,Blue,Walking
P20260409_0036_TW2573,P20260409_0036,2026-04-09,TW2573,1,Red,Black,Sitting
P20260409_0037_TW2573,P20260409_0037,2026-04-09,TW2573,1,Black,Gray,Standing
P20260409_0002_TW2573,P20260409_0002,2026-04-09,TW2573,1,Red,Brown,Sitting
P20260409_0034_TW2573,P20260409_0034,2026-04-09,TW2573,1,Blue,Blue,Sitting
P20260409_0028_TW2573,P20260409_0028,2026-04-09,TW2573,1,Green,Blue,Standing
P20260409_0001_TW2573,P20260409_0001,2026-04-09,TW2573,1,Yellow,Black,Walking
P20260409_0009_TW2573,P20260409_0009,2026-04-09,TW2573,1,Yellow,Blue,Standing
P20260409_0024_TW2573,P20260409_0024,2026-04-09,TW2573,1,Blue,Gray,Running
P20260409_0039_TW2573,P20260409_0039,2026-04-09,TW2573,1,Brown,White,Sitting
P20260409_0043_TW2573,P20260409_0043,2026-04-09,TW2573,1,Gray,Black,Walking
P20260409_0005_TW2573,P20260409_0005,2026-04-09,TW2573,1,Green,Gray,Sitting
P20260409_0021_TW2573,P20260409_0021,2026-04-09,TW2573,1,Black,White,Running
P20260409_0041_TW2573,P20260409_0041,2026-04-09,TW2573,1,Yellow,Gray,Walking
P20260409_0003_TW2573,P20260409_0003,2026-04-09,TW2573,1,Black,Gray,Walking
P20260409_0049_TW2573,P20260409_0049,2026-04-09,TW2573,1,Green,Brown,Walking
P20260409_0046_TW2573,P20260409_0046,2026-04-09,TW2573,1,Green,Brown,Sitting
P20260409_0019_TW2573,P20260409_0019,2026-04-09,TW2573,1,Green,Gray,Standing
P20260409_0040_TW2573,P20260409_0040,2026-04-09,TW2573,1,Yellow,Blue,Running
P20260409_0042_TW2573,P20260409_0042,2026-04-09,TW2573,1,Blue,Blue,Sitting
P20260409_0013_TW2573,P20260409_0013,2026-04-09,TW2573,1,Blue,Blue,Walking
P20260409_0008_TW2573,P20260409_0008,2026-04-09,TW2573,1,White,White,Walking
P20260409_0014_TW2573,P20260409_0014,2026-04-09,TW2573,1,Gray,Brown,Running
P20260409_0031_TW2573,P20260409_0031,2026-04-09,TW2573,1,Yellow,Blue,Running
P20260409_0050_TW2574,P20260409_0050,2026-04-09,TW2574,1,Black,Gray,Running
P20260409_0004_TW2574,P20260409_0004,2026-04-09,TW2574,1,Green,Brown,Sitting
P20260409_0026_TW2574,P20260409_0026,2026-04-09,TW2574,1,Green,Blue,Walking
P20260409_0016_TW2574,P20260409_0016,2026-04-09,TW2574,1,White,Black,Standing
P20260409_0040_TW2574,P20260409_0040,2026-04-09,TW2574,1,Yellow,Blue,Running
P20260409_0041_TW2574,P20260409_0041,2026-04-09,TW2574,1,Yellow,Gray,Walking
P20260409_0032_TW2574,P20260409_0032,2026-04-09,TW2574,1,White,Black,Walking
P20260409_0047_TW2574,P20260409_0047,2026-04-09,TW2574,1,Brown,Brown,Standing
P20260409_0037_TW2574,P20260409_0037,2026-04-09,TW2574,1,Black,Gray,Sitting
P20260409_0036_TW2574,P20260409_0036,2026-04-09,TW2574,1,Red,Black,Standing
P20260409_0001_TW2574,P20260409_0001,2026-04-09,TW2574,1,Yellow,Black,Sitting
P20260409_0005_TW2574,P20260409_0005,2026-04-09,TW2574,1,Green,Gray,Walking
P20260409_0035_TW2574,P20260409_0035,2026-04-09,TW2574,1,Gray,Blue,Running
P20260409_0044_TW2574,P20260409_0044,2026-04-09,TW2574,1,Black,Blue,Running
P20260409_0028_TW2574,P20260409_0028,2026-04-09,TW2574,1,Green,Blue,Sitting
P20260409_0025_TW2574,P20260409_0025,2026-04-09,TW2574,1,Green,Blue,Standing
P20260409_0014_TW2574,P20260409_0014,2026-04-09,TW2574,1,Gray,Brown,Standing
P20260409_0021_TW2574,P20260409_0021,2026-04-09,TW2574,1,Blue,Black,Walking
P20260409_0024_TW2574,P20260409_0024,2026-04-09,TW2574,1,Blue,Gray,Standing
P20260409_0008_TW2574,P20260409_0008,2026-04-09,TW2574,1,White,White,Walking
P20260409_0003_TW2574,P20260409_0003,2026-04-09,TW2574,1,Black,Gray,Running
P20260409_0039_TW2574,P20260409_0039,2026-04-09,TW2574,1,Brown,White,Walking
P20260409_0033_TW2574,P20260409_0033,2026-04-09,TW2574,1,White,Black,Running
P20260409_0049_TW2574,P20260409_0049,2026-04-09,TW2574,1,Green,Brown,Standing
P20260409_0029_TW2574,P20260409_0029,2026-04-09,TW2574,1,Green,Gray,Standing
P20260409_0022_TW2574,P20260409_0022,2026-04-09,TW2574,1,Black,Blue,Standing
P20260409_0034_TW2574,P20260409_0034,2026-04-09,TW2574,1,Blue,Blue,Sitting
P20260409_0010_TW2574,P20260409_0010,2026-04-09,TW2574,1,Gray,Brown,Running
P20260409_0045_TW2574,P20260409_0045,2026-04-09,TW2574,1,Red,Blue,Running
P20260409_0046_TW2574,P20260409_0046,2026-04-09,TW2574,1,Green,Brown,Walking
P20260409_0031_TW2574,P20260409_0031,2026-04-09,TW2574,1,Yellow,Blue,Sitting
P20260409_0038_TW2574,P20260409_0038,2026-04-09,TW2574,1,Black,Blue,Walking
P20260409_0048_TW2574,P20260409_0048,2026-04-09,TW2574,1,Gray,White,Running
P20260409_0018_TW2574,P20260409_0018,2026-04-09,TW2574,1,Brown,Black,Standing
P20260409_0009_TW2574,P20260409_0009,2026-04-09,TW2574,1,Yellow,Blue,Standing
P20260409_0007_TW2574,P20260409_0007,2026-04-09,TW2574,1,Brown,Brown,Walking
P20260409_0015_TW2574,P20260409_0015,2026-04-09,TW2574,1,Gray,Black,Sitting
P20260409_0023_TW2574,P20260409_0023,2026-04-09,TW2574,1,Brown,Brown,Walking
P20260409_0017_TW2574,P20260409_0017,2026-04-09,TW2574,1,Green,Blue,Sitting
P20260409_0014_TW2575,P20260409_0014,2026-04-09,TW2575,1,Gray,Brown,Running
P20260409_0036_TW2575,P20260409_0036,2026-04-09,TW2575,1,Red,Black,Running
P20260409_0047_TW2575,P20260409_0047,2026-04-09,TW2575,1,Brown,Brown,Standing
P20260409_0005_TW2575,P20260409_0005,2026-04-09,TW2575,1,Green,Gray,Sitting
P20260409_0022_TW2575,P20260409_0022,2026-04-09,TW2575,1,Black,Blue,Sitting
P20260409_0039_TW2575,P20260409_0039,2026-04-09,TW2575,1,Brown,White,Sitting
P20260409_0012_TW2575,P20260409_0012,2026-04-09,TW2575,1,Red,Gray,Walking
P20260409_0035_TW2575,P20260409_0035,2026-04-09,TW2575,1,Gray,Blue,Walking
P20260409_0008_TW2575,P20260409_0008,2026-04-09,TW2575,1,White,White,Standing
P20260409_0032_TW2575,P20260409_0032,2026-04-09,TW2575,1,White,Black,Sitting
P20260409_0015_TW2575,P20260409_0015,2026-04-09,TW2575,1,Gray,Black,Standing
P20260409_0028_TW2575,P20260409_0028,2026-04-09,TW2575,1,Green,Blue,Sitting
P20260409_0048_TW2575,P20260409_0048,2026-04-09,TW2575,1,Gray,White,Running
P20260409_0021_TW2575,P20260409_0021,2026-04-09,TW2575,1,Blue,Black,Running
P20260409_0044_TW2575,P20260409_0044,2026-04-09,TW2575,1,Black,Blue,Standing
P20260409_0003_TW2575,P20260409_0003,2026-04-09,TW2575,1,Black,Gray,Running
P20260409_0034_TW2575,P20260409_0034,2026-04-09,TW2575,1,Blue,Blue,Running
P20260409_0013_TW2575,P20260409_0013,2026-04-09,TW2575,1,Blue,Blue,Walking
P20260409_0031_TW2575,P20260409_0031,2026-04-09,TW2575,1,Yellow,Blue,Walking
P20260409_0046_TW2575,P20260409_0046,2026-04-09,TW2575,1,Green,Brown,Walking
P20260409_0018_TW2575,P20260409_0018,2026-04-09,TW2575,1,Brown,Black,Standing
P20260409_0023_TW2575,P20260409_0023,2026-04-09,TW2575,1,Brown,Brown,Walking
P20260409_0045_TW2575,P20260409_0045,2026-04-09,TW2575,1,Red,Blue,Sitting
P20260409_0020_TW2575,P20260409_0020,2026-04-09,TW2575,1,Green,Brown,Running
P20260409_0002_TW2575,P20260409_0002,2026-04-09,TW2575,1,Red,Brown,Standing
P20260409_0041_TW2575,P20260409_0041,2026-04-09,TW2575,1,Yellow,Gray,Standing
P20260409_0019_TW2575,P20260409_0019,2026-04-09,TW2575,1,Green,Gray,Running
P20260409_0042_TW2575,P20260409_0042,2026-04-09,TW2575,1,Blue,Blue,Standing
P20260409_0033_TW2575,P20260409_0033,2026-04-09,TW2575,1,White,Black,Standing
P20260409_0049_TW2575,P20260409_0049,2026-04-09,TW2575,1,Green,Brown,Standing
P20260409_0027_TW2575,P20260409_0027,2026-04-09,TW2575,1,Brown,Gray,Sitting
P20260409_0038_TW2575,P20260409_0038,2026-04-09,TW2575,1,Black,Blue,Walking
P20260409_0009_TW2575,P20260409_0009,2026-04-09,TW2575,1,Yellow,Blue,Walking
P20260409_0024_TW2575,P20260409_0024,2026-04-09,TW2575,1,Blue,Gray,Running
P20260409_0010_TW2575,P20260409_0010,2026-04-09,TW2575,1,Gray,Brown,Sitting
P20260409_0029_TW2575,P20260409_0029,2026-04-09,TW2575,1,Green,Gray,Standing
P20260409_0026_TW2575,P20260409_0026,2026-04-09,TW2575,1,Green,Blue,Sitting
P20260409_0016_TW2575,P20260409_0016,2026-04-09,TW2575,1,White,Black,Sitting
P20260409_0025_TW2575,P20260409_0025,2026-04-09,TW2575,1,Green,Blue,Running
P20260409_0037_TW2575,P20260409_0037,2026-04-09,TW2575,1,Black,Gray,Walking
P20260409_0044_TW2576,P20260409_0044,2026-04-09,TW2576,1,Black,Blue,Standing
P20260409_0035_TW2576,P20260409_0035,2026-04-09,TW2576,1,Gray,White,Sitting
P20260409_0022_TW2576,P20260409_0022,2026-04-09,TW2576,1,Black,Blue,Sitting
P20260409_0034_TW2576,P20260409_0034,2026-04-09,TW2576,1,Blue,Blue,Standing
P20260409_0045_TW2576,P20260409_0045,2026-04-09,TW2576,1,Red,Blue,Running
P20260409_0029_TW2576,P20260409_0029,2026-04-09,TW2576,1,Green,Gray,Standing
P20260409_0050_TW2576,P20260409_0050,2026-04-09,TW2576,1,Black,Gray,Running
P20260409_0013_TW2576,P20260409_0013,2026-04-09,TW2576,1,Blue,Blue,Standing
P20260409_0028_TW2576,P20260409_0028,2026-04-09,TW2576,1,Green,Blue,Standing
P20260409_0030_TW2576,P20260409_0030,2026-04-09,TW2576,1,Brown,Brown,Standing
P20260409_0005_TW2576,P20260409_0005,2026-04-09,TW2576,1,Green,Gray,Sitting
P20260409_0006_TW2576,P20260409_0006,2026-04-09,TW2576,1,White,White,Standing
P20260409_0011_TW2576,P20260409_0011,2026-04-09,TW2576,1,Red,White,Standing
P20260409_0007_TW2576,P20260409_0007,2026-04-09,TW2576,1,Brown,Brown,Running
P20260409_0004_TW2576,P20260409_0004,2026-04-09,TW2576,1,Brown,White,Walking
P20260409_0048_TW2576,P20260409_0048,2026-04-09,TW2576,1,Gray,White,Running
P20260409_0015_TW2576,P20260409_0015,2026-04-09,TW2576,1,Gray,Black,Walking
P20260409_0033_TW2576,P20260409_0033,2026-04-09,TW2576,1,White,Black,Running
P20260409_0027_TW2576,P20260409_0027,2026-04-09,TW2576,1,Brown,Gray,Running
P20260409_0025_TW2576,P20260409_0025,2026-04-09,TW2576,1,Green,Blue,Running
P20260409_0001_TW2576,P20260409_0001,2026-04-09,TW2576,1,Yellow,Black,Standing
P20260409_0049_TW2576,P20260409_0049,2026-04-09,TW2576,1,Green,Brown,Standing
P20260409_0002_TW2576,P20260409_0002,2026-04-09,TW2576,1,Red,Brown,Standing
P20260409_0008_TW2576,P20260409_0008,2026-04-09,TW2576,1,White,White,Walking
P20260409_0009_TW2576,P20260409_0009,2026-04-09,TW2576,1,Green,Brown,Standing
P20260409_0014_TW2576,P20260409_0014,2026-04-09,TW2576,1,Gray,Brown,Walking
P20260409_0043_TW2576,P20260409_0043,2026-04-09,TW2576,1,Yellow,White,Standing
P20260409_0046_TW2576,P20260409_0046,2026-04-09,TW2576,1,Green,Brown,Walking
P20260409_0042_TW2576,P20260409_0042,2026-04-09,TW2576,1,Blue,Blue,Running
P20260409_0023_TW2576,P20260409_0023,2026-04-09,TW2576,1,Brown,Brown,Sitting
P20260409_0010_TW2576,P20260409_0010,2026-04-09,TW2576,1,Gray,Brown,Sitting
P20260409_0040_TW2576,P20260409_0040,2026-04-09,TW2576,1,Yellow,Blue,Running
P20260409_0047_TW2576,P20260409_0047,2026-04-09,TW2576,1,Brown,Brown,Walking
P20260409_0019_TW2576,P20260409_0019,2026-04-09,TW2576,1,Green,Gray,Standing
P20260409_0020_TW2576,P20260409_0020,2026-04-09,TW2576,1,Green,Brown,Standing
P20260409_0032_TW2576,P20260409_0032,2026-04-09,TW2576,1,White,Black,Sitting
P20260409_0018_TW2576,P20260409_0018,2026-04-09,TW2576,1,Brown,Black,Running
P20260409_0017_TW2576,P20260409_0017,2026-04-09,TW2576,1,Green,Blue,Sitting
