pid_tw,id_global,date,tw_id,partition_id,shirt_color,pant_color,pose_state
P20260409_0009_TW2614,P20260409_0009,2026-04-09,TW2614,2,Brown,Black,Standing
P20260409_0005_TW2614,P20260409_0005,2026-04-09,TW2614,2,Green,Gray,Walking
P20260409_0023_TW2614,P20260409_0023,2026-04-09,TW2614,2,Gray,Black,Standing
P20260409_0012_TW2614,P20260409_0012,2026-04-09,TW2614,2,Red,Gray,Running
P20260409_0017_TW2614,P20260409_0017,2026-04-09,TW2614,2,Green,Blue,Walking
P20260409_0025_TW2614,P20260409_0025,2026-04-09,TW2614,2,Gray,Gray,Standing
P20260409_0011_TW2614,P20260409_0011,2026-04-09,TW2614,2,Brown,Gray,Running
P20260409_0015_TW2614,P20260409_0015,2026-04-09,TW2614,2,Green,Blue,Sitting
P20260409_0004_TW2614,P20260409_0004,2026-04-09,TW2614,2,Brown,Black,Standing
P20260409_0043_TW2614,P20260409_0043,2026-04-09,TW2614,2,Gray,Gray,Running
P20260409_0006_TW2614,P20260409_0006,2026-04-09,TW2614,2,Black,White,Walking
P20260409_0003_TW2614,P20260409_0003,2026-04-09,TW2614,2,Yellow,Gray,Standing
P20260409_0041_TW2614,P20260409_0041,2026-04-09,TW2614,2,Yellow,Gray,Walking
P20260409_0022_TW2614,P20260409_0022,2026-04-09,TW2614,2,Red,White,Standing
P20260409_0038_TW2614,P20260409_0038,2026-04-09,TW2614,2,Blue,Blue,Running
P20260409_0021_TW2614,P20260409_0021,2026-04-09,TW2614,2,Red,White,Walking
P20260409_0024_TW2614,P20260409_0024,2026-04-09,TW2614,2,Red,Blue,Sitting
P20260409_0032_TW2614,P20260409_0032,2026-04-09,TW2614,2,White,Black,Standing
P20260409_0031_TW2614,P20260409_0031,2026-04-09,TW2614,2,Yellow,White,Running
P20260409_0035_TW2614,P20260409_0035,2026-04-09,TW2614,2,Yellow,Brown,Walking
P20260409_0001_TW2614,P20260409_0001,2026-04-09,TW2614,2,Brown,Black,Running
P20260409_0028_TW2614,P20260409_0028,2026-04-09,TW2614,2,Green,Blue,Sitting
P20260409_0044_TW2614,P20260409_0044,2026-04-09,TW2614,2,Black,Blue,Sitting
P20260409_0016_TW2615,P20260409_0016,2026-04-09,TW2615,2,Red,White,Running
P20260409_0030_TW2615,P20260409_0030,2026-04-09,TW2615,2,Brown,Brown,Walking
P20260409_0041_TW2616,P20260409_0041,2026-04-09,TW2616,2,Yellow,Gray,Standing
P20260409_0038_TW2616,P20260409_0038,2026-04-09,TW2616,2,Blue,Blue,Walking
P20260409_0024_TW2616,P20260409_0024,2026-04-09,TW2616,2,Red,Blue,Running
P20260409_0042_TW2616,P20260409_0042,2026-04-09,TW2616,2,Yellow,Brown,Walking
P20260409_0003_TW2616,P20260409_0003,2026-04-09,TW2616,2,Yellow,Gray,Standing
P20260409_0043_TW2616,P20260409_0043,2026-04-09,TW2616,2,Gray,Gray,Walking
P20260409_0015_TW2616,P20260409_0015,2026-04-09,TW2616,2,Green,Blue,Standing
P20260409_0007_TW2616,P20260409_0007,2026-04-09,TW2616,2,Gray,Brown,Sitting
P20260409_0007_TW2617,P20260409_0007,2026-04-09,TW2617,2,Gray,Brown,Running
P20260409_0009_TW2617,P20260409_0009,2026-04-09,TW2617,2,Brown,Black,Standing
P20260409_0034_TW2617,P20260409_0034,2026-04-09,TW2617,2,Blue,Blue,Standing
P20260409_0020_TW2617,P20260409_0020,2026-04-09,TW2617,2,Green,Brown,Sitting
P20260409_0033_TW2617,P20260409_0033,2026-04-09,TW2617,2,Brown,Gray,Walking
P20260409_0003_TW2617,P20260409_0003,2026-04-09,TW2617,2,Yellow,Gray,Walking
P20260409_0022_TW2617,P20260409_0022,2026-04-09,TW2617,2,Red,White,Running
P20260409_0019_TW2617,P20260409_0019,2026-04-09,TW2617,2,Brown,Gray,Sitting
P20260409_0032_TW2617,P20260409_0032,2026-04-09,TW2617,2,White,Black,Walking
P20260409_0001_TW2617,P20260409_0001,2026-04-09,TW2617,2,Brown,Black,Standing
P20260409_0002_TW2617,P20260409_0002,2026-04-09,TW2617,2,Red,Brown,Sitting
P20260409_0037_TW2617,P20260409_0037,2026-04-09,TW2617,2,Blue,Blue,Sitting
P20260409_0006_TW2617,P20260409_0006,2026-04-09,TW2617,2,Black,White,Sitting
P20260409_0038_TW2617,P20260409_0038,2026-04-09,TW2617,2,Blue,Blue,Standing
P20260409_0043_TW2617,P20260409_0043,2026-04-09,TW2617,2,Gray,Gray,Standing
P20260409_0030_TW2617,P20260409_0030,2026-04-09,TW2617,2,Brown,Gray,Standing
P20260409_0023_TW2617,P20260409_0023,2026-04-09,TW2617,2,Gray,Black,Walking
P20260409_0050_TW2617,P20260409_0050,2026-04-09,TW2617,2,Black,Gray,Sitting
P20260409_0013_TW2617,P20260409_0013,2026-04-09,TW2617,2,White,Blue,Walking
P20260409_0036_TW2617,P20260409_0036,2026-04-09,TW2617,2,Red,Black,Standing
P20260409_0016_TW2617,P20260409_0016,2026-04-09,TW2617,2,Red,White,Sitting
P20260409_0005_TW2617,P20260409_0005,2026-04-09,TW2617,2,Green,Gray,Running
P20260409_0034_TW2618,P20260409_0034,2026-04-09,TW2618,2,Blue,Blue,Standing
P20260409_0003_TW2618,P20260409_0003,2026-04-09,TW2618,2,Yellow,Gray,Sitting
P20260409_0032_TW2618,P20260409_0032,2026-04-09,TW2618,2,White,Black,Sitting
P20260409_0007_TW2618,P20260409_0007,2026-04-09,TW2618,2,Gray,Brown,Sitting
P20260409_0044_TW2618,P20260409_0044,2026-04-09,TW2618,2,Black,Blue,Running
P20260409_0022_TW2618,P20260409_0022,2026-04-09,TW2618,2,Red,White,Sitting
P20260409_0045_TW2619,P20260409_0045,2026-04-09,TW2619,2,Black,Blue,Walking
P20260409_0037_TW2619,P20260409_0037,2026-04-09,TW2619,2,Blue,Blue,Sitting
P20260409_0038_TW2619,P20260409_0038,2026-04-09,TW2619,2,Blue,Blue,Walking
P20260409_0047_TW2619,P20260409_0047,2026-04-09,TW2619,2,White,Black,Walking
P20260409_0041_TW2619,P20260409_0041,2026-04-09,TW2619,2,Yellow,Gray,Sitting
P20260409_0045_TW2620,P20260409_0045,2026-04-09,TW2620,2,Black,Blue,Standing
P20260409_0031_TW2620,P20260409_0031,2026-04-09,TW2620,2,Yellow,White,Walking
P20260409_0034_TW2620,P20260409_0034,2026-04-09,TW2620,2,Red,Gray,Walking
P20260409_0030_TW2620,P20260409_0030,2026-04-09,TW2620,2,Brown,Gray,Standing
P20260409_0017_TW2620,P20260409_0017,2026-04-09,TW2620,2,Green,Blue,Walking
P20260409_0039_TW2620,P20260409_0039,2026-04-09,TW2620,2,Brown,White,Running
P20260409_0041_TW2620,P20260409_0041,2026-04-09,TW2620,2,Yellow,Gray,Standing
P20260409_0047_TW2620,P20260409_0047,2026-04-09,TW2620,2,White,Black,Standing
P20260409_0012_TW2620,P20260409_0012,2026-04-09,TW2620,2,Red,Gray,Walking
P20260409_0035_TW2620,P20260409_0035,2026-04-09,TW2620,2,Yellow,Brown,Walking
P20260409_0022_TW2620,P20260409_0022,2026-04-09,TW2620,2,Red,White,Running
P20260409_0001_TW2620,P20260409_0001,2026-04-09,TW2620,2,Brown,Black,Standing
P20260409_0016_TW2620,P20260409_0016,2026-04-09,TW2620,2,Red,White,Running
P20260409_0038_TW2620,P20260409_0038,2026-04-09,TW2620,2,Blue,Blue,Standing
P20260409_0040_TW2620,P20260409_0040,2026-04-09,TW2620,2,Black,Brown,Sitting
P20260409_0028_TW2620,P20260409_0028,2026-04-09,TW2620,2,Green,Blue,Standing
P20260409_0044_TW2620,P20260409_0044,2026-04-09,TW2620,2,Black,Blue,Walking
P20260409_0016_TW2621,P20260409_0016,2026-04-09,TW2621,2,Red,White,Walking
P20260409_0004_TW2621,P20260409_0004,2026-04-09,TW2621,2,White,Brown,Running
P20260409_0003_TW2621,P20260409_0003,2026-04-09,TW2621,2,Yellow,Gray,Running
P20260409_0040_TW2621,P20260409_0040,2026-04-09,TW2621,2,Black,Brown,Walking
P20260409_0046_TW2621,P20260409_0046,2026-04-09,TW2621,2,Red,Blue,Walking
P20260409_0012_TW2621,P20260409_0012,2026-04-09,TW2621,2,Black,Gray,Standing
P20260409_0005_TW2621,P20260409_0005,2026-04-09,TW2621,2,Green,Gray,Sitting
P20260409_0007_TW2621,P20260409_0007,2026-04-09,TW2621,2,Gray,Brown,Running
P20260409_0044_TW2621,P20260409_0044,2026-04-09,TW2621,2,Black,Blue,Walking
P20260409_0015_TW2621,P20260409_0015,2026-04-09,TW2621,2,Yellow,Gray,Running
P20260409_0035_TW2621,P20260409_0035,2026-04-09,TW2621,2,Yellow,Brown,Standing
P20260409_0027_TW2621,P20260409_0027,2026-04-09,TW2621,2,Brown,Gray,Walking
P20260409_0019_TW2621,P20260409_0019,2026-04-09,TW2621,2,Brown,Gray,Sitting
P20260409_0040_TW2622,P20260409_0040,2026-04-09,TW2622,2,Black,Brown,Sitting
P20260409_0004_TW2622,P20260409_0004,2026-04-09,TW2622,2,White,Brown,Walking
P20260409_0039_TW2622,P20260409_0039,2026-04-09,TW2622,2,Brown,Blue,Running
P20260409_0009_TW2622,P20260409_0009,2026-04-09,TW2622,2,Brown,Black,Walking
P20260409_0043_TW2622,P20260409_0043,2026-04-09,TW2622,2,Gray,Gray,Sitting
P20260409_0001_TW2622,P20260409_0001,2026-04-09,TW2622,2,Brown,Black,Walking
P20260409_0024_TW2622,P20260409_0024,2026-04-09,TW2622,2,Red,Blue,Standing
P20260409_0017_TW2622,P20260409_0017,2026-04-09,TW2622,2,Green,Blue,Running
P20260409_0048_TW2622,P20260409_0048,2026-04-09,TW2622,2,Gray,White,Running
P20260409_0026_TW2622,P20260409_0026,2026-04-09,TW2622,2,Green,Blue,Sitting
P20260409_0044_TW2622,P20260409_0044,2026-04-09,TW2622,2,Black,Blue,Walking
P20260409_0026_TW2623,P20260409_0026,2026-04-09,TW2623,2,Green,Blue,Running
P20260409_0003_TW2623,P20260409_0003,2026-04-09,TW2623,2,Yellow,Gray,Standing
P20260409_0040_TW2623,P20260409_0040,2026-04-09,TW2623,2,Black,Brown,Walking
P20260409_0032_TW2623,P20260409_0032,2026-04-09,TW2623,2,White,Black,Walking
P20260409_0017_TW2623,P20260409_0017,2026-04-09,TW2623,2,Green,Blue,Standing
P20260409_0030_TW2623,P20260409_0030,2026-04-09,TW2623,2,Brown,Gray,Standing
P20260409_0002_TW2623,P20260409_0002,2026-04-09,TW2623,2,Red,Brown,Walking
P20260409_0025_TW2623,P20260409_0025,2026-04-09,TW2623,2,Red,Gray,Standing
P20260409_0045_TW2623,P20260409_0045,2026-04-09,TW2623,2,Black,Blue,Standing
P20260409_0039_TW2623,P20260409_0039,2026-04-09,TW2623,2,Brown,Blue,Standing
P20260409_0004_TW2624,P20260409_0004,2026-04-09,TW2624,2,White,Brown,Walking
P20260409_0047_TW2624,P20260409_0047,2026-04-09,TW2624,2,White,Black,Walking
P20260409_0030_TW2624,P20260409_0030,2026-04-09,TW2624,2,Brown,Gray,Standing
P20260409_0010_TW2624,P20260409_0010,2026-04-09,TW2624,2,Red,Gray,Standing
P20260409_0003_TW2624,P20260409_0003,2026-04-09,TW2624,2,Yellow,Gray,Standing
P20260409_0020_TW2624,P20260409_0020,2026-04-09,TW2624,2,Black,Blue,Standing
P20260409_0015_TW2624,P20260409_0015,2026-04-09,TW2624,2,Yellow,Gray,Sitting
P20260409_0010_TW2625,P20260409_0010,2026-04-09,TW2625,2,Red,Gray,Running
P20260409_0038_TW2625,P20260409_0038,2026-04-09,TW2625,2,Blue,Blue,Running
P20260409_0012_TW2625,P20260409_0012,2026-04-09,TW2625,2,Black,Gray,Sitting
P20260409_0007_TW2625,P20260409_0007,2026-04-09,TW2625,2,Gray,Brown,Standing
P20260409_0032_TW2625,P20260409_0032,2026-04-09,TW2625,2,White,Black,Walking
P20260409_0025_TW2625,P20260409_0025,2026-04-09,TW2625,2,Red,Gray,Sitting
P20260409_0048_TW2625,P20260409_0048,2026-04-09,TW2625,2,Gray,White,Sitting
P20260409_0043_TW2625,P20260409_0043,2026-04-09,TW2625,2,Gray,Gray,Running
P20260409_0045_TW2625,P20260409_0045,2026-04-09,TW2625,2,Black,Blue,Sitting
P20260409_0004_TW2625,P20260409_0004,2026-04-09,TW2625,2,White,Brown,Running
P20260409_0049_TW2625,P20260409_0049,2026-04-09,TW2625,2,Yellow,Brown,Standing
P20260409_0008_TW2625,P20260409_0008,2026-04-09,TW2625,2,White,Blue,Running
P20260409_0034_TW2625,P20260409_0034,2026-04-09,TW2625,2,Red,Gray,Sitting
P20260409_0025_TW2627,P20260409_0025,2026-04-09,TW2627,2,Red,Gray,Standing
P20260409_0045_TW2627,P20260409_0045,2026-04-09,TW2627,2,Black,Blue,Sitting
P20260409_0041_TW2628,P20260409_0041,2026-04-09,TW2628,2,Yellow,Gray,Standing
P20260409_0019_TW2628,P20260409_0019,2026-04-09,TW2628,2,Brown,Gray,Running
P20260409_0015_TW2628,P20260409_0015,2026-04-09,TW2628,2,Yellow,Gray,Standing
P20260409_0031_TW2628,P20260409_0031,2026-04-09,TW2628,2,Yellow,White,Running
P20260409_0021_TW2628,P20260409_0021,2026-04-09,TW2628,2,Red,White,Standing
P20260409_0039_TW2628,P20260409_0039,2026-04-09,TW2628,2,Brown,Blue,Walking
P20260409_0012_TW2628,P20260409_0012,2026-04-09,TW2628,2,Black,Gray,Running
P20260409_0009_TW2628,P20260409_0009,2026-04-09,TW2628,2,Brown,Black,Walking
P20260409_0044_TW2629,P20260409_0044,2026-04-09,TW2629,2,Black,Blue,Standing
P20260409_0036_TW2629,P20260409_0036,2026-04-09,TW2629,2,Red,Black,Standing
P20260409_0027_TW2629,P20260409_0027,2026-04-09,TW2629,2,Brown,Gray,Walking
P20260409_0048_TW2629,P20260409_0048,2026-04-09,TW2629,2,Gray,White,Standing
P20260409_0033_TW2629,P20260409_0033,2026-04-09,TW2629,2,Black,Black,Standing
P20260409_0033_TW2630,P20260409_0033,2026-04-09,TW2630,2,Black,Black,Standing
P20260409_0046_TW2630,P20260409_0046,2026-04-09,TW2630,2,Red,Blue,Running
P20260409_0014_TW2630,P20260409_0014,2026-04-09,TW2630,2,Green,White,Sitting
P20260409_0031_TW2630,P20260409_0031,2026-04-09,TW2630,2,Yellow,White,Running
P20260409_0005_TW2630,P20260409_0005,2026-04-09,TW2630,2,Green,Gray,Walking
P20260409_0042_TW2630,P20260409_0042,2026-04-09,TW2630,2,Yellow,White,Standing
P20260409_0013_TW2630,P20260409_0013,2026-04-09,TW2630,2,Blue,Gray,Sitting
P20260409_0022_TW2630,P20260409_0022,2026-04-09,TW2630,2,Red,White,Standing
P20260409_0011_TW2630,P20260409_0011,2026-04-09,TW2630,2,Brown,Gray,Standing
P20260409_0005_TW2631,P20260409_0005,2026-04-09,TW2631,2,Green,Gray,Standing
P20260409_0017_TW2631,P20260409_0017,2026-04-09,TW2631,2,Green,Blue,Running
P20260409_0043_TW2631,P20260409_0043,2026-04-09,TW2631,2,Yellow,Blue,Standing
P20260409_0048_TW2631,P20260409_0048,2026-04-09,TW2631,2,Gray,White,Running
P20260409_0014_TW2631,P20260409_0014,2026-04-09,TW2631,2,Green,White,Walking
P20260409_0007_TW2631,P20260409_0007,2026-04-09,TW2631,2,Gray,Brown,Sitting
P20260409_0010_TW2631,P20260409_0010,2026-04-09,TW2631,2,Red,Gray,Running
P20260409_0031_TW2631,P20260409_0031,2026-04-09,TW2631,2,Yellow,White,Standing
P20260409_0042_TW2631,P20260409_0042,2026-04-09,TW2631,2,Yellow,White,Walking
P20260409_0026_TW2631,P20260409_0026,2026-04-09,TW2631,2,Green,Blue,Sitting
P20260409_0013_TW2631,P20260409_0013,2026-04-09,TW2631,2,Blue,Gray,Walking
P20260409_0041_TW2631,P20260409_0041,2026-04-09,TW2631,2,Yellow,Gray,Walking
P20260409_0001_TW2631,P20260409_0001,2026-04-09,TW2631,2,Brown,Black,Running
P20260409_0021_TW2631,P20260409_0021,2026-04-09,TW2631,2,Red,White,Running
P20260409_0015_TW2631,P20260409_0015,2026-04-09,TW2631,2,Yellow,Gray,Walking
P20260409_0032_TW2631,P20260409_0032,2026-04-09,TW2631,2,White,Black,Walking
P20260409_0025_TW2631,P20260409_0025,2026-04-09,TW2631,2,Red,Gray,Sitting
P20260409_0004_TW2631,P20260409_0004,2026-04-09,TW2631,2,White,Brown,Walking
P20260409_0006_TW2631,P20260409_0006,2026-04-09,TW2631,2,Black,White,Sitting
P20260409_0011_TW2631,P20260409_0011,2026-04-09,TW2631,2,Brown,Gray,Sitting
P20260409_0050_TW2631,P20260409_0050,2026-04-09,TW2631,2,Green,Brown,Running
P20260409_0038_TW2631,P20260409_0038,2026-04-09,TW2631,2,Blue,Blue,Walking
P20260409_0009_TW2631,P20260409_0009,2026-04-09,TW2631,2,Brown,Black,Sitting
P20260409_0035_TW2631,P20260409_0035,2026-04-09,TW2631,2,Yellow,Brown,Walking
P20260409_0027_TW2631,P20260409_0027,2026-04-09,TW2631,2,Brown,Gray,Standing
P20260409_0007_TW2632,P20260409_0007,2026-04-09,TW2632,2,Gray,Brown,Standing
P20260409_0018_TW2632,P20260409_0018,2026-04-09,TW2632,2,Brown,Black,Standing
P20260409_0031_TW2632,P20260409_0031,2026-04-09,TW2632,2,Yellow,White,Standing
P20260409_0022_TW2632,P20260409_0022,2026-04-09,TW2632,2,Red,White,Standing
P20260409_0015_TW2632,P20260409_0015,2026-04-09,TW2632,2,Yellow,Gray,Sitting
P20260409_0030_TW2632,P20260409_0030,2026-04-09,TW2632,2,Brown,Gray,Standing
P20260409_0026_TW2632,P20260409_0026,2026-04-09,TW2632,2,Green,Blue,Standing
P20260409_0016_TW2632,P20260409_0016,2026-04-09,TW2632,2,Red,White,Running
P20260409_0013_TW2632,P20260409_0013,2026-04-09,TW2632,2,Blue,Gray,Walking
P20260409_0034_TW2632,P20260409_0034,2026-04-09,TW2632,2,Red,Gray,Walking
P20260409_0040_TW2632,P20260409_0040,2026-04-09,TW2632,2,Black,Brown,Sitting
P20260409_0026_TW2633,P20260409_0026,2026-04-09,TW2633,2,Green,Blue,Walking
P20260409_0009_TW2633,P20260409_0009,2026-04-09,TW2633,2,Brown,Black,Running
P20260409_0035_TW2633,P20260409_0035,2026-04-09,TW2633,2,Yellow,Brown,Standing
P20260409_0021_TW2633,P20260409_0021,2026-04-09,TW2633,2,Red,White,Standing
P20260409_0008_TW2635,P20260409_0008,2026-04-09,TW2635,2,White,Blue,Sitting
P20260409_0027_TW2635,P20260409_0027,2026-04-09,TW2635,2,Brown,Gray,Sitting
P20260409_0020_TW2635,P20260409_0020,2026-04-09,TW2635,2,Blue,Brown,Standing
P20260409_0031_TW2635,P20260409_0031,2026-04-09,TW2635,2,Yellow,White,Standing
P20260409_0038_TW2635,P20260409_0038,2026-04-09,TW2635,2,Blue,Blue,Sitting
P20260409_0021_TW2635,P20260409_0021,2026-04-09,TW2635,2,Red,White,Standing
P20260409_0039_TW2635,P20260409_0039,2026-04-09,TW2635,2,Brown,Blue,Walking
P20260409_0044_TW2635,P20260409_0044,2026-04-09,TW2635,2,Black,Blue,Sitting
P20260409_0001_TW2635,P20260409_0001,2026-04-09,TW2635,2,Brown,Black,Sitting
P20260409_0006_TW2635,P20260409_0006,2026-04-09,TW2635,2,Black,White,Standing
P20260409_0005_TW2635,P20260409_0005,2026-04-09,TW2635,2,Green,Gray,Standing
P20260409_0003_TW2635,P20260409_0003,2026-04-09,TW2635,2,Yellow,Gray,Sitting
P20260409_0040_TW2635,P20260409_0040,2026-04-09,TW2635,2,Black,Brown,Standing
P20260409_0042_TW2635,P20260409_0042,2026-04-09,TW2635,2,Yellow,White,Running
P20260409_0048_TW2635,P20260409_0048,2026-04-09,TW2635,2,Gray,White,Running
P20260409_0016_TW2635,P20260409_0016,2026-04-09,TW2635,2,Red,White,Standing
P20260409_0036_TW2635,P20260409_0036,2026-04-09,TW2635,2,Red,Black,Standing
P20260409_0004_TW2635,P20260409_0004,2026-04-09,TW2635,2,White,Brown,Walking
P20260409_0018_TW2635,P20260409_0018,2026-04-09,TW2635,2,Brown,Black,Walking
P20260409_0012_TW2635,P20260409_0012,2026-04-09,TW2635,2,Black,Gray,Standing
P20260409_0049_TW2635,P20260409_0049,2026-04-09,TW2635,2,Yellow,Brown,Sitting
P20260409_0028_TW2635,P20260409_0028,2026-04-09,TW2635,2,Red,White,Standing
P20260409_0035_TW2635,P20260409_0035,2026-04-09,TW2635,2,Yellow,Brown,Sitting
P20260409_0026_TW2635,P20260409_0026,2026-04-09,TW2635,2,Green,Blue,Standing
P20260409_0022_TW2635,P20260409_0022,2026-04-09,TW2635,2,Red,White,Standing
P20260409_0017_TW2637,P20260409_0017,2026-04-09,TW2637,2,Green,Blue,Running
P20260409_0033_TW2637,P20260409_0033,2026-04-09,TW2637,2,Black,Black,Walking
P20260409_0042_TW2637,P20260409_0042,2026-04-09,TW2637,2,Yellow,White,Sitting
P20260409_0048_TW2637,P20260409_0048,2026-04-09,TW2637,2,Gray,White,Sitting
P20260409_0018_TW2637,P20260409_0018,2026-04-09,TW2637,2,Brown,Black,Standing
P20260409_0002_TW2637,P20260409_0002,2026-04-09,TW2637,2,Brown,Brown,Running
P20260409_0016_TW2637,P20260409_0016,2026-04-09,TW2637,2,Red,White,Sitting
P20260409_0009_TW2637,P20260409_0009,2026-04-09,TW2637,2,Brown,Black,Standing
P20260409_0022_TW2637,P20260409_0022,2026-04-09,TW2637,2,Red,White,Running
P20260409_0008_TW2637,P20260409_0008,2026-04-09,TW2637,2,White,Blue,Running
P20260409_0006_TW2637,P20260409_0006,2026-04-09,TW2637,2,Black,White,Standing
P20260409_0036_TW2637,P20260409_0036,2026-04-09,TW2637,2,Red,Black,Standing
P20260409_0029_TW2637,P20260409_0029,2026-04-09,TW2637,2,Brown,Blue,Sitting
P20260409_0012_TW2637,P20260409_0012,2026-04-09,TW2637,2,Black,Gray,Standing
P20260409_0046_TW2637,P20260409_0046,2026-04-09,TW2637,2,Brown,Brown,Sitting
P20260409_0031_TW2637,P20260409_0031,2026-04-09,TW2637,2,Yellow,White,Walking
P20260409_0023_TW2637,P20260409_0023,2026-04-09,TW2637,2,Gray,Black,Standing
P20260409_0047_TW2637,P20260409_0047,2026-04-09,TW2637,2,White,Black,Standing
P20260409_0036_TW2638,P20260409_0036,2026-04-09,TW2638,2,Red,Black,Standing
P20260409_0030_TW2638,P20260409_0030,2026-04-09,TW2638,2,Brown,Gray,Walking
P20260409_0009_TW2638,P20260409_0009,2026-04-09,TW2638,2,Brown,Black,Standing
P20260409_0029_TW2639,P20260409_0029,2026-04-09,TW2639,2,Brown,Blue,Standing
P20260409_0025_TW2639,P20260409_0025,2026-04-09,TW2639,2,Red,Gray,Running
P20260409_0049_TW2639,P20260409_0049,2026-04-09,TW2639,2,Yellow,Brown,Standing
P20260409_0025_TW2640,P20260409_0025,2026-04-09,TW2640,2,Red,Gray,Standing
P20260409_0035_TW2640,P20260409_0035,2026-04-09,TW2640,2,Yellow,Brown,Sitting
P20260409_0022_TW2640,P20260409_0022,2026-04-09,TW2640,2,Red,White,Sitting
P20260409_0019_TW2640,P20260409_0019,2026-04-09,TW2640,2,Brown,Gray,Running
P20260409_0012_TW2640,P20260409_0012,2026-04-09,TW2640,2,Black,Brown,Running
P20260409_0004_TW2640,P20260409_0004,2026-04-09,TW2640,2,White,Brown,Standing
P20260409_0045_TW2640,P20260409_0045,2026-04-09,TW2640,2,Black,Blue,Running
P20260409_0046_TW2640,P20260409_0046,2026-04-09,TW2640,2,Brown,Brown,Standing
P20260409_0029_TW2640,P20260409_0029,2026-04-09,TW2640,2,Brown,Blue,Sitting
P20260409_0037_TW2640,P20260409_0037,2026-04-09,TW2640,2,Blue,Blue,Standing
P20260409_0027_TW2640,P20260409_0027,2026-04-09,TW2640,2,Brown,Gray,Walking
P20260409_0047_TW2640,P20260409_0047,2026-04-09,TW2640,2,White,Black,Sitting
P20260409_0010_TW2640,P20260409_0010,2026-04-09,TW2640,2,Blue,Brown,Sitting
P20260409_0032_TW2640,P20260409_0032,2026-04-09,TW2640,2,Green,Blue,Running
P20260409_0009_TW2640,P20260409_0009,2026-04-09,TW2640,2,Brown,Black,Sitting
P20260409_0028_TW2640,P20260409_0028,2026-04-09,TW2640,2,Red,White,Walking
P20260409_0026_TW2640,P20260409_0026,2026-04-09,TW2640,2,Green,Blue,Standing
P20260409_0001_TW2640,P20260409_0001,2026-04-09,TW2640,2,Brown,Black,Running
P20260409_0013_TW2640,P20260409_0013,2026-04-09,TW2640,2,Blue,Gray,Sitting
P20260409_0005_TW2640,P20260409_0005,2026-04-09,TW2640,2,Black,Brown,Running
P20260409_0003_TW2640,P20260409_0003,2026-04-09,TW2640,2,Yellow,Gray,Sitting
P20260409_0008_TW2640,P20260409_0008,2026-04-09,TW2640,2,White,Blue,Sitting
P20260409_0043_TW2640,P20260409_0043,2026-04-09,TW2640,2,Yellow,Blue,Sitting
P20260409_0024_TW2640,P20260409_0024,2026-04-09,TW2640,2,Red,Blue,Standing
P20260409_0023_TW2640,P20260409_0023,2026-04-09,TW2640,2,Gray,Black,Standing
P20260409_0006_TW2640,P20260409_0006,2026-04-09,TW2640,2,Black,White,Walking
P20260409_0018_TW2640,P20260409_0018,2026-04-09,TW2640,2,Brown,Black,Walking
P20260409_0011_TW2640,P20260409_0011,2026-04-09,TW2640,2,Brown,Gray,Walking
P20260409_0042_TW2640,P20260409_0042,2026-04-09,TW2640,2,Yellow,White,Standing
P20260409_0012_TW2641,P20260409_0012,2026-04-09,TW2641,2,Black,Brown,Standing
P20260409_0029_TW2641,P20260409_0029,2026-04-09,TW2641,2,Brown,Blue,Sitting
P20260409_0009_TW2641,P20260409_0009,2026-04-09,TW2641,2,Brown,Black,Running
P20260409_0013_TW2641,P20260409_0013,2026-04-09,TW2641,2,Blue,Gray,Running
P20260409_0019_TW2641,P20260409_0019,2026-04-09,TW2641,2,Brown,Gray,Running
P20260409_0032_TW2641,P20260409_0032,2026-04-09,TW2641,2,Green,Blue,Standing
P20260409_0045_TW2641,P20260409_0045,2026-04-09,TW2641,2,Black,Blue,Running
P20260409_0038_TW2641,P20260409_0038,2026-04-09,TW2641,2,Blue,Blue,Walking
P20260409_0026_TW2641,P20260409_0026,2026-04-09,TW2641,2,Green,Blue,Walking
P20260409_0013_TW2642,P20260409_0013,2026-04-09,TW2642,2,Blue,Gray,Walking
P20260409_0027_TW2642,P20260409_0027,2026-04-09,TW2642,2,Brown,Gray,Walking
P20260409_0037_TW2642,P20260409_0037,2026-04-09,TW2642,2,Blue,Blue,Sitting
P20260409_0041_TW2642,P20260409_0041,2026-04-09,TW2642,2,Yellow,Gray,Walking
P20260409_0029_TW2642,P20260409_0029,2026-04-09,TW2642,2,Brown,Blue,Walking
P20260409_0049_TW2642,P20260409_0049,2026-04-09,TW2642,2,Brown,Black,Running
P20260409_0046_TW2642,P20260409_0046,2026-04-09,TW2642,2,Brown,Brown,Standing
P20260409_0012_TW2642,P20260409_0012,2026-04-09,TW2642,2,Black,Brown,Sitting
P20260409_0005_TW2642,P20260409_0005,2026-04-09,TW2642,2,Black,Brown,Walking
P20260409_0016_TW2642,P20260409_0016,2026-04-09,TW2642,2,Red,White,Sitting
P20260409_0032_TW2642,P20260409_0032,2026-04-09,TW2642,2,Green,Blue,Sitting
P20260409_0004_TW2642,P20260409_0004,2026-04-09,TW2642,2,White,Brown,Standing
P20260409_0050_TW2642,P20260409_0050,2026-04-09,TW2642,2,Gray,Gray,Walking
P20260409_0015_TW2642,P20260409_0015,2026-04-09,TW2642,2,Blue,Black,Running
