vid_tw,id_global,date,tw_id,partition_id,vehicle_type,base_color,speed_kmh,direction
VH20260409_0006_TW2579,VH20260409_0006,2026-04-09,TW2579,2,Car,Black,44,N
VH20260409_0007_TW2579,VH20260409_0007,2026-04-09,TW2579,2,Motorbike,Red,50,NW
VH20260409_0010_TW2579,VH20260409_0010,2026-04-09,TW2579,2,Car,White,12,NW
VH20260409_0001_TW2579,VH20260409_0001,2026-04-09,TW2579,2,Motorbike,Gray,51,W
VH20260409_0012_TW2579,VH20260409_0012,2026-04-09,TW2579,2,Car,Black,17,NE
VH20260409_0011_TW2580,VH20260409_0011,2026-04-09,TW2580,2,Truck,Gray,60,W
VH20260409_0006_TW2580,VH20260409_0006,2026-04-09,TW2580,2,Car,Black,49,N
VH20260409_0001_TW2580,VH20260409_0001,2026-04-09,TW2580,2,Motorbike,Gray,49,NW
VH20260409_0009_TW2581,VH20260409_0009,2026-04-09,TW2581,2,Car,Red,60,NE
VH20260409_0005_TW2581,VH20260409_0005,2026-04-09,TW2581,2,Car,Black,60,E
VH20260409_0011_TW2581,VH20260409_0011,2026-04-09,TW2581,2,Truck,Gray,60,W
VH20260409_0009_TW2582,VH20260409_0009,2026-04-09,TW2582,2,Car,Red,60,N
VH20260409_0004_TW2582,VH20260409_0004,2026-04-09,TW2582,2,Car,Blue,48,NW
VH20260409_0011_TW2583,VH20260409_0011,2026-04-09,TW2583,2,Truck,Gray,60,W
VH20260409_0010_TW2583,VH20260409_0010,2026-04-09,TW2583,2,Car,White,20,SW
VH20260409_0005_TW2583,VH20260409_0005,2026-04-09,TW2583,2,Car,Black,58,S
VH20260409_0007_TW2584,VH20260409_0007,2026-04-09,TW2584,2,Motorbike,Red,52,N
VH20260409_0009_TW2584,VH20260409_0009,2026-04-09,TW2584,2,Car,Red,56,N
VH20260409_0001_TW2584,VH20260409_0001,2026-04-09,TW2584,2,Motorbike,Gray,52,SW
VH20260409_0006_TW2584,VH20260409_0006,2026-04-09,TW2584,2,Car,Black,50,N
VH20260409_0001_TW2585,VH20260409_0001,2026-04-09,TW2585,2,Motorbike,Gray,53,SW
VH20260409_0002_TW2585,VH20260409_0002,2026-04-09,TW2585,2,Car,Black,11,SW
VH20260409_0006_TW2585,VH20260409_0006,2026-04-09,TW2585,2,Car,Black,52,NW
VH20260409_0008_TW2585,VH20260409_0008,2026-04-09,TW2585,2,Motorbike,Black,11,W
VH20260409_0004_TW2585,VH20260409_0004,2026-04-09,TW2585,2,Car,Blue,47,S
VH20260409_0007_TW2586,VH20260409_0007,2026-04-09,TW2586,2,Motorbike,Red,43,NW
VH20260409_0011_TW2586,VH20260409_0011,2026-04-09,TW2586,2,Truck,Gray,60,W
VH20260409_0005_TW2586,VH20260409_0005,2026-04-09,TW2586,2,Car,Black,35,E
VH20260409_0010_TW2586,VH20260409_0010,2026-04-09,TW2586,2,Car,White,21,NW
VH20260409_0012_TW2586,VH20260409_0012,2026-04-09,TW2586,2,Car,Black,14,E
VH20260409_0009_TW2586,VH20260409_0009,2026-04-09,TW2586,2,Car,Red,54,NW
VH20260409_0003_TW2586,VH20260409_0003,2026-04-09,TW2586,2,Car,Black,12,W
VH20260409_0001_TW2586,VH20260409_0001,2026-04-09,TW2586,2,Motorbike,Gray,53,W
VH20260409_0011_TW2587,VH20260409_0011,2026-04-09,TW2587,2,Truck,Gray,58,NW
VH20260409_0008_TW2587,VH20260409_0008,2026-04-09,TW2587,2,Motorbike,Black,4,W
VH20260409_0007_TW2587,VH20260409_0007,2026-04-09,TW2587,2,Motorbike,Red,48,NW
VH20260409_0008_TW2588,VH20260409_0008,2026-04-09,TW2588,2,Motorbike,Black,0,W
VH20260409_0011_TW2588,VH20260409_0011,2026-04-09,TW2588,2,Truck,Gray,56,W
VH20260409_0003_TW2588,VH20260409_0003,2026-04-09,TW2588,2,Car,Black,12,NW
VH20260409_0001_TW2588,VH20260409_0001,2026-04-09,TW2588,2,Motorbike,Gray,55,NW
VH20260409_0004_TW2588,VH20260409_0004,2026-04-09,TW2588,2,Car,Blue,48,S
VH20260409_0009_TW2589,VH20260409_0009,2026-04-09,TW2589,2,Car,Red,58,W
VH20260409_0008_TW2589,VH20260409_0008,2026-04-09,TW2589,2,Motorbike,Black,0,NW
VH20260409_0002_TW2589,VH20260409_0002,2026-04-09,TW2589,2,Car,Black,18,SW
VH20260409_0003_TW2589,VH20260409_0003,2026-04-09,TW2589,2,Car,Black,16,N
VH20260409_0011_TW2590,VH20260409_0011,2026-04-09,TW2590,2,Truck,Gray,56,W
VH20260409_0012_TW2590,VH20260409_0012,2026-04-09,TW2590,2,Car,Black,16,NE
VH20260409_0007_TW2590,VH20260409_0007,2026-04-09,TW2590,2,Motorbike,Red,40,W
VH20260409_0009_TW2590,VH20260409_0009,2026-04-09,TW2590,2,Car,Red,58,W
VH20260409_0004_TW2591,VH20260409_0004,2026-04-09,TW2591,2,Car,Blue,55,NW
VH20260409_0012_TW2591,VH20260409_0012,2026-04-09,TW2591,2,Car,Black,16,N
VH20260409_0006_TW2591,VH20260409_0006,2026-04-09,TW2591,2,Car,Black,37,SW
VH20260409_0003_TW2591,VH20260409_0003,2026-04-09,TW2591,2,Car,Black,24,W
VH20260409_0010_TW2591,VH20260409_0010,2026-04-09,TW2591,2,Car,White,29,E
VH20260409_0012_TW2592,VH20260409_0012,2026-04-09,TW2592,2,Car,Black,13,N
VH20260409_0005_TW2592,VH20260409_0005,2026-04-09,TW2592,2,Car,Black,36,NE
VH20260409_0003_TW2592,VH20260409_0003,2026-04-09,TW2592,2,Car,Black,24,NW
VH20260409_0006_TW2592,VH20260409_0006,2026-04-09,TW2592,2,Car,Black,36,W
VH20260409_0001_TW2592,VH20260409_0001,2026-04-09,TW2592,2,Motorbike,Gray,32,SE
VH20260409_0005_TW2593,VH20260409_0005,2026-04-09,TW2593,2,Car,Black,31,N
VH20260409_0002_TW2593,VH20260409_0002,2026-04-09,TW2593,2,Car,Black,13,E
VH20260409_0001_TW2593,VH20260409_0001,2026-04-09,TW2593,2,Motorbike,Gray,31,SE
VH20260409_0009_TW2593,VH20260409_0009,2026-04-09,TW2593,2,Car,Red,57,W
VH20260409_0003_TW2593,VH20260409_0003,2026-04-09,TW2593,2,Car,Black,22,N
VH20260409_0009_TW2594,VH20260409_0009,2026-04-09,TW2594,2,Car,Red,54,NW
VH20260409_0005_TW2594,VH20260409_0005,2026-04-09,TW2594,2,Car,Black,27,NW
VH20260409_0012_TW2595,VH20260409_0012,2026-04-09,TW2595,2,Car,Black,2,NW
VH20260409_0007_TW2595,VH20260409_0007,2026-04-09,TW2595,2,Motorbike,Red,44,N
VH20260409_0003_TW2595,VH20260409_0003,2026-04-09,TW2595,2,Car,Black,25,E
VH20260409_0009_TW2595,VH20260409_0009,2026-04-09,TW2595,2,Car,Red,49,W
VH20260409_0008_TW2595,VH20260409_0008,2026-04-09,TW2595,2,Motorbike,Black,0,NE
VH20260409_0004_TW2596,VH20260409_0004,2026-04-09,TW2596,2,Car,Blue,60,SW
VH20260409_0003_TW2596,VH20260409_0003,2026-04-09,TW2596,2,Car,Black,29,NE
VH20260409_0006_TW2596,VH20260409_0006,2026-04-09,TW2596,2,Car,Black,24,SE
VH20260409_0010_TW2596,VH20260409_0010,2026-04-09,TW2596,2,Car,White,12,E
VH20260409_0008_TW2596,VH20260409_0008,2026-04-09,TW2596,2,Motorbike,Black,3,NE
VH20260409_0010_TW2597,VH20260409_0010,2026-04-09,TW2597,2,Car,White,14,SE
VH20260409_0012_TW2597,VH20260409_0012,2026-04-09,TW2597,2,Car,Black,0,SW
VH20260409_0004_TW2597,VH20260409_0004,2026-04-09,TW2597,2,Car,Blue,59,S
VH20260409_0002_TW2597,VH20260409_0002,2026-04-09,TW2597,2,Car,Black,11,NE
VH20260409_0007_TW2597,VH20260409_0007,2026-04-09,TW2597,2,Motorbike,Red,50,NW
VH20260409_0005_TW2598,VH20260409_0005,2026-04-09,TW2598,2,Car,Black,19,SE
VH20260409_0003_TW2598,VH20260409_0003,2026-04-09,TW2598,2,Car,Black,36,E
VH20260409_0004_TW2598,VH20260409_0004,2026-04-09,TW2598,2,Car,Blue,54,SE
VH20260409_0012_TW2598,VH20260409_0012,2026-04-09,TW2598,2,Car,Black,3,W
VH20260409_0007_TW2598,VH20260409_0007,2026-04-09,TW2598,2,Motorbike,Red,46,N
VH20260409_0011_TW2598,VH20260409_0011,2026-04-09,TW2598,2,Truck,Gray,51,SW
VH20260409_0012_TW2599,VH20260409_0012,2026-04-09,TW2599,2,Car,Black,3,W
VH20260409_0003_TW2599,VH20260409_0003,2026-04-09,TW2599,2,Car,Black,35,NE
VH20260409_0006_TW2599,VH20260409_0006,2026-04-09,TW2599,2,Car,Black,21,S
VH20260409_0003_TW2600,VH20260409_0003,2026-04-09,TW2600,2,Car,Black,30,N
VH20260409_0004_TW2600,VH20260409_0004,2026-04-09,TW2600,2,Car,Blue,50,NE
VH20260409_0005_TW2600,VH20260409_0005,2026-04-09,TW2600,2,Car,Black,41,E
VH20260409_0007_TW2600,VH20260409_0007,2026-04-09,TW2600,2,Motorbike,Red,48,NW
VH20260409_0009_TW2600,VH20260409_0009,2026-04-09,TW2600,2,Car,Red,60,W
VH20260409_0007_TW2601,VH20260409_0007,2026-04-09,TW2601,2,Motorbike,Red,52,W
VH20260409_0001_TW2601,VH20260409_0001,2026-04-09,TW2601,2,Motorbike,Gray,30,SE
VH20260409_0005_TW2601,VH20260409_0005,2026-04-09,TW2601,2,Car,Black,44,NE
VH20260409_0003_TW2601,VH20260409_0003,2026-04-09,TW2601,2,Car,Black,28,N
VH20260409_0012_TW2601,VH20260409_0012,2026-04-09,TW2601,2,Car,Black,0,W
VH20260409_0001_TW2602,VH20260409_0001,2026-04-09,TW2602,2,Motorbike,Gray,26,S
VH20260409_0005_TW2602,VH20260409_0005,2026-04-09,TW2602,2,Car,Black,45,E
VH20260409_0012_TW2602,VH20260409_0012,2026-04-09,TW2602,2,Car,Black,4,NW
VH20260409_0004_TW2602,VH20260409_0004,2026-04-09,TW2602,2,Car,Blue,57,E
VH20260409_0003_TW2602,VH20260409_0003,2026-04-09,TW2602,2,Car,Black,30,NE
VH20260409_0005_TW2603,VH20260409_0005,2026-04-09,TW2603,2,Car,Black,48,E
VH20260409_0011_TW2603,VH20260409_0011,2026-04-09,TW2603,2,Truck,Gray,45,N
VH20260409_0007_TW2603,VH20260409_0007,2026-04-09,TW2603,2,Motorbike,Red,54,W
VH20260409_0003_TW2603,VH20260409_0003,2026-04-09,TW2603,2,Car,Black,27,E
VH20260409_0010_TW2604,VH20260409_0010,2026-04-09,TW2604,2,Car,White,16,SE
VH20260409_0003_TW2604,VH20260409_0003,2026-04-09,TW2604,2,Car,Black,28,SE
VH20260409_0005_TW2604,VH20260409_0005,2026-04-09,TW2604,2,Car,Black,47,NE
VH20260409_0004_TW2604,VH20260409_0004,2026-04-09,TW2604,2,Car,Blue,56,NE
VH20260409_0007_TW2604,VH20260409_0007,2026-04-09,TW2604,2,Motorbike,Red,15,N
VH20260409_0007_TW2605,VH20260409_0007,2026-04-09,TW2605,2,Motorbike,Red,11,N
VH20260409_0006_TW2605,VH20260409_0006,2026-04-09,TW2605,2,Car,Black,10,S
VH20260409_0004_TW2605,VH20260409_0004,2026-04-09,TW2605,2,Car,Blue,58,NE
VH20260409_0002_TW2605,VH20260409_0002,2026-04-09,TW2605,2,Car,Black,8,NW
VH20260409_0009_TW2605,VH20260409_0009,2026-04-09,TW2605,2,Car,Red,60,NW
VH20260409_0003_TW2605,VH20260409_0003,2026-04-09,TW2605,2,Car,Black,26,S
VH20260409_0007_TW2606,VH20260409_0007,2026-04-09,TW2606,2,Motorbike,Red,11,NE
VH20260409_0012_TW2606,VH20260409_0012,2026-04-09,TW2606,2,Car,Black,10,W
VH20260409_0006_TW2606,VH20260409_0006,2026-04-09,TW2606,2,Car,Black,8,SE
VH20260409_0003_TW2606,VH20260409_0003,2026-04-09,TW2606,2,Car,Black,21,S
VH20260409_0008_TW2606,VH20260409_0008,2026-04-09,TW2606,2,Motorbike,Black,13,NW
VH20260409_0007_TW2607,VH20260409_0007,2026-04-09,TW2607,2,Motorbike,Red,16,N
VH20260409_0010_TW2607,VH20260409_0010,2026-04-09,TW2607,2,Car,White,6,S
VH20260409_0002_TW2608,VH20260409_0002,2026-04-09,TW2608,2,Car,Black,10,SW
VH20260409_0010_TW2608,VH20260409_0010,2026-04-09,TW2608,2,Car,White,6,S
VH20260409_0012_TW2608,VH20260409_0012,2026-04-09,TW2608,2,Car,Black,12,S
VH20260409_0010_TW2609,VH20260409_0010,2026-04-09,TW2609,2,Car,White,4,SW
VH20260409_0003_TW2609,VH20260409_0003,2026-04-09,TW2609,2,Car,Black,28,SW
VH20260409_0009_TW2609,VH20260409_0009,2026-04-09,TW2609,2,Car,Red,57,SW
VH20260409_0001_TW2609,VH20260409_0001,2026-04-09,TW2609,2,Motorbike,Gray,2,SW
VH20260409_0007_TW2609,VH20260409_0007,2026-04-09,TW2609,2,Motorbike,Red,26,NW
VH20260409_0006_TW2609,VH20260409_0006,2026-04-09,TW2609,2,Car,Black,5,S
VH20260409_0008_TW2609,VH20260409_0008,2026-04-09,TW2609,2,Motorbike,Black,10,W
VH20260409_0009_TW2610,VH20260409_0009,2026-04-09,TW2610,2,Car,Red,52,S
VH20260409_0007_TW2610,VH20260409_0007,2026-04-09,TW2610,2,Motorbike,Red,26,W
VH20260409_0006_TW2610,VH20260409_0006,2026-04-09,TW2610,2,Car,Black,3,S
VH20260409_0012_TW2610,VH20260409_0012,2026-04-09,TW2610,2,Car,Black,16,S
VH20260409_0009_TW2611,VH20260409_0009,2026-04-09,TW2611,2,Car,Red,48,S
VH20260409_0012_TW2611,VH20260409_0012,2026-04-09,TW2611,2,Car,Black,16,SE
VH20260409_0012_TW2612,VH20260409_0012,2026-04-09,TW2612,2,Car,Black,21,S
VH20260409_0005_TW2612,VH20260409_0005,2026-04-09,TW2612,2,Car,Black,56,E
VH20260409_0011_TW2612,VH20260409_0011,2026-04-09,TW2612,2,Truck,Gray,35,N
VH20260409_0004_TW2612,VH20260409_0004,2026-04-09,TW2612,2,Car,Blue,55,N
VH20260409_0005_TW2613,VH20260409_0005,2026-04-09,TW2613,2,Car,Black,57,E
VH20260409_0009_TW2613,VH20260409_0009,2026-04-09,TW2613,2,Car,Red,36,SW
VH20260409_0010_TW2613,VH20260409_0010,2026-04-09,TW2613,2,Car,White,57,SW
VH20260409_0002_TW2613,VH20260409_0002,2026-04-09,TW2613,2,Car,Black,22,W
VH20260409_0004_TW2613,VH20260409_0004,2026-04-09,TW2613,2,Car,Blue,50,N
VH20260409_0006_TW2613,VH20260409_0006,2026-04-09,TW2613,2,Car,Black,12,SE
VH20260409_0007_TW2614,VH20260409_0007,2026-04-09,TW2614,2,Motorbike,Red,27,W
VH20260409_0001_TW2614,VH20260409_0001,2026-04-09,TW2614,2,Motorbike,Gray,35,N
VH20260409_0006_TW2614,VH20260409_0006,2026-04-09,TW2614,2,Car,Black,8,SE
VH20260409_0002_TW2614,VH20260409_0002,2026-04-09,TW2614,2,Car,Black,26,NW
VH20260409_0009_TW2615,VH20260409_0009,2026-04-09,TW2615,2,Car,Red,36,S
VH20260409_0010_TW2615,VH20260409_0010,2026-04-09,TW2615,2,Car,White,58,SW
VH20260409_0008_TW2616,VH20260409_0008,2026-04-09,TW2616,2,Motorbike,Black,6,SW
VH20260409_0009_TW2616,VH20260409_0009,2026-04-09,TW2616,2,Car,Red,31,SW
VH20260409_0002_TW2616,VH20260409_0002,2026-04-09,TW2616,2,Car,Black,20,NW
VH20260409_0008_TW2617,VH20260409_0008,2026-04-09,TW2617,2,Motorbike,Black,11,S
VH20260409_0010_TW2618,VH20260409_0010,2026-04-09,TW2618,2,Car,White,58,S
VH20260409_0007_TW2618,VH20260409_0007,2026-04-09,TW2618,2,Motorbike,Red,21,NE
VH20260409_0002_TW2618,VH20260409_0002,2026-04-09,TW2618,2,Car,Black,21,NW
VH20260409_0012_TW2618,VH20260409_0012,2026-04-09,TW2618,2,Car,Black,11,NW
VH20260409_0008_TW2618,VH20260409_0008,2026-04-09,TW2618,2,Motorbike,Black,16,SW
VH20260409_0002_TW2619,VH20260409_0002,2026-04-09,TW2619,2,Car,Black,24,NW
VH20260409_0004_TW2620,VH20260409_0004,2026-04-09,TW2620,2,Car,Blue,33,S
VH20260409_0007_TW2620,VH20260409_0007,2026-04-09,TW2620,2,Motorbike,Red,22,E
VH20260409_0012_TW2620,VH20260409_0012,2026-04-09,TW2620,2,Car,Black,5,N
VH20260409_0008_TW2620,VH20260409_0008,2026-04-09,TW2620,2,Motorbike,Black,9,SW
VH20260409_0003_TW2620,VH20260409_0003,2026-04-09,TW2620,2,Car,Black,16,E
VH20260409_0006_TW2621,VH20260409_0006,2026-04-09,TW2621,2,Car,Black,14,NE
VH20260409_0010_TW2621,VH20260409_0010,2026-04-09,TW2621,2,Car,White,55,SW
VH20260409_0004_TW2621,VH20260409_0004,2026-04-09,TW2621,2,Car,Blue,34,SW
VH20260409_0002_TW2621,VH20260409_0002,2026-04-09,TW2621,2,Car,Black,18,N
VH20260409_0008_TW2621,VH20260409_0008,2026-04-09,TW2621,2,Motorbike,Black,14,S
VH20260409_0012_TW2622,VH20260409_0012,2026-04-09,TW2622,2,Car,Black,4,N
VH20260409_0008_TW2622,VH20260409_0008,2026-04-09,TW2622,2,Motorbike,Black,13,SW
VH20260409_0005_TW2622,VH20260409_0005,2026-04-09,TW2622,2,Car,Black,3,S
VH20260409_0009_TW2622,VH20260409_0009,2026-04-09,TW2622,2,Car,Red,35,W
VH20260409_0006_TW2623,VH20260409_0006,2026-04-09,TW2623,2,Car,Black,15,NE
VH20260409_0008_TW2623,VH20260409_0008,2026-04-09,TW2623,2,Motorbike,Black,12,W
VH20260409_0009_TW2623,VH20260409_0009,2026-04-09,TW2623,2,Car,Red,36,NW
VH20260409_0010_TW2623,VH20260409_0010,2026-04-09,TW2623,2,Car,White,51,NW
VH20260409_0004_TW2623,VH20260409_0004,2026-04-09,TW2623,2,Car,Blue,4,E
VH20260409_0008_TW2624,VH20260409_0008,2026-04-09,TW2624,2,Motorbike,Black,7,NW
VH20260409_0001_TW2624,VH20260409_0001,2026-04-09,TW2624,2,Motorbike,Gray,31,NE
VH20260409_0009_TW2624,VH20260409_0009,2026-04-09,TW2624,2,Car,Red,32,W
VH20260409_0009_TW2625,VH20260409_0009,2026-04-09,TW2625,2,Car,Red,27,W
VH20260409_0002_TW2625,VH20260409_0002,2026-04-09,TW2625,2,Car,Black,9,NW
VH20260409_0004_TW2626,VH20260409_0004,2026-04-09,TW2626,2,Car,Blue,5,S
VH20260409_0003_TW2626,VH20260409_0003,2026-04-09,TW2626,2,Car,Black,15,NW
VH20260409_0005_TW2626,VH20260409_0005,2026-04-09,TW2626,2,Car,Black,4,SW
VH20260409_0004_TW2627,VH20260409_0004,2026-04-09,TW2627,2,Car,Blue,8,S
VH20260409_0012_TW2627,VH20260409_0012,2026-04-09,TW2627,2,Car,Black,4,NW
VH20260409_0009_TW2627,VH20260409_0009,2026-04-09,TW2627,2,Car,Red,32,W
VH20260409_0002_TW2628,VH20260409_0002,2026-04-09,TW2628,2,Car,Black,10,NW
VH20260409_0006_TW2628,VH20260409_0006,2026-04-09,TW2628,2,Car,Black,14,NE
VH20260409_0005_TW2628,VH20260409_0005,2026-04-09,TW2628,2,Car,Black,5,SW
VH20260409_0011_TW2628,VH20260409_0011,2026-04-09,TW2628,2,Truck,Gray,34,S
VH20260409_0004_TW2628,VH20260409_0004,2026-04-09,TW2628,2,Car,Blue,13,SE
VH20260409_0007_TW2628,VH20260409_0007,2026-04-09,TW2628,2,Motorbike,Red,57,NE
VH20260409_0011_TW2629,VH20260409_0011,2026-04-09,TW2629,2,Truck,Gray,38,SE
VH20260409_0007_TW2629,VH20260409_0007,2026-04-09,TW2629,2,Motorbike,Red,58,N
VH20260409_0004_TW2629,VH20260409_0004,2026-04-09,TW2629,2,Car,Blue,17,E
VH20260409_0008_TW2629,VH20260409_0008,2026-04-09,TW2629,2,Motorbike,Black,60,S
VH20260409_0009_TW2629,VH20260409_0009,2026-04-09,TW2629,2,Car,Red,27,NW
VH20260409_0010_TW2629,VH20260409_0010,2026-04-09,TW2629,2,Car,White,44,W
VH20260409_0003_TW2629,VH20260409_0003,2026-04-09,TW2629,2,Car,Black,18,N
VH20260409_0006_TW2629,VH20260409_0006,2026-04-09,TW2629,2,Car,Black,12,N
VH20260409_0005_TW2629,VH20260409_0005,2026-04-09,TW2629,2,Car,Black,6,W
VH20260409_0002_TW2629,VH20260409_0002,2026-04-09,TW2629,2,Car,Black,12,N
VH20260409_0001_TW2630,VH20260409_0001,2026-04-09,TW2630,2,Motorbike,Gray,25,NW
VH20260409_0008_TW2630,VH20260409_0008,2026-04-09,TW2630,2,Motorbike,Black,56,S
VH20260409_0003_TW2630,VH20260409_0003,2026-04-09,TW2630,2,Car,Black,17,NE
VH20260409_0012_TW2630,VH20260409_0012,2026-04-09,TW2630,2,Car,Black,50,SW
VH20260409_0004_TW2630,VH20260409_0004,2026-04-09,TW2630,2,Car,Blue,18,NE
VH20260409_0007_TW2630,VH20260409_0007,2026-04-09,TW2630,2,Motorbike,Red,54,NE
VH20260409_0003_TW2631,VH20260409_0003,2026-04-09,TW2631,2,Car,Black,14,N
VH20260409_0005_TW2631,VH20260409_0005,2026-04-09,TW2631,2,Car,Black,0,NW
VH20260409_0001_TW2631,VH20260409_0001,2026-04-09,TW2631,2,Motorbike,Gray,22,N
VH20260409_0012_TW2632,VH20260409_0012,2026-04-09,TW2632,2,Car,Black,48,SW
VH20260409_0010_TW2633,VH20260409_0010,2026-04-09,TW2633,2,Car,White,50,W
VH20260409_0006_TW2633,VH20260409_0006,2026-04-09,TW2633,2,Car,Black,10,NE
VH20260409_0002_TW2634,VH20260409_0002,2026-04-09,TW2634,2,Car,Black,51,W
VH20260409_0001_TW2634,VH20260409_0001,2026-04-09,TW2634,2,Motorbike,Gray,27,SW
VH20260409_0010_TW2634,VH20260409_0010,2026-04-09,TW2634,2,Car,White,50,NW
VH20260409_0003_TW2634,VH20260409_0003,2026-04-09,TW2634,2,Car,Black,14,E
VH20260409_0006_TW2634,VH20260409_0006,2026-04-09,TW2634,2,Car,Black,8,NE
VH20260409_0001_TW2635,VH20260409_0001,2026-04-09,TW2635,2,Motorbike,Gray,30,W
VH20260409_0012_TW2635,VH20260409_0012,2026-04-09,TW2635,2,Car,Black,40,SE
VH20260409_0007_TW2635,VH20260409_0007,2026-04-09,TW2635,2,Motorbike,Red,59,NW
VH20260409_0005_TW2635,VH20260409_0005,2026-04-09,TW2635,2,Car,Black,5,N
VH20260409_0011_TW2635,VH20260409_0011,2026-04-09,TW2635,2,Truck,Gray,46,SE
VH20260409_0008_TW2635,VH20260409_0008,2026-04-09,TW2635,2,Motorbike,Black,53,SE
VH20260409_0003_TW2635,VH20260409_0003,2026-04-09,TW2635,2,Car,Black,18,SE
VH20260409_0002_TW2635,VH20260409_0002,2026-04-09,TW2635,2,Car,Black,54,NW
VH20260409_0004_TW2636,VH20260409_0004,2026-04-09,TW2636,2,Car,Blue,16,SE
VH20260409_0009_TW2636,VH20260409_0009,2026-04-09,TW2636,2,Car,Red,20,NW
VH20260409_0006_TW2636,VH20260409_0006,2026-04-09,TW2636,2,Car,Black,2,NE
VH20260409_0012_TW2636,VH20260409_0012,2026-04-09,TW2636,2,Car,Black,40,S
VH20260409_0011_TW2636,VH20260409_0011,2026-04-09,TW2636,2,Truck,Gray,50,S
VH20260409_0007_TW2636,VH20260409_0007,2026-04-09,TW2636,2,Motorbike,Red,57,N
VH20260409_0010_TW2636,VH20260409_0010,2026-04-09,TW2636,2,Car,White,55,NW
VH20260409_0006_TW2637,VH20260409_0006,2026-04-09,TW2637,2,Car,Black,57,E
VH20260409_0011_TW2637,VH20260409_0011,2026-04-09,TW2637,2,Truck,Gray,53,SE
VH20260409_0010_TW2637,VH20260409_0010,2026-04-09,TW2637,2,Car,White,56,W
VH20260409_0005_TW2637,VH20260409_0005,2026-04-09,TW2637,2,Car,Black,5,N
VH20260409_0008_TW2637,VH20260409_0008,2026-04-09,TW2637,2,Motorbike,Black,60,SE
VH20260409_0004_TW2638,VH20260409_0004,2026-04-09,TW2638,2,Car,Blue,17,SE
VH20260409_0005_TW2638,VH20260409_0005,2026-04-09,TW2638,2,Car,Black,8,NE
VH20260409_0009_TW2638,VH20260409_0009,2026-04-09,TW2638,2,Car,Red,25,NE
VH20260409_0010_TW2639,VH20260409_0010,2026-04-09,TW2639,2,Car,White,55,S
VH20260409_0008_TW2639,VH20260409_0008,2026-04-09,TW2639,2,Motorbike,Black,52,E
VH20260409_0002_TW2639,VH20260409_0002,2026-04-09,TW2639,2,Car,Black,57,SW
VH20260409_0002_TW2640,VH20260409_0002,2026-04-09,TW2640,2,Car,Black,55,SW
VH20260409_0010_TW2640,VH20260409_0010,2026-04-09,TW2640,2,Car,White,56,S
VH20260409_0005_TW2640,VH20260409_0005,2026-04-09,TW2640,2,Car,Black,11,NW
VH20260409_0008_TW2641,VH20260409_0008,2026-04-09,TW2641,2,Motorbike,Black,57,SE
VH20260409_0007_TW2641,VH20260409_0007,2026-04-09,TW2641,2,Motorbike,Red,58,SW
VH20260409_0002_TW2641,VH20260409_0002,2026-04-09,TW2641,2,Car,Black,51,W
VH20260409_0005_TW2641,VH20260409_0005,2026-04-09,TW2641,2,Car,Black,7,SW
VH20260409_0004_TW2641,VH20260409_0004,2026-04-09,TW2641,2,Car,Blue,16,S
VH20260409_0004_TW2642,VH20260409_0004,2026-04-09,TW2642,2,Car,Blue,17,SW
VH20260409_0007_TW2642,VH20260409_0007,2026-04-09,TW2642,2,Motorbike,Red,54,W
VH20260409_0003_TW2642,VH20260409_0003,2026-04-09,TW2642,2,Car,Black,15,SE
VH20260409_0005_TW2642,VH20260409_0005,2026-04-09,TW2642,2,Car,Black,2,W
VH20260409_0011_TW2642,VH20260409_0011,2026-04-09,TW2642,2,Truck,Gray,36,S
VH20260409_0003_TW2643,VH20260409_0003,2026-04-09,TW2643,2,Car,Black,12,SE
VH20260409_0001_TW2643,VH20260409_0001,2026-04-09,TW2643,2,Motorbike,Gray,17,SE
VH20260409_0007_TW2643,VH20260409_0007,2026-04-09,TW2643,2,Motorbike,Red,58,W
VH20260409_0001_TW2644,VH20260409_0001,2026-04-09,TW2644,2,Motorbike,Gray,17,SE
VH20260409_0007_TW2644,VH20260409_0007,2026-04-09,TW2644,2,Motorbike,Red,53,W
VH20260409_0011_TW2644,VH20260409_0011,2026-04-09,TW2644,2,Truck,Gray,39,SE
VH20260409_0012_TW2645,VH20260409_0012,2026-04-09,TW2645,2,Car,Black,15,W
VH20260409_0007_TW2645,VH20260409_0007,2026-04-09,TW2645,2,Motorbike,Red,48,W
VH20260409_0002_TW2645,VH20260409_0002,2026-04-09,TW2645,2,Car,Black,22,SE
VH20260409_0009_TW2646,VH20260409_0009,2026-04-09,TW2646,2,Car,Red,6,SW
VH20260409_0008_TW2646,VH20260409_0008,2026-04-09,TW2646,2,Motorbike,Black,56,S
VH20260409_0006_TW2646,VH20260409_0006,2026-04-09,TW2646,2,Car,Black,60,E
VH20260409_0004_TW2646,VH20260409_0004,2026-04-09,TW2646,2,Car,Blue,8,S
VH20260409_0012_TW2646,VH20260409_0012,2026-04-09,TW2646,2,Car,Black,20,SW
VH20260409_0011_TW2646,VH20260409_0011,2026-04-09,TW2646,2,Truck,Gray,54,NE
VH20260409_0010_TW2646,VH20260409_0010,2026-04-09,TW2646,2,Car,White,43,W
VH20260409_0004_TW2647,VH20260409_0004,2026-04-09,TW2647,2,Car,Blue,10,SE
