source_id,destination_id,type,ts_start,ts_end,date,tw_id,partition_id,camera_id,location_id,confidence,bbox,description
VH20260409_0002_TW2577,V_C008_20260409_070500,DETECTED_IN,2026-04-09 07:09:36,2026-04-09 07:09:40,2026-04-09,TW2577,4,C008,L004,0.788,"{""x"": 1012, ""y"": 110, ""w"": 239, ""h"": 213}",
VH20260409_0009_TW2579,V_C007_20260409_070500,DETECTED_IN,2026-04-09 07:09:50,2026-04-09 07:09:55,2026-04-09,TW2579,4,C007,L004,0.727,"{""x"": 1128, ""y"": 634, ""w"": 269, ""h"": 175}",
V_C007_20260409_071000,C007,RECORDED_BY,2026-04-09 07:10:00,2026-04-09 07:15:00,2026-04-09,,4,C007,L004,,,
VH20260409_0008_TW2580,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:05,2026-04-09 07:10:09,2026-04-09,TW2580,4,C007,L004,0.918,"{""x"": 503, ""y"": 436, ""w"": 131, ""h"": 364}",
VH20260409_0003_TW2580,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:01,2026-04-09 07:10:09,2026-04-09,TW2580,4,C007,L004,0.756,"{""x"": 383, ""y"": 461, ""w"": 98, ""h"": 306}",
VH20260409_0009_TW2580,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:01,2026-04-09 07:10:09,2026-04-09,TW2580,4,C007,L004,0.968,"{""x"": 745, ""y"": 101, ""w"": 52, ""h"": 226}",
VH20260409_0005_TW2580,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:01,2026-04-09 07:10:08,2026-04-09,TW2580,4,C007,L004,0.867,"{""x"": 256, ""y"": 737, ""w"": 68, ""h"": 188}",
V_C008_20260409_071000,C008,RECORDED_BY,2026-04-09 07:10:00,2026-04-09 07:15:00,2026-04-09,,4,C008,L004,,,
VH20260409_0012_TW2580,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:10:07,2026-04-09 07:10:10,2026-04-09,TW2580,4,C008,L004,0.762,"{""x"": 1190, ""y"": 600, ""w"": 170, ""h"": 176}",
VH20260409_0007_TW2580,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:10:04,2026-04-09 07:10:08,2026-04-09,TW2580,4,C008,L004,0.861,"{""x"": 752, ""y"": 373, ""w"": 200, ""h"": 124}",
VH20260409_0007_TW2582,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:21,2026-04-09 07:10:28,2026-04-09,TW2582,4,C007,L004,0.873,"{""x"": 185, ""y"": 621, ""w"": 75, ""h"": 280}",
VH20260409_0005_TW2582,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:27,2026-04-09 07:10:30,2026-04-09,TW2582,4,C007,L004,0.788,"{""x"": 647, ""y"": 7, ""w"": 113, ""h"": 226}",
VH20260409_0008_TW2582,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:22,2026-04-09 07:10:28,2026-04-09,TW2582,4,C007,L004,0.782,"{""x"": 542, ""y"": 688, ""w"": 147, ""h"": 365}",
VH20260409_0002_TW2582,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:24,2026-04-09 07:10:28,2026-04-09,TW2582,4,C007,L004,0.808,"{""x"": 29, ""y"": 66, ""w"": 284, ""h"": 279}",
VH20260409_0007_TW2585,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:53,2026-04-09 07:10:59,2026-04-09,TW2585,4,C007,L004,0.973,"{""x"": 615, ""y"": 615, ""w"": 51, ""h"": 376}",
VH20260409_0003_TW2585,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:52,2026-04-09 07:11:00,2026-04-09,TW2585,4,C007,L004,0.744,"{""x"": 1281, ""y"": 176, ""w"": 292, ""h"": 123}",
VH20260409_0010_TW2585,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:10:54,2026-04-09 07:10:56,2026-04-09,TW2585,4,C007,L004,0.967,"{""x"": 1067, ""y"": 287, ""w"": 78, ""h"": 319}",
VH20260409_0009_TW2585,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:10:57,2026-04-09 07:10:59,2026-04-09,TW2585,4,C008,L004,0.793,"{""x"": 193, ""y"": 295, ""w"": 138, ""h"": 150}",
VH20260409_0001_TW2587,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:11:18,2026-04-09 07:11:20,2026-04-09,TW2587,4,C007,L004,0.986,"{""x"": 1015, ""y"": 139, ""w"": 64, ""h"": 366}",
VH20260409_0005_TW2587,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:11:14,2026-04-09 07:11:15,2026-04-09,TW2587,4,C007,L004,0.722,"{""x"": 1002, ""y"": 538, ""w"": 99, ""h"": 145}",
VH20260409_0003_TW2587,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:11:17,2026-04-09 07:11:20,2026-04-09,TW2587,4,C007,L004,0.796,"{""x"": 673, ""y"": 665, ""w"": 213, ""h"": 350}",
VH20260409_0002_TW2587,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:11:14,2026-04-09 07:11:20,2026-04-09,TW2587,4,C008,L004,0.856,"{""x"": 102, ""y"": 251, ""w"": 72, ""h"": 339}",
VH20260409_0004_TW2587,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:11:17,2026-04-09 07:11:18,2026-04-09,TW2587,4,C008,L004,0.723,"{""x"": 348, ""y"": 49, ""w"": 279, ""h"": 195}",
VH20260409_0002_TW2590,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:11:45,2026-04-09 07:11:50,2026-04-09,TW2590,4,C007,L004,0.988,"{""x"": 1238, ""y"": 404, ""w"": 156, ""h"": 356}",
VH20260409_0006_TW2590,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:11:45,2026-04-09 07:11:47,2026-04-09,TW2590,4,C008,L004,0.809,"{""x"": 1110, ""y"": 686, ""w"": 257, ""h"": 325}",
VH20260409_0008_TW2590,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:11:47,2026-04-09 07:11:49,2026-04-09,TW2590,4,C008,L004,0.725,"{""x"": 912, ""y"": 748, ""w"": 63, ""h"": 169}",
VH20260409_0010_TW2590,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:11:40,2026-04-09 07:11:47,2026-04-09,TW2590,4,C008,L004,0.85,"{""x"": 529, ""y"": 280, ""w"": 123, ""h"": 250}",
VH20260409_0003_TW2590,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:11:43,2026-04-09 07:11:47,2026-04-09,TW2590,4,C008,L004,0.918,"{""x"": 369, ""y"": 331, ""w"": 148, ""h"": 243}",
VH20260409_0007_TW2592,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:03,2026-04-09 07:12:05,2026-04-09,TW2592,4,C007,L004,0.851,"{""x"": 405, ""y"": 553, ""w"": 299, ""h"": 213}",
VH20260409_0010_TW2592,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:01,2026-04-09 07:12:09,2026-04-09,TW2592,4,C007,L004,0.911,"{""x"": 1137, ""y"": 598, ""w"": 292, ""h"": 272}",
VH20260409_0007_TW2593,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:13,2026-04-09 07:12:20,2026-04-09,TW2593,4,C007,L004,0.928,"{""x"": 1078, ""y"": 781, ""w"": 250, ""h"": 146}",
VH20260409_0008_TW2593,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:10,2026-04-09 07:12:12,2026-04-09,TW2593,4,C007,L004,0.744,"{""x"": 480, ""y"": 705, ""w"": 91, ""h"": 255}",
VH20260409_0012_TW2593,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:17,2026-04-09 07:12:18,2026-04-09,TW2593,4,C008,L004,0.923,"{""x"": 31, ""y"": 572, ""w"": 174, ""h"": 95}",
VH20260409_0007_TW2594,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:20,2026-04-09 07:12:22,2026-04-09,TW2594,4,C007,L004,0.751,"{""x"": 497, ""y"": 19, ""w"": 233, ""h"": 224}",
VH20260409_0012_TW2594,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:21,2026-04-09 07:12:28,2026-04-09,TW2594,4,C007,L004,0.792,"{""x"": 484, ""y"": 677, ""w"": 192, ""h"": 296}",
VH20260409_0004_TW2594,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:24,2026-04-09 07:12:30,2026-04-09,TW2594,4,C007,L004,0.786,"{""x"": 1007, ""y"": 478, ""w"": 109, ""h"": 171}",
VH20260409_0006_TW2594,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:22,2026-04-09 07:12:30,2026-04-09,TW2594,4,C008,L004,0.772,"{""x"": 53, ""y"": 552, ""w"": 155, ""h"": 354}",
VH20260409_0001_TW2594,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:21,2026-04-09 07:12:23,2026-04-09,TW2594,4,C008,L004,0.919,"{""x"": 1105, ""y"": 239, ""w"": 108, ""h"": 356}",
VH20260409_0011_TW2594,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:22,2026-04-09 07:12:28,2026-04-09,TW2594,4,C008,L004,0.807,"{""x"": 727, ""y"": 423, ""w"": 290, ""h"": 264}",
VH20260409_0003_TW2594,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:23,2026-04-09 07:12:25,2026-04-09,TW2594,4,C008,L004,0.749,"{""x"": 391, ""y"": 338, ""w"": 207, ""h"": 274}",
VH20260409_0004_TW2595,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:34,2026-04-09 07:12:37,2026-04-09,TW2595,4,C007,L004,0.852,"{""x"": 293, ""y"": 139, ""w"": 59, ""h"": 164}",
VH20260409_0010_TW2595,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:35,2026-04-09 07:12:40,2026-04-09,TW2595,4,C007,L004,0.728,"{""x"": 623, ""y"": 507, ""w"": 135, ""h"": 198}",
VH20260409_0006_TW2595,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:36,2026-04-09 07:12:38,2026-04-09,TW2595,4,C007,L004,0.854,"{""x"": 190, ""y"": 449, ""w"": 71, ""h"": 365}",
VH20260409_0012_TW2596,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:12:43,2026-04-09 07:12:44,2026-04-09,TW2596,4,C007,L004,0.814,"{""x"": 748, ""y"": 73, ""w"": 253, ""h"": 270}",
VH20260409_0011_TW2597,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:52,2026-04-09 07:12:57,2026-04-09,TW2597,4,C008,L004,0.767,"{""x"": 547, ""y"": 473, ""w"": 85, ""h"": 323}",
VH20260409_0009_TW2597,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:52,2026-04-09 07:12:58,2026-04-09,TW2597,4,C008,L004,0.762,"{""x"": 527, ""y"": 656, ""w"": 188, ""h"": 227}",
VH20260409_0003_TW2597,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:12:50,2026-04-09 07:12:56,2026-04-09,TW2597,4,C008,L004,0.817,"{""x"": 206, ""y"": 794, ""w"": 170, ""h"": 229}",
VH20260409_0001_TW2598,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:13:03,2026-04-09 07:13:10,2026-04-09,TW2598,4,C007,L004,0.808,"{""x"": 949, ""y"": 367, ""w"": 181, ""h"": 396}",
VH20260409_0001_TW2600,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:13:24,2026-04-09 07:13:28,2026-04-09,TW2600,4,C007,L004,0.762,"{""x"": 416, ""y"": 419, ""w"": 240, ""h"": 174}",
VH20260409_0002_TW2600,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:13:22,2026-04-09 07:13:30,2026-04-09,TW2600,4,C007,L004,0.812,"{""x"": 1037, ""y"": 407, ""w"": 171, ""h"": 329}",
VH20260409_0012_TW2600,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:13:21,2026-04-09 07:13:25,2026-04-09,TW2600,4,C007,L004,0.72,"{""x"": 786, ""y"": 600, ""w"": 288, ""h"": 263}",
VH20260409_0006_TW2600,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:13:21,2026-04-09 07:13:29,2026-04-09,TW2600,4,C007,L004,0.872,"{""x"": 1004, ""y"": 65, ""w"": 131, ""h"": 220}",
VH20260409_0011_TW2600,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:13:20,2026-04-09 07:13:28,2026-04-09,TW2600,4,C008,L004,0.728,"{""x"": 909, ""y"": 298, ""w"": 94, ""h"": 110}",
VH20260409_0006_TW2602,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:13:40,2026-04-09 07:13:46,2026-04-09,TW2602,4,C007,L004,0.931,"{""x"": 885, ""y"": 552, ""w"": 126, ""h"": 130}",
VH20260409_0007_TW2602,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:13:40,2026-04-09 07:13:47,2026-04-09,TW2602,4,C008,L004,0.779,"{""x"": 252, ""y"": 638, ""w"": 258, ""h"": 346}",
VH20260409_0011_TW2602,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:13:41,2026-04-09 07:13:46,2026-04-09,TW2602,4,C008,L004,0.837,"{""x"": 27, ""y"": 633, ""w"": 181, ""h"": 388}",
VH20260409_0011_TW2604,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:14:04,2026-04-09 07:14:09,2026-04-09,TW2604,4,C007,L004,0.884,"{""x"": 352, ""y"": 594, ""w"": 60, ""h"": 278}",
VH20260409_0008_TW2604,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:14:05,2026-04-09 07:14:06,2026-04-09,TW2604,4,C007,L004,0.706,"{""x"": 1394, ""y"": 5, ""w"": 164, ""h"": 172}",
VH20260409_0006_TW2604,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:14:00,2026-04-09 07:14:01,2026-04-09,TW2604,4,C007,L004,0.94,"{""x"": 887, ""y"": 562, ""w"": 258, ""h"": 261}",
VH20260409_0001_TW2607,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:14:31,2026-04-09 07:14:39,2026-04-09,TW2607,4,C007,L004,0.783,"{""x"": 479, ""y"": 253, ""w"": 209, ""h"": 176}",
VH20260409_0012_TW2607,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:14:35,2026-04-09 07:14:40,2026-04-09,TW2607,4,C007,L004,0.927,"{""x"": 1046, ""y"": 428, ""w"": 125, ""h"": 319}",
VH20260409_0009_TW2607,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:14:31,2026-04-09 07:14:33,2026-04-09,TW2607,4,C008,L004,0.959,"{""x"": 783, ""y"": 522, ""w"": 285, ""h"": 216}",
VH20260409_0004_TW2608,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:14:47,2026-04-09 07:14:50,2026-04-09,TW2608,4,C007,L004,0.812,"{""x"": 2, ""y"": 236, ""w"": 246, ""h"": 277}",
VH20260409_0008_TW2608,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:14:40,2026-04-09 07:14:48,2026-04-09,TW2608,4,C008,L004,0.943,"{""x"": 173, ""y"": 535, ""w"": 288, ""h"": 345}",
VH20260409_0011_TW2608,V_C008_20260409_071000,DETECTED_IN,2026-04-09 07:14:41,2026-04-09 07:14:48,2026-04-09,TW2608,4,C008,L004,0.731,"{""x"": 491, ""y"": 619, ""w"": 299, ""h"": 400}",
VH20260409_0011_TW2609,V_C007_20260409_071000,DETECTED_IN,2026-04-09 07:14:52,2026-04-09 07:14:58,2026-04-09,TW2609,4,C007,L004,0.785,"{""x"": 1352, ""y"": 346, ""w"": 153, ""h"": 175}",
V_C007_20260409_071500,C007,RECORDED_BY,2026-04-09 07:15:00,2026-04-09 07:20:00,2026-04-09,,4,C007,L004,,,
V_C008_20260409_071500,C008,RECORDED_BY,2026-04-09 07:15:00,2026-04-09 07:20:00,2026-04-09,,4,C008,L004,,,
VH20260409_0007_TW2611,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:10,2026-04-09 07:15:15,2026-04-09,TW2611,4,C007,L004,0.9,"{""x"": 860, ""y"": 151, ""w"": 64, ""h"": 382}",
VH20260409_0002_TW2611,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:11,2026-04-09 07:15:15,2026-04-09,TW2611,4,C007,L004,0.951,"{""x"": 970, ""y"": 722, ""w"": 88, ""h"": 298}",
VH20260409_0001_TW2611,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:15:12,2026-04-09 07:15:20,2026-04-09,TW2611,4,C008,L004,0.909,"{""x"": 1372, ""y"": 447, ""w"": 106, ""h"": 238}",
VH20260409_0004_TW2611,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:15:18,2026-04-09 07:15:20,2026-04-09,TW2611,4,C008,L004,0.778,"{""x"": 805, ""y"": 95, ""w"": 93, ""h"": 167}",
VH20260409_0003_TW2611,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:15:12,2026-04-09 07:15:13,2026-04-09,TW2611,4,C008,L004,0.746,"{""x"": 230, ""y"": 196, ""w"": 68, ""h"": 112}",
VH20260409_0010_TW2611,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:15:11,2026-04-09 07:15:16,2026-04-09,TW2611,4,C008,L004,0.962,"{""x"": 1046, ""y"": 199, ""w"": 182, ""h"": 293}",
VH20260409_0003_TW2612,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:21,2026-04-09 07:15:26,2026-04-09,TW2612,4,C007,L004,0.805,"{""x"": 876, ""y"": 700, ""w"": 255, ""h"": 207}",
VH20260409_0010_TW2612,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:26,2026-04-09 07:15:28,2026-04-09,TW2612,4,C007,L004,0.734,"{""x"": 653, ""y"": 416, ""w"": 283, ""h"": 176}",
VH20260409_0007_TW2612,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:23,2026-04-09 07:15:28,2026-04-09,TW2612,4,C007,L004,0.798,"{""x"": 886, ""y"": 283, ""w"": 206, ""h"": 191}",
VH20260409_0004_TW2614,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:46,2026-04-09 07:15:50,2026-04-09,TW2614,4,C007,L004,0.823,"{""x"": 181, ""y"": 96, ""w"": 212, ""h"": 177}",
VH20260409_0012_TW2614,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:43,2026-04-09 07:15:49,2026-04-09,TW2614,4,C007,L004,0.792,"{""x"": 316, ""y"": 388, ""w"": 235, ""h"": 188}",
VH20260409_0005_TW2614,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:43,2026-04-09 07:15:49,2026-04-09,TW2614,4,C007,L004,0.86,"{""x"": 294, ""y"": 587, ""w"": 179, ""h"": 85}",
VH20260409_0009_TW2614,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:43,2026-04-09 07:15:50,2026-04-09,TW2614,4,C007,L004,0.92,"{""x"": 749, ""y"": 501, ""w"": 205, ""h"": 152}",
VH20260409_0004_TW2615,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:15:54,2026-04-09 07:15:59,2026-04-09,TW2615,4,C007,L004,0.761,"{""x"": 70, ""y"": 654, ""w"": 197, ""h"": 174}",
VH20260409_0005_TW2615,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:15:50,2026-04-09 07:15:52,2026-04-09,TW2615,4,C008,L004,0.949,"{""x"": 449, ""y"": 191, ""w"": 75, ""h"": 255}",
VH20260409_0007_TW2615,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:15:52,2026-04-09 07:15:58,2026-04-09,TW2615,4,C008,L004,0.812,"{""x"": 886, ""y"": 771, ""w"": 60, ""h"": 128}",
VH20260409_0010_TW2617,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:14,2026-04-09 07:16:17,2026-04-09,TW2617,4,C007,L004,0.974,"{""x"": 368, ""y"": 712, ""w"": 134, ""h"": 400}",
VH20260409_0009_TW2617,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:16:13,2026-04-09 07:16:20,2026-04-09,TW2617,4,C008,L004,0.731,"{""x"": 162, ""y"": 735, ""w"": 138, ""h"": 331}",
VH20260409_0004_TW2617,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:16:13,2026-04-09 07:16:20,2026-04-09,TW2617,4,C008,L004,0.741,"{""x"": 1003, ""y"": 675, ""w"": 269, ""h"": 234}",
VH20260409_0009_TW2618,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:23,2026-04-09 07:16:28,2026-04-09,TW2618,4,C007,L004,0.903,"{""x"": 923, ""y"": 136, ""w"": 166, ""h"": 158}",
VH20260409_0011_TW2618,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:20,2026-04-09 07:16:28,2026-04-09,TW2618,4,C007,L004,0.807,"{""x"": 1288, ""y"": 723, ""w"": 267, ""h"": 315}",
VH20260409_0004_TW2619,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:32,2026-04-09 07:16:39,2026-04-09,TW2619,4,C007,L004,0.76,"{""x"": 453, ""y"": 529, ""w"": 271, ""h"": 217}",
VH20260409_0012_TW2619,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:33,2026-04-09 07:16:36,2026-04-09,TW2619,4,C007,L004,0.768,"{""x"": 1286, ""y"": 275, ""w"": 115, ""h"": 139}",
VH20260409_0010_TW2619,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:32,2026-04-09 07:16:40,2026-04-09,TW2619,4,C007,L004,0.988,"{""x"": 556, ""y"": 212, ""w"": 62, ""h"": 183}",
VH20260409_0005_TW2619,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:31,2026-04-09 07:16:39,2026-04-09,TW2619,4,C007,L004,0.83,"{""x"": 701, ""y"": 604, ""w"": 61, ""h"": 260}",
VH20260409_0008_TW2619,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:34,2026-04-09 07:16:38,2026-04-09,TW2619,4,C007,L004,0.835,"{""x"": 1080, ""y"": 100, ""w"": 214, ""h"": 128}",
VH20260409_0007_TW2619,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:16:36,2026-04-09 07:16:38,2026-04-09,TW2619,4,C008,L004,0.833,"{""x"": 1227, ""y"": 26, ""w"": 55, ""h"": 80}",
VH20260409_0003_TW2619,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:16:31,2026-04-09 07:16:32,2026-04-09,TW2619,4,C008,L004,0.835,"{""x"": 703, ""y"": 690, ""w"": 186, ""h"": 167}",
VH20260409_0001_TW2619,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:16:30,2026-04-09 07:16:36,2026-04-09,TW2619,4,C008,L004,0.722,"{""x"": 1291, ""y"": 723, ""w"": 201, ""h"": 175}",
VH20260409_0010_TW2620,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:42,2026-04-09 07:16:48,2026-04-09,TW2620,4,C007,L004,0.968,"{""x"": 1076, ""y"": 24, ""w"": 138, ""h"": 368}",
VH20260409_0002_TW2620,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:41,2026-04-09 07:16:49,2026-04-09,TW2620,4,C007,L004,0.933,"{""x"": 540, ""y"": 488, ""w"": 257, ""h"": 326}",
VH20260409_0006_TW2620,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:16:48,2026-04-09 07:16:49,2026-04-09,TW2620,4,C008,L004,0.703,"{""x"": 1312, ""y"": 268, ""w"": 255, ""h"": 398}",
VH20260409_0012_TW2621,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:55,2026-04-09 07:17:00,2026-04-09,TW2621,4,C007,L004,0.987,"{""x"": 1255, ""y"": 13, ""w"": 290, ""h"": 96}",
VH20260409_0005_TW2621,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:16:55,2026-04-09 07:17:00,2026-04-09,TW2621,4,C007,L004,0.863,"{""x"": 652, ""y"": 455, ""w"": 290, ""h"": 185}",
VH20260409_0004_TW2622,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:02,2026-04-09 07:17:10,2026-04-09,TW2622,4,C007,L004,0.703,"{""x"": 1311, ""y"": 754, ""w"": 255, ""h"": 124}",
VH20260409_0011_TW2622,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:07,2026-04-09 07:17:10,2026-04-09,TW2622,4,C007,L004,0.732,"{""x"": 557, ""y"": 312, ""w"": 226, ""h"": 162}",
VH20260409_0010_TW2622,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:03,2026-04-09 07:17:10,2026-04-09,TW2622,4,C007,L004,0.871,"{""x"": 123, ""y"": 781, ""w"": 150, ""h"": 242}",
VH20260409_0002_TW2623,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:10,2026-04-09 07:17:11,2026-04-09,TW2623,4,C007,L004,0.861,"{""x"": 768, ""y"": 129, ""w"": 91, ""h"": 97}",
VH20260409_0012_TW2624,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:22,2026-04-09 07:17:30,2026-04-09,TW2624,4,C007,L004,0.764,"{""x"": 1062, ""y"": 792, ""w"": 298, ""h"": 248}",
VH20260409_0002_TW2624,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:21,2026-04-09 07:17:28,2026-04-09,TW2624,4,C007,L004,0.739,"{""x"": 64, ""y"": 544, ""w"": 238, ""h"": 259}",
VH20260409_0005_TW2624,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:20,2026-04-09 07:17:28,2026-04-09,TW2624,4,C007,L004,0.953,"{""x"": 950, ""y"": 271, ""w"": 178, ""h"": 85}",
VH20260409_0004_TW2624,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:22,2026-04-09 07:17:27,2026-04-09,TW2624,4,C007,L004,0.731,"{""x"": 1294, ""y"": 232, ""w"": 108, ""h"": 197}",
VH20260409_0003_TW2624,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:23,2026-04-09 07:17:28,2026-04-09,TW2624,4,C007,L004,0.727,"{""x"": 1097, ""y"": 462, ""w"": 91, ""h"": 90}",
VH20260409_0012_TW2625,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:31,2026-04-09 07:17:38,2026-04-09,TW2625,4,C007,L004,0.918,"{""x"": 638, ""y"": 590, ""w"": 210, ""h"": 272}",
VH20260409_0010_TW2625,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:17:31,2026-04-09 07:17:35,2026-04-09,TW2625,4,C008,L004,0.829,"{""x"": 267, ""y"": 171, ""w"": 222, ""h"": 399}",
VH20260409_0003_TW2625,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:17:33,2026-04-09 07:17:40,2026-04-09,TW2625,4,C008,L004,0.973,"{""x"": 456, ""y"": 311, ""w"": 67, ""h"": 307}",
VH20260409_0008_TW2625,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:17:34,2026-04-09 07:17:37,2026-04-09,TW2625,4,C008,L004,0.779,"{""x"": 1318, ""y"": 282, ""w"": 199, ""h"": 255}",
VH20260409_0004_TW2625,V_C008_20260409_071500,DETECTED_IN,2026-04-09 07:17:32,2026-04-09 07:17:37,2026-04-09,TW2625,4,C008,L004,0.709,"{""x"": 1363, ""y"": 400, ""w"": 145, ""h"": 369}",
VH20260409_0009_TW2626,V_C007_20260409_071500,DETECTED_IN,2026-04-09 07:17:42,2026-04-09 07:17:50,2026-04-09,TW2626,4,C007,L004,0.725,"{""x"": 716, ""y"": 592, ""w"": 184, ""h"": 150}",
